relationship_name,victim_age,victim_race,victim_sex,victim_ethnicity,offender_age,offender_sex,offender_ethnicity,offender_race,location_name,offense_name,crime_against,ct_flag,hc_flag,offense_category_name,incident_hour,month_num,latitude,longitude
3,3.9889840465642745,5,0,1,3.6635616461296463,1,1,5,35,30,0,0,1,1,19.0,10.0,-74.52356513638368,40.81747008805832
20,3.828641396489095,5,0,1,3.9512437185814275,1,1,5,24,7,1,0,1,5,8.0,10.0,-74.57541992422635,40.88659193982989
1,2.6390573296152584,5,1,0,2.70805020110221,1,0,5,39,30,0,0,1,1,15.0,11.0,-74.50377997681916,40.863692203577344
3,3.6635616461296463,5,1,1,3.9889840465642745,0,1,5,35,7,1,0,1,5,19.0,11.0,-74.54454549288774,40.839022395076206
1,3.295836866004329,5,1,0,3.1354942159291497,1,0,5,35,30,0,0,1,1,1.0,11.0,-74.46097976366747,40.85378909228946
20,3.1354942159291497,5,1,1,3.367295829986474,1,1,2,24,30,0,0,1,1,22.0,12.0,-74.59915898279695,40.76416214852315
3,4.189654742026425,5,0,1,3.8066624897703196,1,1,5,35,30,0,0,1,1,13.0,12.0,-74.54939910049569,40.7616313542688
3,3.2188758248682006,5,0,1,3.367295829986474,1,1,5,35,30,0,0,1,1,22.0,12.0,-74.52564009369245,40.8533645340986
1,3.784189633918261,5,0,1,2.70805020110221,1,1,5,39,18,0,0,1,1,13.0,12.0,-74.59461286089885,40.90550282383032
1,3.912023005428146,1,1,1,3.8066624897703196,1,1,5,24,37,1,0,0,12,12.0,12.0,-74.53868973683953,40.83846662243478
1,2.8903717578961645,5,1,0,3.7612001156935624,1,0,5,35,30,0,0,1,1,19.0,12.0,-74.58796858703339,40.82846100368443
20,3.367295829986474,5,1,1,3.8918202981106265,1,0,5,24,30,0,0,1,1,3.0,1.0,-74.56691571088419,40.776945882470514
3,3.871201010907891,5,0,0,3.8501476017100584,1,0,5,35,30,0,0,1,1,5.0,1.0,-74.04987312616633,40.752550748683554
1,3.784189633918261,2,1,1,3.6888794541139363,0,3,5,35,34,1,1,0,12,14.0,1.0,-74.01731357127095,40.7077014170831
6,3.5263605246161616,5,1,0,3.4011973816621555,0,0,5,35,30,0,0,1,1,3.0,1.0,-74.54658261742307,40.77787125687548
3,4.0943445622221,5,0,1,4.04305126783455,1,1,5,35,20,0,0,1,11,5.0,1.0,-74.5300932026911,40.84633951562671
3,3.1780538303479458,5,0,1,3.258096538021482,1,1,2,33,7,1,0,1,5,9.0,2.0,-74.521576099477,40.80703596445949
3,3.7612001156935624,5,0,1,3.5553480614894135,1,1,5,35,0,0,0,1,1,5.0,3.0,-74.57763861486546,40.940353481137976
20,3.1354942159291497,5,1,1,3.5553480614894135,1,1,5,24,16,1,1,1,8,9.0,1.0,-74.51033073822474,40.88761596840063
6,3.6375861597263857,5,0,1,3.8066624897703196,1,1,1,35,30,0,0,1,1,6.0,3.0,-74.56823432208867,40.77857846565231
3,3.4011973816621555,5,0,1,3.4657359027997265,1,1,5,35,0,0,0,1,1,11.0,3.0,-74.63208804898912,40.85125679278202
3,3.4965075614664802,5,0,1,3.58351893845611,1,1,5,35,30,0,0,1,1,10.0,3.0,-74.53993259499289,40.94724772229809
12,4.406719247264253,5,0,1,3.8918202981106265,1,1,2,35,7,1,0,1,5,2.0,3.0,-74.56287232136921,40.76138516251207
1,3.2188758248682006,5,1,0,3.4011973816621555,1,0,5,35,30,0,0,1,1,5.0,4.0,-74.52025491724342,40.71653026995096
20,3.6109179126442243,5,1,1,3.4657359027997265,1,1,2,29,5,1,0,1,4,6.0,4.0,-74.51543951131042,40.804396971895855
3,3.4965075614664802,5,0,1,3.4011973816621555,1,1,5,35,30,0,0,1,1,11.0,5.0,-74.56018967896786,40.86181661887113
3,3.1780538303479458,5,0,1,3.332204510175204,1,1,5,35,30,0,0,1,1,10.0,5.0,-74.58212340251153,40.83271561040739
3,3.7612001156935624,5,0,1,3.5553480614894135,1,1,5,35,0,0,0,1,1,11.0,4.0,-74.516445598374,40.82287919962413
3,3.713572066704308,5,1,1,3.7612001156935624,0,1,5,35,30,0,0,1,1,9.0,5.0,-74.58937907534673,40.933795876921685
20,4.248495242049359,5,1,1,3.367295829986474,1,1,1,13,33,1,0,1,17,4.0,5.0,-74.56133022178744,40.84373547946753
8,4.04305126783455,5,1,1,3.6635616461296463,1,0,1,35,7,1,0,1,5,1.0,5.0,-74.56023177589677,40.82995699041488
3,3.4011973816621555,5,1,1,3.367295829986474,0,1,5,35,0,0,0,1,1,12.0,6.0,-74.5283995921346,40.871313921020025
24,3.044522437723423,5,0,0,3.784189633918261,1,1,0,35,26,0,0,1,15,5.0,6.0,-74.48439564402756,40.816769813191385
3,3.6109179126442243,5,1,0,3.044522437723423,0,0,5,35,30,0,0,1,1,1.0,7.0,-74.61789727651876,40.81145069821142
3,3.367295829986474,5,0,1,3.4011973816621555,1,1,5,35,30,0,0,1,1,5.0,7.0,-74.5715673374747,40.772677328913666
3,3.4011973816621555,5,1,1,3.4965075614664802,0,1,5,35,30,0,0,1,1,10.0,7.0,-74.57955093761827,40.81580518526111
20,3.6375861597263857,5,1,0,4.007333185232471,1,1,5,44,34,1,1,0,12,4.0,7.0,-74.45038015412634,40.84071725444022
13,3.295836866004329,5,0,0,4.007333185232471,0,1,5,35,10,1,1,1,8,11.0,8.0,-74.57157972055138,40.829600929321536
13,3.828641396489095,5,1,1,3.7612001156935624,0,1,5,35,30,0,0,1,1,10.0,8.0,-74.54251042098765,40.85165876043098
20,3.258096538021482,5,0,1,3.2188758248682006,1,1,2,24,21,1,1,1,13,3.0,8.0,-74.59405962472476,40.82530953822591
3,3.6635616461296463,5,0,0,3.7612001156935624,1,0,5,35,11,0,0,1,15,10.0,1.0,-74.49208202780139,40.827071358004794
3,3.58351893845611,5,0,0,3.58351893845611,1,1,5,35,30,0,0,1,1,17.0,2.0,-74.46871066634458,40.82546950825899
20,3.784189633918261,5,1,1,3.7376696182833684,1,1,5,18,0,0,0,1,1,15.0,2.0,-74.47541633632898,40.81977785089593
1,4.07753744390572,5,0,1,4.248495242049359,1,1,5,35,26,0,0,1,15,11.0,3.0,-74.54101522069004,40.79399040224158
20,3.1354942159291497,5,0,1,3.6888794541139363,1,1,2,18,11,0,0,1,15,20.0,4.0,-74.53448716117458,40.87212960663087
16,3.8918202981106265,5,0,1,3.8501476017100584,1,1,4,35,30,0,0,1,1,1.0,5.0,-74.57466457770333,40.87188230894959
16,3.6375861597263857,5,0,0,3.6888794541139363,1,0,5,35,30,0,0,1,1,2.0,1.0,-74.11786195624111,40.69409548039665
16,4.143134726391533,5,0,1,4.219507705176107,1,1,5,35,30,0,0,1,1,8.0,8.0,-74.6357110257716,40.8315994119828
3,3.295836866004329,5,0,0,3.6635616461296463,1,0,5,35,30,0,0,1,1,23.0,1.0,-74.16961631699043,40.71624510089394
3,3.7612001156935624,5,0,0,3.6109179126442243,1,1,2,35,0,0,0,1,1,21.0,1.0,-73.97897955188351,40.65797657442296
3,3.332204510175204,5,0,0,3.5553480614894135,1,1,5,35,30,0,0,1,1,3.0,1.0,-74.08174367020278,40.74776634524675
0,2.6390573296152584,5,0,0,2.772588722239781,1,3,4,18,11,0,0,1,15,14.0,9.0,-74.56704536395863,40.85020280745544
3,3.1780538303479458,2,0,1,2.8903717578961645,1,1,2,35,30,0,0,1,1,0.0,1.0,-74.09857794158461,40.71999397100014
21,4.499809670330265,5,0,1,3.2188758248682006,0,3,4,35,6,1,1,1,8,17.0,10.0,-74.5714925491024,40.769962871792984
1,4.110873864173311,5,1,0,3.7376696182833684,1,0,5,35,30,0,0,1,1,10.0,1.0,-74.06894028550511,40.720467609340574
1,2.9444389791664403,5,1,0,3.784189633918261,1,0,5,35,0,0,0,1,1,23.0,1.0,-74.0886101851418,40.747573495425115
0,3.6888794541139363,5,1,3,3.4339872044851463,1,1,2,18,30,0,0,1,1,20.0,12.0,-74.53323407296641,40.88706857557532
6,3.784189633918261,5,1,0,3.912023005428146,0,1,2,35,30,0,0,1,1,10.0,2.0,-74.11077621584961,40.787398706832974
4,3.1354942159291497,5,0,1,4.143134726391533,1,1,5,35,18,0,0,1,1,19.0,1.0,-74.5437844657618,40.80118698071557
3,3.044522437723423,5,0,0,3.091042453358316,1,0,5,35,0,0,0,1,1,15.0,2.0,-74.09059451414718,40.68522045996754
1,3.6375861597263857,5,1,0,3.367295829986474,1,0,5,35,7,1,0,1,5,19.0,2.0,-74.04548859539103,40.747732461182004
16,3.58351893845611,5,0,0,3.6109179126442243,1,1,5,35,30,0,0,1,1,10.0,2.0,-74.10451718254004,40.732482481452024
3,3.4965075614664802,5,0,0,3.784189633918261,1,0,5,35,0,0,0,1,1,2.0,2.0,-74.05780029311929,40.7837010361166
1,3.2188758248682006,5,0,1,4.007333185232471,1,0,5,35,26,0,0,1,15,14.0,2.0,-74.0290280235055,40.74264873141117
3,3.2188758248682006,5,0,0,3.295836866004329,1,0,5,35,30,0,0,1,1,5.0,2.0,-74.04049241870162,40.826034250002074
4,2.5649493574615367,5,1,0,3.9889840465642745,1,0,5,35,17,0,0,1,16,15.0,2.0,-74.0734875223671,40.8952002984687
3,3.6635616461296463,5,0,0,2.9444389791664403,1,0,5,35,0,0,0,1,1,16.0,2.0,-74.0095424109313,40.847847198401205
1,3.871201010907891,5,1,0,3.6635616461296463,1,0,5,35,30,0,0,1,1,22.0,2.0,-74.11209707304366,40.66264929715459
1,4.330733340286331,5,0,0,3.4339872044851463,1,0,5,35,7,1,0,1,5,1.0,2.0,-74.03292631681069,40.735094153205274
7,3.5263605246161616,5,1,0,3.4657359027997265,0,1,1,25,30,0,0,1,1,1.0,2.0,-74.55857522313647,40.82087084879708
3,3.1354942159291497,5,0,0,3.258096538021482,1,0,5,35,0,0,0,1,1,9.0,2.0,-74.02403083317158,40.730633277344
3,3.4965075614664802,5,1,1,3.4965075614664802,0,1,5,35,30,0,0,1,1,23.0,2.0,-74.09989398263339,40.81130623310719
3,3.4011973816621555,5,0,0,3.367295829986474,1,0,5,7,18,0,0,1,1,1.0,2.0,-74.06504077696339,40.69219102405861
3,3.58351893845611,5,0,0,3.6109179126442243,1,0,5,44,30,0,0,1,1,1.0,2.0,-74.03502021858807,40.67538668324995
3,3.6888794541139363,5,1,0,3.8066624897703196,0,0,5,35,30,0,0,1,1,1.0,2.0,-74.09187196153079,40.69559351544174
3,3.367295829986474,2,0,1,3.332204510175204,1,1,2,35,0,0,0,1,1,15.0,2.0,-74.06367922690627,40.789555546624214
3,3.8066624897703196,5,0,1,3.9889840465642745,1,1,5,35,30,0,0,1,1,21.0,2.0,-74.0584455232816,40.78566271958235
3,3.6888794541139363,5,1,0,3.7612001156935624,0,0,5,35,30,0,0,1,1,4.0,2.0,-74.05002428483527,40.74646819480718
1,3.091042453358316,5,0,0,3.9512437185814275,1,1,5,7,11,0,0,1,15,22.0,2.0,-74.08398485134978,40.792296938629185
4,2.70805020110221,5,1,0,3.6109179126442243,1,0,5,35,0,0,0,1,1,4.0,2.0,-74.0772816148057,40.73556382954771
14,4.442651256490317,5,0,1,4.143134726391533,1,3,5,35,7,1,0,1,5,11.0,2.0,-74.05736277611199,40.727687287289264
3,3.6635616461296463,5,0,0,3.4657359027997265,1,0,5,35,30,0,0,1,1,1.0,2.0,-74.0212147395899,40.7557416781813
3,3.5553480614894135,5,1,0,3.6109179126442243,0,0,5,22,30,0,0,1,1,15.0,2.0,-74.02135936132343,40.702696792747496
3,3.4339872044851463,5,0,0,3.5553480614894135,1,0,5,24,27,1,1,1,14,1.0,3.0,-74.13856525828214,40.81049694955464
20,3.4011973816621555,5,1,0,3.7376696182833684,1,1,2,24,0,0,0,1,1,14.0,3.0,-74.0314371861402,40.75167712020743
3,3.871201010907891,5,0,0,4.060443010546419,1,0,2,24,30,0,0,1,1,1.0,3.0,-74.06486160316081,40.66408125854931
20,3.871201010907891,5,0,0,3.8918202981106265,0,3,4,44,5,1,0,1,4,12.0,3.0,-74.03790963503232,40.7231740604022
3,3.784189633918261,5,0,0,3.1780538303479458,1,0,5,35,30,0,0,1,1,2.0,3.0,-74.02518487885023,40.790009032071424
15,3.9512437185814275,5,1,0,3.1354942159291497,1,0,5,35,0,0,0,1,1,18.0,3.0,-74.06149391240132,40.72718540105569
6,3.7612001156935624,5,0,1,3.784189633918261,1,1,5,35,0,0,0,1,1,20.0,3.0,-74.02783679183615,40.7391955880957
20,3.1780538303479458,5,1,0,3.1354942159291497,1,0,5,24,18,0,0,1,1,18.0,3.0,-73.94228963018706,40.79700561064675
3,3.4657359027997265,5,0,0,3.4339872044851463,1,0,5,35,0,0,0,1,1,4.0,3.0,-74.06068447803183,40.758685315856994
1,3.4965075614664802,5,0,0,3.1780538303479458,0,3,4,24,30,0,0,1,1,2.0,3.0,-74.06546520980696,40.743467055393374
1,3.1354942159291497,5,1,0,3.091042453358316,1,0,5,24,0,0,0,1,1,19.0,3.0,-74.13840870418595,40.77427242199275
1,2.9444389791664403,5,0,0,3.044522437723423,1,0,5,24,26,0,0,1,15,22.0,3.0,-74.0451303037206,40.83730884789991
16,4.02535169073515,5,1,0,3.9512437185814275,0,0,5,35,18,0,0,1,1,14.0,3.0,-74.0597400384398,40.80880643430417
1,3.2188758248682006,5,1,0,3.2188758248682006,1,3,4,24,21,1,1,1,13,13.0,3.0,-74.14663566871253,40.75780210099419
3,3.6375861597263857,5,0,0,3.091042453358316,1,0,5,35,0,0,0,1,1,20.0,3.0,-74.09148533973757,40.733515611329096
3,3.6109179126442243,5,0,0,3.6375861597263857,1,0,5,35,30,0,0,1,1,23.0,3.0,-74.09062345748401,40.74834803604349
16,3.6375861597263857,4,0,1,3.912023005428146,1,3,4,35,30,0,0,1,1,21.0,3.0,-74.02632864016317,40.75351019818439
7,3.5263605246161616,5,1,0,3.4657359027997265,0,1,1,25,30,0,0,1,1,11.0,2.0,-74.60279033486044,40.87627323578342
3,3.912023005428146,5,0,1,3.7612001156935624,1,1,5,35,30,0,0,1,1,2.0,2.0,-74.49293392840003,40.83888012972427
1,3.6109179126442243,5,1,0,3.4657359027997265,1,0,5,35,0,0,0,1,1,11.0,3.0,-74.05914905219596,40.783690131102844
3,3.4339872044851463,5,0,0,3.9889840465642745,1,0,5,24,30,0,0,1,1,23.0,3.0,-74.02268083822194,40.790178633147114
22,4.02535169073515,5,0,1,3.2188758248682006,0,1,5,18,1,1,1,0,12,17.0,3.0,-74.03287216038129,40.67805269116078
20,3.8501476017100584,5,1,0,3.871201010907891,1,0,5,7,30,0,0,1,1,23.0,3.0,-74.03933837604433,40.700445449544965
1,4.02535169073515,2,0,1,4.189654742026425,1,1,2,35,11,0,0,1,15,23.0,3.0,-74.06456948961423,40.67658605147116
1,4.04305126783455,5,1,0,3.044522437723423,1,0,5,24,0,0,0,1,1,0.0,4.0,-74.08386647613162,40.71867874151575
20,3.784189633918261,5,1,0,3.4657359027997265,1,0,5,24,7,1,0,1,5,1.0,4.0,-74.06662257498189,40.83067349204424
1,3.6375861597263857,5,1,0,3.7376696182833684,1,0,5,24,0,0,0,1,1,18.0,4.0,-74.07283336524675,40.770981561155494
20,3.1354942159291497,5,0,0,3.4339872044851463,1,3,4,35,18,0,0,1,1,14.0,4.0,-73.97393749149725,40.80008595009158
1,3.4657359027997265,5,1,0,3.4965075614664802,0,0,5,14,39,1,1,1,8,13.0,4.0,-74.08404966689524,40.66291877032984
1,3.8066624897703196,5,1,0,3.6109179126442243,1,3,4,24,30,0,0,1,1,18.0,4.0,-74.02150930861796,40.77155592931909
3,3.4657359027997265,5,0,0,3.5553480614894135,1,0,5,35,18,0,0,1,1,11.0,4.0,-74.0135142684979,40.76449392849095
4,3.784189633918261,5,1,0,4.248495242049359,0,0,5,35,30,0,0,1,1,17.0,4.0,-74.03660332965704,40.78665127352109
3,2.9444389791664403,5,1,0,3.6635616461296463,0,0,5,35,30,0,0,1,1,20.0,4.0,-74.08682532400178,40.72300464855818
16,3.6375861597263857,5,0,0,3.784189633918261,1,0,5,35,30,0,0,1,1,2.0,4.0,-74.0685523930812,40.80196010438257
3,3.5553480614894135,5,0,0,3.4657359027997265,1,0,5,35,18,0,0,1,1,22.0,4.0,-74.09708111840338,40.739529019475455
20,3.5553480614894135,5,1,0,2.9444389791664403,1,0,5,24,36,1,1,0,12,16.0,4.0,-74.01990536125915,40.74457867365202
1,2.9444389791664403,5,1,0,3.367295829986474,1,0,5,35,7,1,0,1,5,2.0,4.0,-74.12439112140238,40.77770570775872
20,3.5263605246161616,4,0,3,3.258096538021482,0,0,5,24,27,1,1,1,14,13.0,4.0,-74.00688870925636,40.768171898886465
14,4.110873864173311,4,0,3,2.995732273553991,1,1,3,35,30,0,0,1,1,23.0,4.0,-74.00290487941838,40.681976069478054
20,3.5553480614894135,5,1,0,3.4965075614664802,1,0,5,24,30,0,0,1,1,19.0,4.0,-74.02918183163304,40.698335205662396
3,3.6375861597263857,5,1,0,3.7376696182833684,0,0,5,35,30,0,0,1,1,2.0,4.0,-74.07684000765408,40.71525924017832
7,3.7376696182833684,5,0,0,3.7612001156935624,1,0,5,24,18,0,0,1,1,15.0,5.0,-74.12860484680807,40.764186987820814
7,3.713572066704308,5,0,0,3.7612001156935624,1,1,5,35,18,0,0,1,1,19.0,5.0,-74.06615446127715,40.66566148955414
3,3.8501476017100584,1,0,1,3.4965075614664802,1,1,2,35,30,0,0,1,1,11.0,3.0,-74.53016020830155,40.853087673129494
6,3.8066624897703196,5,0,0,4.060443010546419,1,0,5,35,30,0,0,1,1,10.0,5.0,-74.15627223323281,40.7819890342462
20,3.58351893845611,5,0,3,3.4657359027997265,1,1,5,35,34,1,1,0,12,13.0,5.0,-74.04194370501068,40.70985503285813
16,3.6109179126442243,5,1,0,3.4965075614664802,0,0,5,35,18,0,0,1,1,20.0,5.0,-73.98746471233815,40.80387563528388
7,3.5553480614894135,5,0,0,3.4965075614664802,1,0,5,35,18,0,0,1,1,1.0,5.0,-74.12345808880754,40.68977260576066
1,2.772588722239781,5,0,0,2.772588722239781,0,0,5,39,18,0,0,1,1,15.0,5.0,-74.02427261712245,40.68573634645882
16,3.828641396489095,5,0,1,3.828641396489095,1,0,5,35,30,0,0,1,1,0.0,3.0,-74.59170325650479,40.79409644706461
20,4.430816798843313,5,0,1,3.8066624897703196,1,1,4,35,10,1,1,1,8,9.0,4.0,-74.46486742674453,40.79195521951668
20,3.4657359027997265,5,1,3,3.4657359027997265,1,1,5,13,27,1,1,1,14,19.0,5.0,-73.96561311648628,40.77522103270496
7,3.6375861597263857,5,0,0,3.4965075614664802,1,0,5,24,30,0,0,1,1,22.0,5.0,-73.99802622697173,40.75349868607591
7,3.5263605246161616,5,0,0,3.2188758248682006,1,0,5,35,30,0,0,1,1,3.0,5.0,-74.11773253086601,40.6799781886865
4,3.367295829986474,5,1,0,3.871201010907891,1,0,5,24,30,0,0,1,1,12.0,5.0,-74.06345371311131,40.72853126594972
16,3.970291913552122,5,1,0,3.9889840465642745,0,0,5,37,30,0,0,1,1,20.0,5.0,-74.08873869460949,40.81289757070251
3,3.58351893845611,5,0,1,3.8501476017100584,1,1,5,35,30,0,0,1,1,11.0,4.0,-74.5480633082985,40.805173227912384
16,3.58351893845611,5,1,1,3.5553480614894135,0,1,5,24,30,0,0,1,1,2.0,4.0,-74.54531698689793,40.824399537186785
3,3.7376696182833684,5,0,1,3.8918202981106265,1,1,5,35,30,0,0,1,1,0.0,5.0,-73.98543298846505,40.70468602509385
20,3.367295829986474,5,1,0,3.258096538021482,1,0,2,24,33,1,0,1,17,15.0,5.0,-74.01624813929702,40.64841856052356
7,3.2188758248682006,5,0,0,3.1354942159291497,1,0,5,35,18,0,0,1,1,13.0,5.0,-74.00144088366113,40.71744653503321
0,3.784189633918261,2,1,1,3.332204510175204,1,1,5,18,30,0,0,1,1,19.0,4.0,-74.52949679722065,40.83881125649776
7,2.8903717578961645,5,0,0,2.995732273553991,1,0,5,31,18,0,0,1,1,17.0,5.0,-73.98009664063743,40.78098478871742
16,3.6109179126442243,5,1,0,3.5553480614894135,1,1,5,35,30,0,0,1,1,13.0,4.0,-74.51695513531718,40.75896187949277
14,3.9318256327243257,5,0,0,3.044522437723423,1,0,5,35,30,0,0,1,1,1.0,5.0,-73.99204699725217,40.767429979022076
3,2.995732273553991,2,0,1,3.091042453358316,1,1,2,35,0,0,0,1,1,13.0,5.0,-74.05194142583404,40.786839846319346
20,3.713572066704308,5,1,0,3.58351893845611,1,0,5,35,34,1,1,0,12,17.0,5.0,-74.0958514292375,40.75864410793789
1,4.454347296253507,5,1,1,4.343805421853684,0,1,5,35,30,0,0,1,1,15.0,5.0,-74.42200771129151,40.88066093112803
20,4.02535169073515,5,1,0,3.8918202981106265,1,1,5,23,29,1,0,0,12,13.0,5.0,-74.05923308389694,40.7622160660306
20,4.02535169073515,5,1,0,3.8918202981106265,1,1,5,23,29,1,0,0,12,13.0,5.0,-74.12819121227403,40.73808663726289
16,3.871201010907891,5,1,0,3.828641396489095,0,0,5,35,0,0,0,1,1,17.0,5.0,-74.04951809294242,40.6854665081873
20,4.174387269895637,5,1,0,3.1780538303479458,1,0,5,24,30,0,0,1,1,21.0,5.0,-74.09913841571816,40.78003892396118
7,3.6109179126442243,5,1,0,3.8918202981106265,0,0,5,35,0,0,0,1,1,22.0,5.0,-74.03789785424641,40.67108997200349
7,3.2188758248682006,5,0,0,3.1354942159291497,1,0,5,35,18,0,0,1,1,20.0,5.0,-74.13272404350128,40.77958483809869
3,3.4011973816621555,5,1,1,3.332204510175204,0,0,5,35,7,1,0,1,5,14.0,5.0,-74.50434501626188,40.884537690748395
14,4.007333185232471,5,0,1,3.4657359027997265,1,1,5,35,18,0,0,1,1,0.0,5.0,-74.52396479784622,40.8574780613986
16,3.871201010907891,5,1,0,3.828641396489095,0,0,5,35,0,0,0,1,1,17.0,5.0,-74.04837905115481,40.701700709905346
7,2.8903717578961645,5,0,0,3.091042453358316,1,0,5,44,18,0,0,1,1,15.0,5.0,-74.11521517875222,40.699255514968804
7,3.2188758248682006,5,0,0,3.4657359027997265,1,0,5,6,18,0,0,1,1,12.0,5.0,-74.01865463315234,40.721557633004856
3,3.1354942159291497,5,1,0,3.091042453358316,0,0,2,35,30,0,0,1,1,21.0,5.0,-74.03953110868223,40.714271775812506
1,3.9318256327243257,5,1,0,4.189654742026425,1,0,5,5,30,0,0,1,1,9.0,5.0,-74.57489977965632,40.85243625567718
16,4.1588830833596715,5,0,1,4.219507705176107,1,1,5,24,30,0,0,1,1,20.0,5.0,-74.67010328828161,40.80666343531958
3,4.248495242049359,5,1,1,4.30406509320417,1,1,5,35,30,0,0,1,1,16.0,5.0,-74.03991517728079,40.7805097635689
1,2.70805020110221,4,0,3,2.70805020110221,0,0,5,24,30,0,0,1,1,15.0,5.0,-74.04554772483726,40.69340331480058
16,3.58351893845611,5,1,0,3.295836866004329,0,0,5,35,30,0,0,1,1,19.0,5.0,-74.00699903686015,40.78948148640631
14,4.007333185232471,5,0,1,3.332204510175204,1,1,5,35,18,0,0,1,1,18.0,7.0,-74.53626176201917,40.88327822308816
1,4.060443010546419,5,1,0,3.5553480614894135,1,0,5,24,1,1,1,0,12,13.0,5.0,-73.9992237425802,40.639661214867
8,3.7612001156935624,5,0,0,3.9318256327243257,1,0,5,35,18,0,0,1,1,19.0,5.0,-74.05817468185714,40.74778368086836
6,4.204692619390966,5,1,0,3.9318256327243257,0,0,5,35,30,0,0,1,1,20.0,5.0,-74.02992960921506,40.79460010120429
3,3.912023005428146,5,1,0,3.258096538021482,0,0,5,7,7,1,0,1,5,2.0,5.0,-74.03163795691394,40.71983619643792
1,2.9444389791664403,5,0,0,3.044522437723423,1,0,5,35,18,0,0,1,1,22.0,5.0,-74.07804931320642,40.72780390523645
1,4.04305126783455,5,0,0,3.8066624897703196,1,1,5,24,18,0,0,1,1,21.0,6.0,-74.03211239043124,40.8048428661385
1,3.9512437185814275,5,0,0,3.7612001156935624,1,0,5,24,1,1,1,0,12,21.0,5.0,-74.02601938633504,40.65479386068631
16,3.970291913552122,2,1,1,3.8918202981106265,0,1,5,35,30,0,0,1,1,21.0,8.0,-74.44555550585883,40.86735403494933
1,4.174387269895637,5,1,0,3.4965075614664802,1,0,5,24,30,0,0,1,1,17.0,6.0,-74.04332533986725,40.73128432342531
1,2.70805020110221,4,1,0,2.772588722239781,1,0,5,39,1,1,1,0,12,14.0,6.0,-74.07651532773546,40.77931887685011
1,2.70805020110221,4,1,0,2.772588722239781,1,0,5,39,1,1,1,0,12,14.0,6.0,-74.01456165854599,40.75769026954247
1,3.258096538021482,5,1,0,3.6635616461296463,1,0,5,35,30,0,0,1,1,0.0,6.0,-74.00863063218955,40.712656325602744
16,4.143134726391533,5,1,0,3.6375861597263857,0,0,5,35,30,0,0,1,1,18.0,6.0,-74.09205829425666,40.703684824664556
23,3.58351893845611,5,0,1,3.6375861597263857,1,1,5,10,30,0,0,1,1,9.0,8.0,-74.50115673435458,40.914093954480464
24,3.8501476017100584,5,0,1,3.4339872044851463,1,1,2,18,30,0,0,1,1,16.0,8.0,-74.57002583325014,40.89036619093999
20,4.02535169073515,4,1,3,4.007333185232471,1,0,5,29,0,0,0,1,1,20.0,6.0,-74.08916667597568,40.75091140289428
16,3.6635616461296463,1,0,1,3.7376696182833684,1,1,1,35,30,0,0,1,1,10.0,8.0,-74.57274382092825,40.72559297136813
1,3.4339872044851463,5,0,0,3.1780538303479458,1,0,5,6,5,1,0,1,4,14.0,6.0,-74.15734743948956,40.71534751146123
16,3.784189633918261,5,1,0,3.8501476017100584,0,0,5,25,7,1,0,1,5,15.0,8.0,-74.50861722278377,40.81970317396975
14,4.31748811353631,5,1,1,3.7376696182833684,1,1,5,35,30,0,0,1,1,12.0,9.0,-74.47620183433826,40.81336868867406
14,4.007333185232471,5,1,0,3.4011973816621555,1,0,5,35,30,0,0,1,1,20.0,6.0,-74.04335080919097,40.731647887955205
3,3.258096538021482,5,0,0,3.1780538303479458,1,0,5,35,0,0,0,1,1,15.0,6.0,-74.05405195708471,40.75312213825766
7,3.9318256327243257,5,0,1,4.174387269895637,0,1,5,35,18,0,0,1,1,22.0,10.0,-74.50971255268796,40.82171967967366
14,3.9318256327243257,5,0,0,3.044522437723423,1,0,5,35,1,1,1,0,12,0.0,6.0,-74.032884259341,40.64062702292427
15,2.8903717578961645,5,1,0,3.1780538303479458,1,0,5,35,0,0,0,1,1,1.0,6.0,-74.01948456993887,40.74375017615686
3,3.4339872044851463,5,0,1,3.6375861597263857,1,1,5,35,18,0,0,1,1,11.0,10.0,-74.62706884804122,40.83407506362613
3,3.784189633918261,5,0,0,3.7612001156935624,1,0,5,35,30,0,0,1,1,16.0,6.0,-74.00240456010629,40.738039284331876
16,4.07753744390572,5,1,0,3.9889840465642745,0,0,5,7,30,0,0,1,1,17.0,6.0,-74.12434727344836,40.728931804367924
1,3.332204510175204,5,1,0,3.4339872044851463,1,0,5,35,0,0,0,1,1,13.0,6.0,-74.08896387684766,40.727680689820325
20,3.7612001156935624,5,0,0,4.02535169073515,1,0,5,33,36,1,1,0,12,23.0,6.0,-74.02951916098459,40.75969114535518
20,3.7612001156935624,5,0,0,4.02535169073515,1,0,5,33,36,1,1,0,12,23.0,6.0,-74.04959230047906,40.79353840761351
20,3.044522437723423,5,1,1,3.9512437185814275,0,1,5,13,30,0,0,1,1,21.0,11.0,-74.56142289761738,40.74745708751016
16,3.828641396489095,5,0,0,3.258096538021482,1,0,5,35,18,0,0,1,1,20.0,6.0,-73.96973700138045,40.788398135234225
3,3.58351893845611,5,1,0,3.6109179126442243,0,0,5,35,7,1,0,1,5,21.0,6.0,-74.02552732119982,40.702164324417765
