relationship_name,victim_age,victim_race,victim_sex,victim_ethnicity,offender_age,offender_sex,offender_ethnicity,offender_race,location_name,offense_name,crime_against,ct_flag,hc_flag,offense_category_name,incident_hour,month_num,latitude,longitude
1,3.2188758248682006,5,1,1,3.332204510175204,0,1,5,35,15,1,1,1,8,8.0,3.0,-74.66032245590527,39.54462571280215
20,3.258096538021482,2,0,1,3.258096538021482,1,0,5,33,36,1,1,0,12,3.0,12.0,-74.70398330973411,39.802044761918445
20,4.127134385045092,5,0,1,3.258096538021482,1,0,5,35,1,1,1,0,12,1.0,12.0,-74.75469413488376,39.91726191593886
20,4.110873864173311,2,1,1,3.091042453358316,1,0,5,16,34,1,1,0,12,16.0,10.0,-74.61221019489338,39.76967004743247
20,4.110873864173311,2,1,1,3.091042453358316,1,0,5,16,34,1,1,0,12,16.0,10.0,-74.75759230172604,39.90069313637575
20,4.0943445622221,5,0,1,4.007333185232471,1,1,2,31,1,1,1,0,12,16.0,11.0,-74.72828642653644,39.79615465274452
20,3.4657359027997265,5,1,1,3.4011973816621555,1,1,5,7,0,0,0,1,1,3.0,3.0,-74.69770953635079,39.467902643306594
3,3.332204510175204,2,0,1,3.332204510175204,1,1,2,35,7,1,0,1,5,16.0,3.0,-74.6605213588221,39.57829410053501
22,4.060443010546419,5,1,0,2.995732273553991,1,1,5,35,0,0,0,1,1,13.0,1.0,-74.72541707161572,39.83267072422588
3,3.713572066704308,5,1,0,3.4339872044851463,0,1,5,35,30,0,0,1,1,10.0,3.0,-74.74828682421979,39.478939598566
20,3.6635616461296463,5,0,1,3.828641396489095,1,1,2,7,0,0,0,1,1,0.0,3.0,-74.63218125199955,39.444909588089345
20,2.9444389791664403,5,0,1,3.4657359027997265,1,0,5,7,26,0,0,1,15,12.0,3.0,-74.69358177282625,39.58396343550611
3,3.332204510175204,2,1,1,3.295836866004329,1,1,2,24,30,0,0,1,1,19.0,3.0,-74.66608812605683,39.5820152589803
3,3.6888794541139363,5,0,0,3.871201010907891,1,1,3,35,30,0,0,1,1,11.0,3.0,-74.73630622882055,39.54056257247531
3,3.4011973816621555,5,0,1,3.367295829986474,1,1,5,25,30,0,0,1,1,2.0,3.0,-74.75763955397885,39.4991393920236
20,3.4657359027997265,5,1,1,3.4657359027997265,1,1,2,25,0,0,0,1,1,21.0,3.0,-74.6450069148945,39.51380871683283
3,3.4339872044851463,5,0,1,3.4339872044851463,1,1,5,25,30,0,0,1,1,11.0,3.0,-74.69963334068727,39.56105944142514
24,4.2626798770413155,5,0,1,4.07753744390572,1,0,5,35,11,0,0,1,15,11.0,3.0,-74.58264072885704,39.51918885474615
8,3.258096538021482,5,0,1,2.9444389791664403,0,1,5,7,30,0,0,1,1,6.0,3.0,-74.72566256328152,39.463228070254594
3,3.4657359027997265,2,1,1,3.1780538303479458,0,1,2,35,30,0,0,1,1,10.0,3.0,-74.69164297428891,39.59743456752694
3,3.4965075614664802,5,1,1,2.9444389791664403,0,1,5,25,34,1,1,0,12,19.0,3.0,-74.65668782738047,39.5931956616494
24,4.110873864173311,5,0,1,3.6109179126442243,1,1,5,35,1,1,1,0,12,8.0,4.0,-74.6916529506079,39.6660296680477
24,4.110873864173311,5,0,1,3.6109179126442243,1,1,5,35,1,1,1,0,12,8.0,4.0,-74.69015522440115,39.59793338371189
3,3.4339872044851463,5,0,1,3.6109179126442243,1,0,5,35,18,0,0,1,1,17.0,2.0,-74.73838846186189,39.43039727850485
1,4.110873864173311,5,1,1,3.4339872044851463,1,1,5,20,1,1,1,0,12,16.0,4.0,-74.62444520220362,39.53844959162757
3,3.4339872044851463,2,0,0,3.6635616461296463,1,1,2,25,18,0,0,1,1,12.0,4.0,-74.6461675359771,39.52858551001032
24,4.30406509320417,1,0,1,3.295836866004329,1,1,1,25,1,1,1,0,12,9.0,4.0,-74.67074892848918,39.53906974798373
14,3.6375861597263857,2,0,1,2.772588722239781,1,1,2,24,33,1,0,1,17,10.0,4.0,-74.71544765415786,39.52152745835625
16,3.8918202981106265,3,0,1,4.07753744390572,1,1,3,35,30,0,0,1,1,12.0,4.0,-74.64149599936528,39.55970353013507
3,3.295836866004329,5,0,1,3.295836866004329,1,1,5,35,0,0,0,1,1,1.0,4.0,-74.658642969836,39.46977174074999
20,3.4965075614664802,5,1,1,3.5263605246161616,1,1,2,2,33,1,0,1,17,12.0,4.0,-74.68492157848904,39.56263472559326
3,3.332204510175204,5,0,1,3.4011973816621555,1,1,2,35,30,0,0,1,1,9.0,1.0,-74.64809673878902,39.8516528976071
20,3.4965075614664802,5,1,1,3.5263605246161616,1,1,2,24,33,1,0,1,17,2.0,4.0,-74.64905191845389,39.56020091162153
14,4.189654742026425,5,1,1,3.4339872044851463,1,1,5,35,34,1,1,0,12,9.0,1.0,-74.68766910020594,39.875100631989866
20,4.276666119016055,5,1,1,3.5553480614894135,1,1,5,35,4,1,1,1,3,9.0,4.0,-74.73330294335723,39.58031728784539
20,4.276666119016055,5,1,1,3.5553480614894135,1,1,5,35,4,1,1,1,3,9.0,4.0,-74.71656491633497,39.51958668695961
10,3.9512437185814275,2,0,1,2.995732273553991,0,1,2,35,6,1,1,1,8,12.0,1.0,-74.71164918262377,39.84796891215091
1,3.6109179126442243,5,1,1,3.6375861597263857,1,1,5,24,7,1,0,1,5,2.0,1.0,-74.71678559695354,39.885823347390094
3,3.4965075614664802,1,0,0,3.4011973816621555,1,1,2,25,30,0,0,1,1,14.0,4.0,-74.74338927061696,39.549962389552284
3,3.7376696182833684,5,0,1,3.8501476017100584,1,1,5,35,30,0,0,1,1,4.0,1.0,-74.69265700933244,39.877324135443196
3,3.367295829986474,5,1,1,4.060443010546419,0,1,2,35,30,0,0,1,1,16.0,1.0,-74.6598226281582,39.86544592296623
