relationship_name,victim_age,victim_race,victim_sex,victim_ethnicity,offender_age,offender_sex,offender_ethnicity,offender_race,location_name,offense_name,crime_against,ct_flag,hc_flag,offense_category_name,incident_hour,month_num,latitude,longitude
8,4.430816798843313,1,1,1,4.1588830833596715,0,1,1,35,1,1,1,0,12,14.0,1,-74.69616025491611,39.620396911626806
24,4.48863636973214,5,0,1,4.127134385045092,1,1,5,35,31,0,0,1,15,17.0,2,-74.59612547342631,39.57132001651116
20,3.332204510175204,5,0,1,2.9444389791664403,1,1,2,35,36,1,1,0,12,0.0,2,-74.66990211712172,39.58834633835988
20,3.332204510175204,5,0,1,2.9444389791664403,1,1,2,35,36,1,1,0,12,0.0,2,-74.73846296982614,39.468957628150136
3,3.4657359027997265,2,0,1,3.871201010907891,1,1,2,35,30,0,0,1,1,17.0,12,-74.66390328511574,39.813220806924775
1,3.2188758248682006,5,1,1,3.332204510175204,0,1,5,35,15,1,1,1,8,8.0,3,-74.77784924407977,39.6015217647952
20,3.258096538021482,2,0,1,3.258096538021482,1,0,5,33,36,1,1,0,12,3.0,12,-74.79818552818466,39.82047249343284
20,4.127134385045092,5,0,1,3.258096538021482,1,0,5,35,1,1,1,0,12,1.0,12,-74.75937129237644,39.82839472842457
20,4.110873864173311,2,1,1,3.091042453358316,1,0,5,16,34,1,1,0,12,16.0,10,-74.65479093659555,39.868105849176594
20,4.110873864173311,2,1,1,3.091042453358316,1,0,5,16,34,1,1,0,12,16.0,10,-74.6417890521163,39.88548855525248
20,4.0943445622221,5,0,1,4.007333185232471,1,1,2,31,1,1,1,0,12,16.0,11,-74.73191969887715,39.90027945306964
20,3.4657359027997265,5,1,1,3.4011973816621555,1,1,5,7,0,0,0,1,1,3.0,3,-74.61310788195739,39.55590892297004
3,3.332204510175204,2,0,1,3.332204510175204,1,1,2,35,7,1,0,1,5,16.0,3,-74.66444395676847,39.58427922948626
22,4.060443010546419,5,1,0,2.995732273553991,1,1,5,35,0,0,0,1,1,13.0,1,-74.79032368213592,39.864525437009114
3,3.912023005428146,2,0,1,3.871201010907891,1,1,2,35,30,0,0,1,1,19.0,1,-74.78431748810175,39.947900138775786
3,3.5553480614894135,2,1,1,3.332204510175204,0,1,2,33,30,0,0,1,1,17.0,1,-74.61425273687166,39.8087986418949
3,3.6888794541139363,5,0,1,3.8501476017100584,1,1,2,35,0,0,0,1,1,12.0,1,-74.67932642695284,39.829750378308646
3,3.713572066704308,5,1,0,3.4339872044851463,0,1,5,35,30,0,0,1,1,10.0,3,-74.64960160545641,39.48255472595913
20,3.6635616461296463,5,0,1,3.828641396489095,1,1,2,7,0,0,0,1,1,0.0,3,-74.64057832977525,39.557768877129064
20,2.9444389791664403,5,0,1,3.4657359027997265,1,0,5,7,26,0,0,1,15,12.0,3,-74.77385363908347,39.484134766997656
3,3.332204510175204,2,1,1,3.295836866004329,1,1,2,24,30,0,0,1,1,19.0,3,-74.71975424514727,39.52842035296102
20,4.060443010546419,5,1,0,4.127134385045092,1,1,2,35,4,0,0,1,5,11.0,3,-74.5678610712811,39.40159476566583
20,4.060443010546419,5,1,0,4.127134385045092,1,1,2,35,0,0,0,1,15,11.0,3,-74.70622767790853,39.53108450741959
3,3.6888794541139363,5,0,0,3.871201010907891,1,1,3,35,30,0,0,1,1,11.0,3,-74.76576445039268,39.48946656773019
3,3.4011973816621555,5,0,1,3.367295829986474,1,1,5,25,30,0,0,1,1,2.0,3,-74.66941691569941,39.51515429032451
20,3.4657359027997265,5,1,1,3.4657359027997265,1,1,2,25,0,0,0,1,1,21.0,3,-74.71119862720425,39.59496351378484
3,3.4339872044851463,5,0,1,3.4339872044851463,1,1,5,25,30,0,0,1,1,11.0,3,-74.63452558854064,39.45357679814475
24,4.2626798770413155,5,0,1,4.07753744390572,1,0,5,35,11,0,0,1,15,11.0,3,-74.72240150809111,39.545999851194
