data_year,criminal_act_id,offense_id
2022,9,178936352
2022,9,178957136
2022,9,178957139
2022,9,182644152
2022,6,189277152
2022,9,182644153
2022,6,189277215
2022,6,190701438
2022,6,190701442
2022,9,182644154
2022,9,182644155
2022,9,182644156
2022,9,182644159
2022,9,182644163
2022,6,190701491
2022,8,185126247
2022,6,190701509
2022,9,184228260
2022,9,182644175
2022,8,185126262
2022,9,189234221
2022,6,192776514
2022,6,194326963
2022,6,192150154
2022,6,182982145
2022,6,192279636
2022,6,186377314
2022,6,185672940
2022,8,185672940
2022,6,192195918
2022,6,192195919
2022,6,198453178
2022,6,198453179
2022,8,198453179
2022,6,192195920
2022,6,192195921
2022,6,198453181
2022,6,198453182
2022,6,185672945
2022,6,192326604
2022,6,192326606
2022,3,186207385
2022,6,186207385
2022,8,186207385
2022,6,186207386
2022,8,186207386
2022,1,186879943
2022,1,189234223
2022,9,189266263
2022,6,187279661
2022,6,198453183
2022,6,198453184
2022,6,187279662
2022,8,187279662
2022,6,187279663
2022,8,187279663
2022,12,198453186
2022,6,198453187
2022,6,198453188
2022,6,192457804
2022,8,192457804
2022,6,192409633
2022,6,192409637
2022,6,198453189
2022,6,198453190
2022,6,192457809
2022,6,192457810
2022,6,192457818
2022,6,192457820
2022,6,192457821
2022,8,192457821
2022,6,192457823
2022,6,199306837
2022,8,199306837
2022,3,198453192
2022,6,198453192
2022,3,198453193
2022,6,198453193
2022,6,198453194
2022,6,192554310
2022,9,189266271
2022,6,188647483
2022,6,188800450
2022,9,190623321
2022,6,198453199
2022,6,198453200
2022,6,192597429
2022,6,188418626
2022,9,189459447
2022,6,194318741
2022,6,188418627
2022,8,188418627
2022,6,188418628
2022,8,188418628
2022,6,188743091
2022,8,194318754
2022,6,192597447
2022,9,196945472
2022,3,189842834
2022,6,188743106
2022,6,194327725
2022,8,194327725
2022,6,198453205
2022,6,198453206
2022,8,198453206
2022,6,188906604
2022,8,188906604
2022,6,198453207
2022,6,198453208
2022,8,189047883
2022,6,188906608
2022,3,198453210
2022,6,194327745
2022,8,194327745
2022,6,194327746
2022,8,194327746
2022,6,194327750
2022,6,198983435
2022,6,190701098
2022,6,189054572
2022,6,198453211
2022,8,198453211
2022,6,198453212
2022,8,198453212
2022,6,192425782
2022,1,183461157
2022,6,194327759
2022,6,189234342
2022,6,194327762
2022,6,189823343
2022,6,194327763
2022,8,194327763
2022,6,194327773
2022,6,189425581
2022,8,189425581
2022,6,189425582
2022,5,188046526
2022,9,181584768
2022,6,190561575
2022,6,190561576
2022,6,190122499
2022,6,198453214
2022,6,198453215
2022,6,194327809
2022,6,194327827
2022,6,182644374
2022,6,182800691
2022,5,184082016
2022,5,185205227
2022,6,199174859
2022,6,185205229
2022,6,199174860
2022,6,185631031
2022,6,185919990
2022,6,194327834
2022,8,194327834
2022,9,190863878
2022,6,194327839
2022,6,194327840
2022,6,190561585
2022,6,194327854
2022,6,194327855
2022,6,194327861
2022,6,199174862
2022,2,192160798
2022,6,194327882
2022,6,194327883
2022,6,178210798
2022,6,199174864
2022,8,199174864
2022,6,199174865
2022,8,199174865
2022,6,194327893
2022,6,194327894
2022,8,194327894
2022,6,194756446
2022,6,199174868
2022,6,199174869
2022,3,195218526
2022,6,195150011
2022,6,195218532
2022,6,195218533
2022,8,199174871
2022,6,195623641
2022,6,195623642
2022,6,195623647
2022,2,184128353
2022,6,195764285
2022,8,195764285
2022,6,199174873
2022,6,199174874
2022,6,199174875
2022,6,195764307
2022,6,195764309
2022,6,196688213
2022,6,196688214
2022,8,199175365
2022,6,197015442
2022,6,197015443
2022,6,197015445
2022,6,197015446
2022,6,197015448
2022,6,199175366
2022,8,199175366
2022,6,197020128
2022,6,197020133
2022,8,197020133
2022,6,184128362
2022,6,184128364
2022,8,184128364
2022,7,184243805
2022,1,184243810
2022,6,184296496
2022,8,184296496
2022,6,184339658
2022,6,177182906
2022,8,177182906
2022,1,184339659
2022,2,184339667
2022,6,187309239
2022,6,179500784
2022,6,179641118
2022,8,179641118
2022,6,179641119
2022,6,179641125
2022,6,181277061
2022,6,181277062
2022,6,181277068
2022,6,181277072
2022,8,181277072
2022,6,181277073
2022,8,181277073
2022,6,181277076
2022,8,181277076
2022,6,181277080
2022,8,181277080
2022,12,181277088
2022,6,181277091
2022,6,181277092
2022,6,181277097
2022,6,181277099
2022,6,181277104
2022,6,181277105
2022,6,181277107
2022,6,199754630
2022,1,190235668
2022,6,181293435
2022,8,181293436
2022,6,181293442
2022,6,190279755
2022,1,190233291
2022,6,190041158
2022,6,190279756
2022,6,190577117
2022,6,190577120
2022,6,190577121
2022,9,190043894
2022,6,190578253
2022,6,190043895
2022,1,190118545
2022,8,190118553
2022,6,187645078
2022,9,190179536
2022,6,190230303
2022,6,190179542
2022,6,190179545
2022,6,190230305
2022,6,190230306
2022,6,190230308
2022,6,190600552
2022,3,191265468
2022,6,194331504
2022,6,194331505
2022,7,183044727
2022,6,183737621
2022,6,190580345
2022,6,190580349
2022,6,191870999
2022,6,191871000
2022,6,191871001
2022,6,191871002
2022,6,191871015
2022,6,192335729
2022,6,199754653
2022,6,199561943
2022,6,188037053
2022,6,197233588
2022,6,188373844
2022,6,188373862
2022,6,188373865
2022,6,188373876
2022,6,188373881
2022,6,190182833
2022,6,190182834
2022,6,190182835
2022,6,190230318
2022,6,190230320
2022,6,190230322
2022,6,199476932
2022,6,190230323
2022,6,190230328
2022,6,190233292
2022,6,190233293
2022,6,190233294
2022,6,190233295
2022,6,190279771
2022,6,190279812
2022,6,194333900
2022,6,194321628
2022,6,196182290
2022,6,197882256
2022,8,197882256
2022,8,197882258
2022,6,184285126
2022,6,194338305
2022,6,194338313
2022,6,196459875
2022,6,181419640
2022,6,181419642
2022,6,182655644
2022,6,196480734
2022,6,183044769
2022,6,183044770
2022,6,184810681
2022,6,184822094
2022,6,196480735
2022,8,184228262
2022,6,186856061
2022,6,187734622
2022,6,188647613
2022,6,188647619
2022,6,188647620
2022,6,188647621
2022,6,188647635
2022,9,189455983
2022,6,190959237
2022,6,190959249
2022,6,194338462
2022,6,196722101
2022,6,182644590
2022,6,182644771
2022,6,183920706
2022,6,183898016
2022,6,183892796
2022,6,182644791
2022,5,183664498
2022,6,184243946
2022,6,186040842
2022,6,184243953
2022,6,184243960
2022,6,184168662
2022,6,185429710
2022,6,185429717
2022,1,195333723
2022,6,185372181
2022,6,184941885
2022,6,184941919
2022,6,184941960
2022,6,184822100
2022,6,184810731
2022,6,187012752
2022,6,195333729
2022,6,187012757
2022,1,181652980
2022,6,186879995
2022,6,186880053
2022,6,186880057
2022,6,186856147
2022,6,186621277
2022,6,188006979
2022,9,181660143
2022,9,185196983
2022,9,185196984
2022,9,188046527
2022,9,190701099
2022,9,194321639
2022,3,182645538
2022,6,187982921
2022,6,187980571
2022,6,187980577
2022,6,182645542
2022,7,182645558
2022,7,182645574
2022,7,182645576
2022,6,182645598
2022,6,182645603
2022,6,182645604
2022,2,183072913
2022,7,183072913
2022,7,183157693
2022,7,183157697
2022,7,183157704
2022,8,183214498
2022,6,183214500
2022,6,183460402
2022,6,183686038
2022,2,183686047
2022,6,183686050
2022,6,189380734
2022,8,183686050
2022,2,183686059
2022,6,184836200
2022,6,189380745
2022,2,184836215
2022,6,184946166
2022,8,184946166
2022,6,185680480
2022,6,189380833
2022,1,185680481
2022,6,185680481
2022,6,185680503
2022,6,189380860
2022,8,185680503
2022,6,185783723
2022,8,185783723
2022,3,185835443
2022,6,185835443
2022,6,185919992
2022,6,190623412
2022,6,186154119
2022,6,186207350
2022,6,190623461
2022,6,190623468
2022,6,186879944
2022,6,186879952
2022,3,186879953
2022,6,186879953
2022,6,186879954
2022,6,186879955
2022,6,186879959
2022,6,186879960
2022,6,186879977
2022,6,190623495
2022,6,186908975
2022,6,190623515
2022,1,186908985
2022,6,186908985
2022,6,186908986
2022,6,186908987
2022,8,186909000
2022,6,187128250
2022,6,190623553
2022,6,190623555
2022,2,187128262
2022,3,187128262
2022,6,187128262
2022,6,188009907
2022,6,194317533
2022,3,188126980
2022,6,194317561
2022,6,188126980
2022,6,188126981
2022,3,188126985
2022,6,188126985
2022,3,188126989
2022,6,188126989
2022,3,188126990
2022,6,188126990
2022,6,188126991
2022,6,188749500
2022,6,188749501
2022,6,194317613
2022,3,188780380
2022,6,188780380
2022,6,188780381
2022,6,188780388
2022,3,188783556
2022,6,188783556
2022,8,188783556
2022,6,188783557
2022,6,188796350
2022,8,188796350
2022,6,190449469
2022,6,190449472
2022,1,190542979
2022,6,190542979
2022,6,190577766
2022,8,190577766
2022,6,190580375
2022,6,190580380
2022,6,190999800
2022,6,190999804
2022,6,190999805
2022,6,191133579
2022,6,194321667
2022,6,192069716
2022,6,194321693
2022,6,196945455
2022,6,196945458
2022,6,194321694
2022,6,199484025
2022,3,194321720
2022,6,194321720
2022,3,194321723
2022,6,194321723
2022,6,194321729
2022,8,194321729
2022,6,194321733
2022,6,194321747
2022,6,194321754
2022,6,194321756
2022,6,194321757
2022,6,194321759
2022,6,194763104
2022,6,194763105
2022,6,199484029
2022,6,197456715
2022,6,198422366
2022,6,199484030
2022,12,196487324
2022,6,197221593
2022,6,197185197
2022,6,197185199
2022,6,196822635
2022,6,196684954
2022,6,196176259
2022,6,194317625
2022,6,196796664
2022,6,192059195
2022,6,194317672
2022,6,194317699
2022,6,194317730
2022,6,194317803
2022,6,192554323
2022,6,192409666
2022,6,194317844
2022,6,199680428
2022,6,194317856
2022,3,192753198
2022,6,194317980
2022,6,194317982
2022,6,194318085
2022,6,192753198
2022,3,195763851
2022,6,194318124
2022,6,194318132
2022,6,195763851
2022,3,195763852
2022,6,195763852
2022,6,181576960
2022,6,194318183
2022,6,194318233
2022,6,195424075
2022,6,195881345
2022,6,195764321
2022,6,181576961
2022,6,181576962
2022,8,181576962
2022,6,181576963
2022,8,181576963
2022,8,181447596
2022,8,181454584
2022,8,181454585
2022,2,181516856
2022,2,181516861
2022,2,181516862
2022,9,178230955
2022,7,178313280
2022,9,182912429
2022,6,178371867
2022,6,178371880
2022,7,178371889
2022,6,178411287
2022,6,178411290
2022,6,178411291
2022,6,178411295
2022,6,178490186
2022,6,178490187
2022,6,178490200
2022,6,178490208
2022,2,181516863
2022,3,181528066
2022,6,178490219
2022,6,178490235
2022,6,179534843
2022,3,181528067
2022,6,181576968
2022,6,179544154
2022,6,179544177
2022,6,179544180
2022,6,179641148
2022,6,179641165
2022,9,179641191
2022,6,179641241
2022,6,181576969
2022,1,181576981
2022,10,179994015
2022,3,181576981
2022,6,181576981
2022,1,181576982
2022,6,179994073
2022,3,181576982
2022,6,181576982
2022,2,181736284
2022,2,181736285
2022,2,181736288
2022,1,182645878
2022,1,182645880
2022,6,182645904
2022,1,182645938
2022,2,182645951
2022,3,182857421
2022,6,181442293
2022,6,181442299
2022,9,181489522
2022,6,181489531
2022,6,182857421
2022,3,182857422
2022,6,182857422
2022,1,182912377
2022,9,181517130
2022,6,181517133
2022,6,182912378
2022,8,182912378
2022,6,182912379
2022,8,182912379
2022,1,183892739
2022,6,181523342
2022,6,181528181
2022,6,181528188
2022,6,181736367
2022,5,183892739
2022,8,184044047
2022,6,181736393
2022,6,181736399
2022,8,184168546
2022,6,184365409
2022,6,182912434
2022,6,182912436
2022,6,185429593
2022,6,183044644
2022,6,183209825
2022,3,185429594
2022,3,185429595
2022,6,185672894
2022,6,183361570
2022,6,185672895
2022,6,185672906
2022,8,185672906
2022,6,185672907
2022,6,186139791
2022,6,183382656
2022,6,186139801
2022,9,184087954
2022,9,184087957
2022,12,187220671
2022,3,187714946
2022,6,184147962
2022,2,188981116
2022,6,184869253
2022,6,184869254
2022,6,184869255
2022,6,185200536
2022,6,185200550
2022,6,185837875
2022,6,186040879
2022,6,186040901
2022,3,186040904
2022,6,186040910
2022,6,186693351
2022,2,188981117
2022,6,189047826
2022,6,190245183
2022,9,187121866
2022,6,187121867
2022,3,187336547
2022,6,187336562
2022,6,187352161
2022,3,187377814
2022,6,190245184
2022,1,190446497
2022,6,187377836
2022,3,187417850
2022,2,187417853
2022,2,190989399
2022,6,187980613
2022,6,188007031
2022,6,194322395
2022,6,188027294
2022,3,188373913
2022,6,188373914
2022,6,188514323
2022,2,194322427
2022,6,188514324
2022,3,188647651
2022,1,194322439
2022,1,194322487
2022,6,189266310
2022,1,194322488
2022,1,194322489
2022,1,194322509
2022,6,194322509
2022,7,194322509
2022,1,194322513
2022,8,194322513
2022,1,194322514
2022,7,194322514
2022,8,194322514
2022,6,194322515
2022,8,194322516
2022,1,194322534
2022,6,189267267
2022,8,194322534
2022,3,194322535
2022,6,189267270
2022,6,194322535
2022,3,194322536
2022,6,194322536
2022,2,196822686
2022,9,189277244
2022,8,196822686
2022,2,197995429
2022,6,189277258
2022,6,189380966
2022,2,197995432
2022,6,197995436
2022,5,198983385
2022,6,190118600
2022,6,198983385
2022,1,198983387
2022,5,198983387
2022,7,199742976
2022,3,190230342
2022,3,190364927
2022,6,190403858
2022,9,190417137
2022,8,199742976
2022,6,201071907
2022,6,190425779
2022,1,201071909
2022,5,201071909
2022,7,201071909
2022,6,202035249
2022,6,190674461
2022,6,202035250
2022,6,177079617
2022,9,190717290
2022,9,177187022
2022,6,178397245
2022,8,178659929
2022,6,190733002
2022,6,179375930
2022,9,190771430
2022,9,191265476
2022,6,191791209
2022,6,191791210
2022,3,191791211
2022,6,191878679
2022,6,183970864
2022,6,191880346
2022,9,190691796
2022,6,191880357
2022,9,191880360
2022,9,191880365
2022,6,192150164
2022,6,185429602
2022,6,192195931
2022,6,192195933
2022,6,185551286
2022,6,189341909
2022,6,192195958
2022,6,194327965
2022,6,194327986
2022,6,194327993
2022,2,178198322
2022,6,194328001
2022,6,194328023
2022,6,194328096
2022,9,194328109
2022,6,194328110
2022,9,194328149
2022,6,194328163
2022,6,194328172
2022,9,194328182
2022,6,194328193
2022,2,178198335
2022,6,194328197
2022,6,194328198
2022,6,194328199
2022,3,179640821
2022,3,194328223
2022,6,195199629
2022,6,195278934
2022,6,195333748
2022,6,187101656
2022,6,195370708
2022,3,195417697
2022,9,196983552
2022,6,196983556
2022,9,194335813
2022,9,194335814
2022,9,194335816
2022,9,194335817
2022,8,194335818
2022,9,194335820
2022,6,187121696
2022,6,188647493
2022,9,194335821
2022,11,194335823
2022,9,194335824
2022,6,188809706
2022,9,194335825
2022,9,194335826
2022,9,194335827
2022,9,194335831
2022,9,194335832
2022,8,197882276
2022,9,194335846
2022,9,194335848
2022,9,194335849
2022,6,194335850
2022,9,194335851
2022,9,194335852
2022,6,190118493
2022,9,194335857
2022,9,194335858
2022,9,194335859
2022,9,194335860
2022,9,194335863
2022,9,194335864
2022,6,197995461
2022,9,194335865
2022,9,194335866
2022,9,194335867
2022,9,194335871
2022,9,200042626
2022,9,194335874
2022,9,194335875
2022,9,200042627
2022,9,194335879
2022,6,194335883
2022,9,194335885
2022,9,200711269
2022,6,200042629
2022,6,194335893
2022,8,200042630
2022,9,194335896
2022,8,194335897
2022,9,200042631
2022,6,200042632
2022,8,194335905
2022,9,194335906
2022,6,194335907
2022,6,194335908
2022,9,194335909
2022,9,197015464
2022,6,197015466
2022,10,194335915
2022,9,194335916
2022,8,194335917
2022,6,194335921
2022,6,194335923
2022,9,194335924
2022,9,194335925
2022,9,200042633
2022,9,200042634
2022,8,200042636
2022,9,194335930
2022,8,194335931
2022,1,194335932
2022,6,190539171
2022,9,194335935
2022,6,194335936
2022,9,194335938
2022,9,194335939
2022,9,194335941
2022,8,194335942
2022,1,190364849
2022,8,194335943
2022,9,194335945
2022,9,194335946
2022,6,194335947
2022,9,194335949
2022,6,194335950
2022,9,200711274
2022,9,194335952
2022,8,194335953
2022,6,200042641
2022,6,200042642
2022,9,194335955
2022,9,194335956
2022,6,194335958
2022,6,194335959
2022,6,194335960
2022,9,194335962
2022,6,190416846
2022,9,200042645
2022,8,194335965
2022,9,194335967
2022,9,194335968
2022,6,194335972
2022,9,194335976
2022,9,200042646
2022,9,194335980
2022,9,194335981
2022,9,194335986
2022,9,194335987
2022,8,194335988
2022,9,194335989
2022,9,194335990
2022,8,194335992
2022,6,194335993
2022,6,190446500
2022,6,194335995
2022,6,190623328
2022,9,194335999
2022,6,194336001
2022,6,200042648
2022,8,194336006
2022,9,194336011
2022,9,194336013
2022,6,194336015
2022,9,194336017
2022,6,191649521
2022,1,194336024
2022,9,194336029
2022,9,194336030
2022,9,200711281
2022,6,200711282
2022,9,194336034
2022,9,194336036
2022,9,194336040
2022,9,194336041
2022,9,194336043
2022,6,200066660
2022,8,194336046
2022,9,194336048
2022,8,194336051
2022,6,191649523
2022,9,194336052
2022,7,182773538
2022,9,194336053
2022,9,194336054
2022,8,194336055
2022,8,194336056
2022,6,194336057
2022,9,194336059
2022,8,194336062
2022,9,194336065
2022,9,194336068
2022,9,200711289
2022,9,194336072
2022,9,194336074
2022,9,194336078
2022,1,200066664
2022,8,194336081
2022,9,194336086
2022,9,194336087
2022,9,194336090
2022,9,194336092
2022,9,194336093
2022,9,200066665
2022,9,194336097
2022,9,194336099
2022,1,194336103
2022,9,194336107
2022,6,200066668
2022,6,200066669
2022,8,194336108
2022,9,194336113
2022,9,194336116
2022,6,194336118
2022,9,194336119
2022,3,194336120
2022,9,194336121
2022,3,188649769
2022,6,188654043
2022,6,188654049
2022,6,188654054
2022,6,189099196
2022,6,197419681
2022,9,202056913
2022,9,194336127
2022,9,194336133
2022,9,194336137
2022,9,200066670
2022,9,194336148
2022,6,194336149
2022,9,194336150
2022,9,194336152
2022,9,194336156
2022,9,194336157
2022,9,194336160
2022,9,194336163
2022,9,194336169
2022,9,194336170
2022,9,194336173
2022,6,194336174
2022,6,194336175
2022,9,194336176
2022,9,200711295
2022,9,200711296
2022,1,194336182
2022,9,194336183
2022,9,194336184
2022,6,194336185
2022,6,194336186
2022,9,194336188
2022,9,194336189
2022,6,196182326
2022,9,200106543
2022,9,194336192
2022,9,194336193
2022,9,194336194
2022,6,200106545
2022,6,196182335
2022,6,176162907
2022,11,194336198
2022,6,202035258
2022,9,195333732
2022,6,177115639
2022,6,177324951
2022,9,194336200
2022,9,194336201
2022,9,194336202
2022,3,178053278
2022,6,178230938
2022,3,179101335
2022,3,180074870
2022,9,194336206
2022,9,194336209
2022,6,194336210
2022,9,194336211
2022,8,200531114
2022,6,194336224
2022,6,194336225
2022,9,194336226
2022,8,202035259
2022,1,195278920
2022,9,194336230
2022,9,200531117
2022,9,194336233
2022,9,200531118
2022,9,194336237
2022,9,194336238
2022,9,194336239
2022,9,194336243
2022,9,200531120
2022,9,194336245
2022,9,194336247
2022,6,194336248
2022,9,194336250
2022,6,181315719
2022,9,194336254
2022,9,194336255
2022,8,194336256
2022,9,194336257
2022,9,194336258
2022,8,194336261
2022,9,194336263
2022,9,201040472
2022,9,201040473
2022,9,194336265
2022,9,194336266
2022,9,194336274
2022,8,194336275
2022,6,196809421
2022,6,196809422
2022,6,200531122
2022,9,194336284
2022,9,194336285
2022,3,194336288
2022,3,194336289
2022,6,194336294
2022,14,195218520
2022,8,194336299
2022,14,195218521
2022,1,200711304
2022,6,194336300
2022,9,194336301
2022,9,194336302
2022,9,194336303
2022,9,194336306
2022,9,194336308
2022,9,200711309
2022,9,194336312
2022,9,194336313
2022,9,194336318
2022,1,194336320
2022,8,196809424
2022,9,194336325
2022,8,202035260
2022,6,194336327
2022,9,194336329
2022,6,194336330
2022,8,194336334
2022,9,200711312
2022,3,202080313
2022,9,200711318
2022,6,202080314
2022,6,181528094
2022,6,200506150
2022,6,200506151
2022,9,196809426
2022,9,196809427
2022,6,200506154
2022,8,200506155
2022,9,194336344
2022,6,194336345
2022,9,194336346
2022,6,194336348
2022,6,194336349
2022,9,196809428
2022,9,194336355
2022,6,182646620
2022,6,182646623
2022,1,182646659
2022,6,184353197
2022,6,202035261
2022,1,183044572
2022,3,183382392
2022,9,194336356
2022,9,194336358
2022,9,200506163
2022,11,194336360
2022,9,194336362
2022,6,200711326
2022,9,194336364
2022,9,194336365
2022,10,194336366
2022,14,195218522
2022,9,194336368
2022,6,194336370
2022,9,200506165
2022,9,196144130
2022,9,194336374
2022,9,194336375
2022,8,200506167
2022,9,194336378
2022,9,200506170
2022,6,200506172
2022,9,194336385
2022,9,183920671
2022,9,194336390
2022,9,194336391
2022,6,183920673
2022,8,194336393
2022,6,201590522
2022,6,194336398
2022,9,194336399
2022,6,200711333
2022,9,194336403
2022,9,194336406
2022,9,200711336
2022,9,200506178
2022,6,200506179
2022,9,196168219
2022,9,194336410
2022,9,194336416
2022,9,194336417
2022,9,196168221
2022,9,196168224
2022,6,194336421
2022,6,196168227
2022,6,196168228
2022,6,200506181
2022,9,196168231
2022,9,200186826
2022,6,200186827
2022,9,194336427
2022,9,194336428
2022,9,196168233
2022,9,196168235
2022,9,196168237
2022,6,200186828
2022,6,200186830
2022,6,196168242
2022,6,196168244
2022,9,196168248
2022,9,194336439
2022,6,201590523
2022,12,195218523
2022,6,201590525
2022,6,184075499
2022,3,202035262
2022,8,202035263
2022,3,202035264
2022,6,201590526
2022,12,195278921
2022,8,202035265
2022,9,200186831
2022,9,196168253
2022,9,196168255
2022,9,194336445
2022,9,194336446
2022,9,196168257
2022,9,194336448
2022,9,194336449
2022,9,196168259
2022,9,194336452
2022,6,196168263
2022,9,194336461
2022,9,194336464
2022,9,194336467
2022,9,200711342
2022,8,187121765
2022,5,201590527
2022,8,202035266
2022,8,187355617
2022,12,195278922
2022,14,195278923
2022,6,200186834
2022,9,194336470
2022,9,194336472
2022,9,194336474
2022,8,194336475
2022,9,194336476
2022,9,200186835
2022,9,197176905
2022,8,200186837
2022,9,194336483
2022,6,201590529
2022,8,187800786
2022,6,201590531
2022,14,195278924
2022,6,201590533
2022,1,198418951
2022,9,194336487
2022,9,182655045
2022,9,194336493
2022,6,200186838
2022,9,194336497
2022,6,202056915
2022,6,202056916
2022,9,196168267
2022,8,196168268
2022,9,194336507
2022,9,194336508
2022,9,194336510
2022,6,200711346
2022,8,200711347
2022,6,200711348
2022,9,194336515
2022,9,194336522
2022,8,200506182
2022,9,194336535
2022,9,194336538
2022,1,190179243
2022,9,194336544
2022,9,195764372
2022,3,195764374
2022,8,195764375
2022,8,195764376
2022,9,194336546
2022,8,194336547
2022,9,194336552
2022,9,194336553
2022,9,194336556
2022,9,195148444
2022,9,194336558
2022,9,194336559
2022,2,194336560
2022,8,182655056
2022,9,182655059
2022,6,182932377
2022,2,200186848
2022,9,199733743
2022,9,182932378
2022,6,182655066
2022,9,182655068
2022,9,182655070
2022,9,200711356
2022,1,200711357
2022,9,182655072
2022,6,191009704
2022,6,191009705
2022,6,182655078
2022,6,184376246
2022,6,200711364
2022,6,200711365
2022,8,182655091
2022,9,189823350
2022,8,201590535
2022,6,182703954
2022,9,182655102
2022,9,182655108
2022,9,182703955
2022,9,182945091
2022,9,196168270
2022,6,196168272
2022,9,182655118
2022,9,182655121
2022,9,182655123
2022,9,200186860
2022,3,183044749
2022,6,183044750
2022,6,201590541
2022,9,186693369
2022,9,182655137
2022,9,182655138
2022,9,182655140
2022,9,182655143
2022,9,182655146
2022,9,182945097
2022,9,182655147
2022,9,182703964
2022,9,201040474
2022,9,201040475
2022,9,182945098
2022,9,182655151
2022,9,182655153
2022,9,182655154
2022,9,182699126
2022,8,201590543
2022,9,182945099
2022,9,182655157
2022,9,182655160
2022,8,182655161
2022,6,187417856
2022,9,186119184
2022,9,183410092
2022,9,182699128
2022,9,182655164
2022,9,182655165
2022,9,183664558
2022,8,183664559
2022,9,182655168
2022,9,182699133
2022,9,190230351
2022,9,182655178
2022,6,185713534
2022,6,182655183
2022,6,185713535
2022,9,182655192
2022,6,201590544
2022,6,185713536
2022,6,185713537
2022,9,182945101
2022,9,182655199
2022,9,182857907
2022,9,199955504
2022,9,182857912
2022,9,199976132
2022,6,199976133
2022,6,199976134
2022,9,199976135
2022,9,182932381
2022,9,182699136
2022,9,184971476
2022,2,183210152
2022,8,183210152
2022,9,182655205
2022,9,182764777
2022,9,182901803
2022,6,182901804
2022,9,183153295
2022,9,182655207
2022,9,182655210
2022,9,182699137
2022,9,199955510
2022,6,183410098
2022,9,191824412
2022,8,182699139
2022,9,196809429
2022,9,182655217
2022,9,182655218
2022,6,196809431
2022,6,196809434
2022,6,196809435
2022,9,199955511
2022,6,182764778
2022,9,196809436
2022,9,182945104
2022,9,182901806
2022,8,196809437
2022,6,188662727
2022,6,188662728
2022,9,196809438
2022,9,191009707
2022,6,191009708
2022,9,196809439
2022,9,182912478
2022,9,182912481
2022,8,196809440
2022,9,183153299
2022,9,182912485
2022,8,196809441
2022,9,182932382
2022,9,199023538
2022,9,183383089
2022,8,190230353
2022,9,183970988
2022,9,182982832
2022,9,183383091
2022,9,184228388
2022,6,184228389
2022,9,182982833
2022,9,184044101
2022,9,183990350
2022,9,199955517
2022,9,182982837
2022,9,182982839
2022,9,184108313
2022,9,187417858
2022,10,184971478
2022,9,183044753
2022,6,184126679
2022,9,184289304
2022,9,184126682
2022,8,184126683
2022,9,184044106
2022,6,199976137
2022,6,199976138
2022,9,183992475
2022,6,201590545
2022,9,199955522
2022,9,184228392
2022,9,199976139
2022,8,199976140
2022,6,201590547
2022,9,183896202
2022,8,183896203
2022,9,183410135
2022,9,190533425
2022,9,183210155
2022,6,199955526
2022,9,183383092
2022,9,183667260
2022,9,183667261
2022,8,183451003
2022,9,183451004
2022,8,201590549
2022,9,183896210
2022,9,183990364
2022,1,194323229
2022,9,183667263
2022,9,183990369
2022,1,200186448
2022,9,183992479
2022,9,187217200
2022,9,183693198
2022,6,199976141
2022,9,189823351
2022,9,183667264
2022,9,183896217
2022,9,183667267
2022,6,199976142
2022,6,195333755
2022,9,199955530
2022,9,183693199
2022,9,185713542
2022,9,183705385
2022,6,200186863
2022,9,183988362
2022,9,190230354
2022,9,183992482
2022,9,184289307
2022,9,183988365
2022,9,183992484
2022,6,188662735
2022,6,188662736
2022,9,183737638
2022,9,183737639
2022,9,183737645
2022,9,183992485
2022,6,184228396
2022,9,187417859
2022,9,183970992
2022,9,190714005
2022,6,200711373
2022,9,185435478
2022,9,183898055
2022,9,184376252
2022,9,200711375
2022,8,200711378
2022,8,201738407
2022,9,194336562
2022,6,187217205
2022,9,184289311
2022,9,199976143
2022,9,184376254
2022,1,195343122
2022,9,184376255
2022,4,184304626
2022,9,199925475
2022,6,199925476
2022,9,183970998
2022,9,183953919
2022,6,183992491
2022,6,187217206
2022,9,183992492
2022,9,184376256
2022,9,184228403
2022,6,184289313
2022,9,184289314
2022,9,184285092
2022,9,184376260
2022,8,184376261
2022,6,199976144
2022,9,184244004
2022,6,199925479
2022,9,183992495
2022,9,199976145
2022,9,183992496
2022,9,183967280
2022,6,195343125
2022,9,184244006
2022,6,184244007
2022,9,183988368
2022,9,184376262
2022,6,195343126
2022,9,184365867
2022,1,195343131
2022,9,187217207
2022,14,195278925
2022,9,195452423
2022,6,195333733
2022,9,195333734
2022,3,195452457
2022,6,195763868
2022,6,195623472
2022,9,182703289
2022,1,198331264
2022,9,198331276
2022,9,198331278
2022,9,198331282
2022,1,198331287
2022,6,203220829
2022,6,181432365
2022,9,184376263
2022,9,184241314
2022,9,187734637
2022,9,187217209
2022,8,187217212
2022,9,199925481
2022,6,187217213
2022,6,181421905
2022,9,183992505
2022,9,190533427
2022,6,183382480
2022,9,184232042
2022,9,183992506
2022,9,185276981
2022,6,185276990
2022,6,188034635
2022,6,189964884
2022,6,190989414
2022,6,194326307
2022,6,189185520
2022,6,194326314
2022,9,199976146
2022,6,194326675
2022,9,184376266
2022,9,187217214
2022,9,184126690
2022,9,184126694
2022,9,184126697
2022,1,199976147
2022,6,186119196
2022,9,189361314
2022,9,184376270
2022,9,184168675
2022,9,184168676
