data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2022,150448325,6,300,,
2022,150448327,6,560,,
2022,150448328,8,134,,
2022,150448329,3,48195,2022-03-21,
2022,150448330,3,48195,,
2022,150448331,3,500,,
2022,150448332,6,180,,
2022,153211369,6,250,,
2022,150448334,38,2000,,
2022,150448335,52,0,,
2022,153211372,3,43000,2022-03-23,
2022,153211373,3,43000,,
2022,153211374,3,30000,2022-04-16,
2022,153211375,3,30000,,
2022,150456682,10,,,
2022,150461551,20,12,,
2022,150474933,50,39,,
2022,150474934,19,728,2022-03-25,
2022,150474935,19,728,,
2022,150474936,6,393,2022-03-25,
2022,150474937,6,393,,
2022,152659678,19,257,2022-03-26,
2022,152659679,19,257,,
2022,150474940,20,5000,,
2022,150474941,20,500,,
2022,150474942,20,5000,,
2022,150479181,35,500,,
2022,150479182,20,453,,
2022,152659680,19,183,2022-03-28,
2022,152659681,19,183,,
2022,150479183,19,1327,2022-03-28,
2022,150479184,19,1327,,
2022,150483424,63,2000,,
2022,150479186,6,250,,
2022,150479186,20,10,,
2022,150479187,10,,,
2022,151360786,10,,,
2022,151360786,11,1,,
2022,150663261,61,177,,
2022,150666248,19,1280,2022-03-29,
2022,150666249,19,1280,,
2022,150666250,20,90,,
2022,150666251,20,62,,
2022,157660782,9,0,,
2022,150681492,20,1861,,
2022,150666255,3,45000,2022-03-30,
2022,150666256,3,45000,,
2022,150666257,19,625,,
2022,150666258,20,208,,
2022,150666259,38,1000,,
2022,150666260,36,900,,
2022,150666261,38,5000,,
2022,155010114,20,12000,,
2022,150666263,38,1000,,
2022,151360787,10,,,
2022,151360787,11,1,,
2022,150666265,19,136,2022-04-02,
2022,150666266,19,136,,
2022,153224383,30,500,,
2022,150666268,20,100,,
2022,150666269,19,219,2022-04-02,
2022,150666270,19,219,,
2022,150676543,50,77,,
2022,150681493,3,500,,
2022,153211376,6,20000,,
2022,153211376,17,16000,,
2022,150681495,17,20000,,
2022,150681496,20,2366,,
2022,156193359,6,50,,
2022,151360788,47,0,,
2022,151360789,52,0,,
2022,151360790,19,113,2022-04-07,
2022,151360791,19,113,,
2022,151360792,19,200,,
2022,151360793,38,2000,,
2022,151360794,20,17049,,
2022,151360795,38,1,,
2022,151360796,3,500,,
2022,151360797,3,500,,
2022,151360798,50,55,,
2022,151360800,26,2000,,
2022,151360801,19,295,2022-04-10,
2022,151360802,19,295,,
2022,151360803,20,50,,
2022,151360803,61,300,,
2022,156193359,20,300,,
2022,156193360,20,200,,
2022,151360804,19,657,,
2022,151360805,3,500,,
2022,151360806,3,500,,
2022,151360807,36,756,2022-04-11,
2022,151360808,36,756,,
2022,151360809,19,344,2022-04-11,
2022,151360810,19,344,,
2022,151360811,6,475,,
2022,151360811,20,500,,
2022,151360812,38,1,,
2022,151360813,20,299,,
2022,152659683,19,67,2022-04-12,
2022,152659684,19,67,,
2022,151360816,19,1000,2022-04-12,
2022,151360817,19,1000,,
2022,151360819,20,87,,
2022,153973473,20,1850,,
2022,151360821,3,500,,
2022,151360823,19,49,2022-04-14,
2022,151360824,19,49,,
2022,151360825,3,500,,
2022,151360826,19,19,2022-04-14,
2022,151360827,19,99,,
2022,151360828,38,2000,,
2022,151360829,38,2000,,
2022,151360830,20,3000,,
2022,151360831,20,533,,
2022,151360832,38,2000,,
2022,151360833,38,300,,
2022,151360834,4,500,,
2022,151394352,19,228,2022-04-20,
2022,151394353,19,228,,
2022,151360835,10,,,
2022,151360835,11,1,,
2022,151614115,35,500,,
2022,151614116,20,125,,
2022,151360837,36,2500,,
2022,151360838,20,4000,,
2022,151614117,20,160,,
2022,151360841,32,500,,
2022,153224384,30,500,,
2022,151360843,19,198,2022-04-23,
2022,151360844,19,198,,
2022,151360845,19,305,,
2022,151360846,6,80,,
2022,151360846,63,150,,
2022,151360847,20,122,,
2022,151360848,6,500,,
2022,151360848,20,145,,
2022,151360849,50,87,,
2022,151360850,61,1100,,
2022,151360851,38,1800,,
2022,151360852,19,149,2022-04-25,
2022,151360853,19,149,,
2022,152141835,47,0,2022-05-13,
2022,152141836,47,0,,
2022,157610201,10,,,
2022,157610201,11,1,,
2022,156193361,42,400,,
2022,151360855,20,100,,
2022,151360856,54,90,,
2022,151360857,20,5200,,
2022,151394354,3,500,,
2022,153224385,26,500,,
2022,151394356,38,2,,
2022,152539954,10,,,
2022,152539954,11,1,,
2022,151397715,50,68,,
2022,151579056,9,0,,
2022,151447348,35,500,,
2022,151447349,20,1831,,
2022,151447350,6,60,,
2022,151473408,20,630,,
2022,151515547,61,800,,
2022,151515549,52,0,,
2022,151515551,52,0,,
2022,151614118,20,439,,
2022,151515553,6,300,,
2022,151515553,20,300,,
2022,151515553,38,400,,
2022,151515553,61,1000,,
2022,151515555,20,1700,,
2022,151535693,10,,,
2022,151535693,11,1,,
2022,151535694,9,0,,
2022,151547219,8,500,,
2022,151547221,6,340,,
2022,151547221,17,80,,
2022,151547221,20,75,,
2022,151547221,26,70,,
2022,151547222,6,1000,,
2022,151554807,35,500,,
2022,152461770,20,342142,,
2022,151554808,4,138,,
2022,151579058,52,0,,
2022,151732740,3,16000,2022-05-07,
2022,151732741,3,16000,,
2022,152659686,19,288,,
2022,151614119,6,200,,
2022,151614119,20,60,,
2022,151614120,20,27733,,
2022,151614121,17,249,,
2022,151732742,4,200,2022-05-06,
2022,151732743,4,200,,
2022,151732744,52,0,,
2022,151732745,52,0,,
2022,151732746,20,500,,
2022,151779381,35,500,,
2022,151779382,6,5,,
2022,151779382,19,10,,
2022,151779383,6,50,,
2022,151779383,20,50,,
2022,151779383,61,400,,
2022,151779384,63,100,,
2022,152361750,3,61792,2022-05-24,
2022,152361751,3,61792,,
2022,152295299,20,500,,
2022,151885507,20,1523,,
2022,151921897,6,20,,
2022,151921897,20,150,,
2022,151921898,8,1,2022-05-11,
2022,151921899,8,1,,
2022,152132297,9,0,,
2022,152132298,6,70,,
2022,152132298,20,150,,
2022,152141837,6,200,,
2022,152141837,17,70,,
2022,152141838,8,20,,
2022,152141839,19,156,,
2022,152161412,36,320,,
2022,153655593,8,44,,
2022,152248364,3,500,,
2022,152248365,7,200,,
2022,152248365,20,130,,
2022,152659688,19,200,,
2022,152295300,47,0,,
2022,152310218,19,204,2022-05-19,
2022,152310219,19,204,,
2022,152310220,4,1835,,
2022,153211377,16,100000,,
2022,153224387,3,500,,
2022,160144534,33,500,,
2022,152337449,20,6000,,
2022,152337450,3,500,,
2022,152337451,29,500,,
2022,152347169,20,1500,,
2022,152347170,19,200,,
2022,152361752,52,0,,
2022,152361754,52,0,,
2022,152631854,3,25000,2022-06-04,
2022,152631855,3,25000,,
2022,152361756,52,0,,
2022,152361757,51,0,,
2022,152361758,52,0,,
2022,152361759,19,311,2022-05-24,
2022,152361760,19,311,,
2022,152461771,19,244,2022-05-24,
2022,152461772,19,244,,
2022,152363201,52,0,,
2022,152448207,3,500,,
2022,152448208,19,389,2022-05-26,
2022,152448209,19,389,,
2022,152539955,61,1100,,
2022,152461774,38,1,,
2022,152461775,7,1000,,
2022,152461775,20,60,,
2022,152477202,19,69,2022-05-30,
2022,152477203,19,69,,
2022,152477204,20,100,,
2022,152477205,61,580,,
2022,152477206,38,3800,,
2022,152477207,38,3800,,
2022,152842498,20,7685,,
2022,152477208,20,4000,,
2022,152477209,8,84,,
2022,152539956,19,3130,,
2022,152539957,10,,,
2022,152549090,6,314,2022-06-02,
2022,152549091,6,314,,
2022,152549093,10,,,
2022,153993361,6,100,,
2022,152631856,3,500,,
2022,152549095,38,600,,
2022,157660783,52,0,,
2022,152631858,3,500,,
2022,152631859,20,1200,,
2022,152639978,8,5,,
2022,152639979,31,500,,
2022,152639981,6,120,,
2022,152639981,20,300,,
2022,152639983,38,6,,
2022,152842499,6,500,,
2022,152842499,7,1800,,
2022,152842499,16,500,,
2022,153211378,6,20,2022-06-15,
2022,153211378,17,800,2022-06-15,
2022,153211379,6,20,,
2022,153211379,17,800,,
2022,153211379,20,200,,
2022,152647762,10,,,
2022,152647762,11,1,,
2022,152725287,17,30000,,
2022,152725287,20,2000,,
2022,152725288,19,130,,
2022,152981268,6,60,,
2022,152981268,20,50,,
2022,153211380,16,1000,,
2022,153211380,26,1550,,
2022,153023168,8,28,,
2022,153655594,6,30,,
2022,153655594,20,10,,
2022,152989271,19,1451,2022-06-13,
2022,152989272,19,1451,,
2022,152989273,50,60,,
2022,153077396,6,100,,
2022,153077396,20,17,,
2022,153023169,63,190,,
2022,153224388,30,500,,
2022,153211381,8,211,,
2022,153224389,20,2200,,
2022,153224390,61,1000,,
2022,153224391,63,300,,
2022,153327635,29,500,,
2022,153327636,3,500,,
2022,153327637,20,1000,,
2022,156193361,63,100,,
2022,157610202,3,3500,2022-08-30,
2022,153327638,50,30,2022-06-18,
2022,153327639,50,30,,
2022,157610202,6,50,2022-08-30,
2022,157610202,16,400,2022-08-30,
2022,157610202,25,200,2022-08-30,
2022,157610202,26,600,2022-08-30,
2022,153331972,30,1300,,
2022,153331974,61,1200,,
2022,155103412,20,500,,
2022,153449881,6,260,2022-06-22,
2022,153449882,11,1,,
2022,153449883,6,260,,
2022,153541916,47,0,,
2022,153449884,35,500,,
2022,153541917,20,5,,
2022,153541918,3,25000,2022-06-23,
2022,153541919,3,25000,,
2022,153655595,3,10000,2022-06-23,
2022,153655596,3,10000,,
2022,153541921,52,0,,
2022,153541922,47,0,,
2022,153772419,38,1,,
2022,156705143,38,50,2022-09-14,
2022,156705144,38,50,,
2022,153792319,20,25000,,
2022,153591256,19,59,2022-06-26,
2022,153591257,19,59,,
2022,153591260,6,200,,
2022,153591260,17,120,,
2022,153591260,20,220,,
2022,156396252,20,1300,,
2022,153619193,38,50,,
2022,153619193,63,20,,
2022,153619194,20,100,,
2022,153655597,20,30000,,
2022,153655598,17,270,,
2022,154892753,63,1000,,
2022,153792323,36,1042,2022-06-30,
2022,153792324,36,1042,,
2022,153792325,8,12,,
2022,153792326,6,7,,
2022,153792326,20,200,,
2022,153792327,20,5000,,
2022,154892754,63,100,,
2022,153993363,20,240,,
2022,153792332,20,5000,,
2022,153792334,35,500,,
2022,153792335,8,2,,
2022,154386793,19,75509,,
2022,153916544,6,1682,2022-07-06,
2022,153916545,11,1,,
2022,153916546,6,1682,,
2022,153916548,6,500,,
2022,153916549,20,110,,
2022,157610202,63,1,2022-08-30,
2022,157610203,3,3500,,
2022,157610203,6,50,,
2022,157610203,16,400,,
2022,157610203,25,200,,
2022,157610203,26,600,,
2022,157610203,63,1,,
2022,156272089,4,150,,
2022,156200400,38,50,2022-08-30,
2022,156200401,38,50,,
2022,154103075,6,100,,
2022,154103075,7,200,,
2022,154103076,6,1500,,
2022,154103079,6,535,,
2022,154103079,20,2,,
2022,156272090,38,1788,,
2022,156272091,63,1,,
2022,166695407,47,0,,
2022,166695408,20,925,,
2022,166695408,52,0,,
2022,154120466,19,160,,
2022,154120467,29,500,,
2022,154120468,52,0,,
2022,156705145,20,634,,
2022,154151796,20,2050,,
2022,154386795,19,486,2022-07-12,
2022,154386796,19,486,,
2022,154517210,19,200,,
2022,154517211,7,1000,,
2022,154892755,20,1804,,
2022,154892756,7,2000,,
2022,154892756,20,5441,,
2022,154892756,61,1200,,
2022,154892757,47,0,,
2022,154902528,38,2000,,
2022,154902529,3,500,,
2022,154902530,6,3000,,
2022,154902530,20,5000,,
2022,154902531,3,500,,
2022,154902532,43,800,,
2022,154902533,50,40,,
2022,154902534,61,800,,
2022,154902535,8,7,2022-07-18,
2022,154902536,8,7,,
2022,154902537,38,400,,
2022,154902538,61,60,,
2022,154904996,6,1103,,
2022,157061607,63,26000,2022-09-22,
2022,157061608,63,26000,,
2022,154904999,19,399,,
2022,154905000,60,4250,,
2022,154905001,38,50,,
2022,154905002,3,500,,
2022,154905003,20,1250,,
2022,154905004,8,385,,
2022,154905005,38,5000,,
2022,154905006,38,5000,,
2022,154905007,38,5000,,
2022,154922121,33,500,,
2022,154922122,4,200,,
2022,154922123,42,775,2022-07-24,
2022,154922124,42,775,,
2022,154922126,19,301,2022-07-24,
2022,154922127,19,301,,
2022,154922129,7,500,,
2022,154922131,50,5000,,
2022,154922132,20,700,,
2022,154922133,20,399,,
2022,154922134,19,179,2022-07-25,
2022,154922135,19,479,,
2022,154922136,20,200,,
2022,154922137,8,275,2022-07-26,
2022,154922138,8,275,,
2022,155010116,19,10000,,
2022,154922140,19,133,2022-07-26,
2022,154922141,19,133,,
2022,154926612,20,500,,
2022,154926615,19,57,,
2022,154949218,20,10000,,
2022,155108835,20,355,,
2022,155103413,36,400,,
2022,155103414,20,3799,,
2022,155108836,20,20,,
2022,155108837,20,3000,,
2022,155108838,20,300,,
2022,155108839,9,0,,
2022,155108840,38,400,,
2022,155119434,3,1000,,
2022,155380109,4,2000,2022-08-01,
2022,155380110,4,2000,,
2022,155171064,4,500,,
2022,155119437,8,19,,
2022,155119438,8,18,,
2022,155171065,20,100,,
2022,155171066,19,464,,
2022,155360364,19,32,2022-08-03,
2022,155360365,19,32,,
2022,155360366,20,8500,,
2022,155362008,61,1099,,
2022,155362009,19,189,,
2022,155380112,52,0,,
2022,155380114,4,450,,
2022,155380117,29,2000,,
2022,155380118,38,50,,
2022,155380120,6,20,,
2022,158711590,20,1707,,
2022,155395897,3,500,,
2022,156264110,4,250,,
2022,155395900,6,70,,
2022,155395900,20,400,,
2022,155395903,6,13,,
2022,155395904,4,350,,
2022,155395905,10,,,
2022,155658816,3,25000,2022-08-12,
2022,155658817,3,25000,,
2022,155658818,61,800,,
2022,155658819,8,20,,
2022,155764500,19,644,2022-08-15,
2022,155764501,19,644,,
2022,156272092,6,30,,
2022,156272092,20,2000,,
2022,156272092,25,25,,
2022,156272092,51,0,,
2022,156272092,63,20,,
2022,156272093,38,850,,
2022,156272094,8,15,,
2022,157610204,6,100,,
2022,160140806,61,400,,
2022,157610207,42,400,,
2022,156163852,3,8000,2022-08-29,
2022,156400464,63,1,,
2022,156400465,19,70,,
2022,156400466,20,3500,,
2022,156400467,24,60000,,
2022,156400468,26,250,,
2022,156400468,51,0,,
2022,156400469,16,500,,
2022,156705166,38,1,,
2022,156163853,3,8000,,
2022,155866027,10,,,
2022,155866028,20,7514,,
2022,155866029,3,40000,2022-08-16,
2022,155866030,3,40000,,
2022,155866031,6,110,,
2022,155866031,20,200,,
2022,155877373,38,50,,
2022,155877374,20,207,,
2022,155984802,20,800,,
2022,155991607,20,2000,,
2022,155991608,20,40,,
2022,156400470,63,8661,,
2022,156400473,16,1,,
2022,156400473,20,5,,
2022,156400473,25,10,,
2022,156400473,51,0,,
2022,156400473,61,600,,
2022,156400474,38,1,,
2022,156001881,20,433,,
2022,156001882,19,246,2022-08-19,
2022,156400475,63,140,,
2022,156400476,63,181,,
2022,156400477,20,1100,,
2022,156400478,62,350,,
2022,156400479,4,1000,,
2022,156400480,25,50,,
2022,156400481,20,180,,
2022,156400482,9,0,,
2022,161228071,10,,,
2022,156400484,20,235,,
2022,156400485,20,700,,
2022,156400486,19,4,,
2022,156400487,61,600,,
2022,156736949,25,28,,
2022,156736949,51,0,,
2022,156736949,63,2,,
2022,156736950,20,100,,
2022,156736951,4,260,,
2022,156736952,42,200,,
2022,156736953,17,3000,,
2022,156736953,20,3000,,
2022,156736954,38,100,,
2022,156736955,6,90,,
2022,156736955,9,0,,
2022,156736955,20,50,,
2022,156736955,51,0,,
2022,156736955,61,1060,,
2022,156736956,26,660,,
2022,156736956,62,5,,
2022,162819152,3,7000,2022-09-07,
2022,162819153,3,7000,,
2022,156736958,6,130,,
2022,156859067,9,0,,
2022,156859067,20,550,,
2022,156859067,47,0,,
2022,156859067,51,0,,
2022,156736959,38,1,,
2022,156736960,26,220,,
2022,156736960,42,7,,
2022,156736961,6,50,,
2022,156736961,15,200,,
2022,156736961,26,329,,
2022,156736962,25,60,,
2022,156736962,51,0,,
2022,156736962,63,2,,
2022,156736964,61,266,,
2022,156736965,6,3200,,
2022,156736966,9,0,,
2022,156736966,20,15,,
2022,156736966,25,100,,
2022,156736966,51,0,,
2022,156736966,61,300,,
2022,156736967,23,400,,
2022,156736967,61,1200,,
2022,156736967,63,150,,
2022,156736968,63,1,,
2022,162819156,24,100,2022-09-13,
2022,162819157,24,100,,
2022,156736970,51,0,,
2022,156736971,19,200,,
2022,156859068,24,1000,,
2022,157195273,20,300,,
2022,157195273,25,200,,
2022,157195273,51,0,,
2022,156859069,9,0,,
2022,156859070,3,500,,
2022,156859071,63,90,,
2022,156859072,63,40,,
2022,156859073,17,2600,,
2022,156859074,63,2,,
2022,156859075,6,100,,
2022,156859075,20,5,,
2022,156859075,63,5,,
2022,157166971,6,92,,
2022,157166974,17,1200,,
2022,157166974,20,300,,
2022,157166975,19,3,,
2022,157166976,20,160,,
2022,157166979,8,100,,
2022,157166979,20,100,,
2022,157166979,25,50,,
2022,157166979,47,0,,
2022,157166979,51,0,,
2022,157166980,20,1000,,
2022,157166981,63,50,,
2022,157166982,51,0,,
2022,157166984,9,0,,
2022,157166984,20,1100,,
2022,157166984,25,30,,
2022,157166984,51,0,,
2022,157166984,61,1100,,
2022,157195274,38,1600,,
2022,157166985,3,600,,
2022,157166985,42,600,,
2022,157195275,38,1200,,
2022,157195276,43,400,,
2022,157195277,38,100,,
2022,156919605,20,50,,
2022,156001883,11,1,,
2022,156001884,19,246,,
2022,156919605,51,0,,
2022,156919606,20,765,,
2022,157293680,9,0,,
2022,157293680,20,162,,
2022,157293680,25,253,,
2022,157537532,8,70,,
2022,156919607,6,3,,
2022,156919607,8,65,,
2022,156919608,8,7,,
2022,156919608,51,0,,
2022,156919608,61,150,,
2022,156919608,63,1,,
2022,156919610,38,2000,,
2022,156919611,20,10,,
2022,156919612,6,100,,
2022,156919612,25,200,,
2022,156919612,51,0,,
2022,156919613,38,350,,
2022,156919614,6,40,,
2022,156919614,19,190,,
2022,157293681,16,1500,,
2022,156919615,61,400,,
2022,157540911,61,80,,
2022,156919617,63,83,,
2022,156919618,42,1000,,
2022,156919619,63,1,,
2022,156919620,4,600,,
2022,157293682,3,1000,,
2022,157293683,63,900,,
2022,157293684,42,150,,
2022,161386039,2,20,,
2022,157293685,20,100,,
2022,157293685,25,1,,
2022,157293685,61,100,,
2022,157293686,63,1100,,
2022,157293687,7,4000,,
2022,157293687,26,500,,
2022,157293688,63,69,,
2022,161386040,63,489,,
2022,157293689,63,63,,
2022,157293690,51,0,,
2022,157293691,63,100,,
2022,157293692,63,170,,
2022,158722639,47,0,,
2022,158722639,63,1,,
2022,157297550,8,10,,
2022,157297550,63,5,,
2022,157297551,6,800,,
2022,157297551,16,200,,
2022,157297552,42,100,,
2022,156001888,20,2277,,
2022,157297553,3,1000,,
2022,157297554,17,10685,,
2022,158722640,63,1000,,
2022,157297557,63,5908,,
2022,157297559,8,240,,
2022,157537533,11,2,,
2022,157297560,61,12778,,
2022,157297561,20,560,,
2022,162819162,3,30000,2022-09-23,
2022,162819163,3,30000,,
2022,157297563,20,150,,
2022,157297563,25,20,,
2022,157297563,51,0,,
2022,157297563,61,800,,
2022,157297563,63,1,,
2022,157297564,20,70,,
2022,157297564,38,1,,
2022,157297564,63,20,,
2022,157297565,42,100,,
2022,157297566,19,2,2022-09-23,
2022,157297567,19,2,,
2022,157297568,26,250,,
2022,157297569,61,1,,
2022,157540912,20,195,,
2022,157297570,3,5000,,
2022,157297571,42,100,,
2022,157297572,63,500,,
2022,157297573,19,600,,
2022,157297574,4,1200,,
2022,157297575,63,25,2022-09-23,
2022,157297576,63,25,,
2022,157297577,3,500,,
2022,157297578,63,99,2022-09-25,
2022,157297579,63,99,,
2022,157297580,42,200,,
2022,157537534,8,189,,
2022,157297581,8,29,2022-09-25,
2022,157297582,8,29,,
2022,157537535,6,40,,
2022,157537535,7,1000,,
2022,157537535,20,20,,
2022,157297583,63,60,,
2022,157297584,38,550,,
2022,157297585,25,150,,
2022,157297585,63,3,,
2022,158722641,38,500,,
2022,157297587,4,200,,
2022,157297588,24,500,,
2022,157297589,51,0,,
2022,157297590,6,400,,
2022,157297590,20,80,,
2022,157297590,26,150,,
2022,157297591,26,40,,
2022,157297592,33,50,,
2022,157438388,24,10000,,
2022,156001889,3,25000,2022-08-21,
2022,156001890,3,25000,,
2022,156001891,19,312,2022-08-21,
2022,156001892,19,312,,
2022,157537536,3,300,,
2022,157537536,61,1099,,
2022,157537537,61,1099,,
2022,157438389,17,419,,
2022,156001893,10,,,
2022,157540913,51,0,,
2022,162169324,38,10,,
2022,157438390,63,250,,
2022,157438391,20,30,,
2022,156001893,11,1,,
2022,157438392,8,50,,
2022,157438392,20,60,,
2022,156001894,38,2500,,
2022,156001896,20,1958,,
2022,157438393,20,2300,,
2022,157438393,63,1800,,
2022,157438394,20,100,,
2022,157438394,63,50,,
2022,156004368,19,803,2022-08-22,
2022,156004369,19,803,,
2022,157438395,38,25,,
2022,157438395,63,192,,
2022,157438396,20,125,,
2022,158722642,63,186,,
2022,157438397,42,350,,
2022,157438397,63,200,,
2022,157438398,20,200,,
2022,157438399,42,30,,
2022,157438400,4,200,,
2022,160140807,3,500,,
2022,160140807,42,500,,
2022,157537538,20,25,,
2022,156167395,6,575,,
2022,160140808,10,,,
2022,157438402,63,38,,
2022,156167395,47,0,,
2022,156167396,20,25070,,
2022,156041273,50,45,,
2022,156052758,38,50,2022-08-23,
2022,157438403,9,0,,
2022,156052759,38,50,,
2022,157438403,51,0,,
2022,157438404,9,0,,
2022,157438405,63,100,,
2022,162819171,3,20000,2022-10-15,
2022,162819172,3,20000,,
2022,162819172,20,80,,
2022,158554770,6,500,,
2022,157647330,20,50,,
2022,157647331,9,0,,
2022,157647331,25,5,,
2022,157647331,51,0,,
2022,157647332,7,3000,,
2022,157647332,26,100,,
2022,157647333,6,775,,
2022,157647334,6,151,,
2022,157647334,8,30,,
2022,157647334,63,1,,
2022,157647335,16,1,,
2022,157647335,25,40,,
2022,157647335,47,0,,
2022,157647335,63,1,,
2022,158417943,42,300,,
2022,157647336,26,100,,
2022,157647337,37,1500,,
2022,157647337,42,100,,
2022,157647338,63,3000,,
2022,157649661,34,500,,
2022,157647339,37,25000,,
2022,157649662,63,25,2022-10-03,
2022,157649663,63,25,,
2022,157649664,63,430,,
2022,157649665,26,3200,,
2022,157649666,63,158,,
2022,157649667,38,1,,
2022,157649668,16,2,,
2022,157649668,20,20,,
2022,157649668,25,30,,
2022,157649668,51,0,,
2022,157649668,63,137,,
2022,161228072,17,200,,
2022,157649670,38,1168,,
2022,157649671,6,185,,
2022,157649671,8,40,,
2022,157649673,8,85,,
2022,158251138,42,6625,,
2022,158251139,7,5000,,
2022,158251140,63,45,,
2022,158251141,6,30,,
2022,158251141,16,300,,
2022,158417944,26,3685,,
2022,158251143,20,20,,
2022,158251144,7,300,,
2022,158251144,20,100,,
2022,158251145,6,20,,
2022,158251145,25,125,,
2022,158251146,20,200,,
2022,158417945,63,5000,,
2022,158251149,63,68,,
2022,158251150,8,172,,
2022,161228074,42,350,,
2022,158251153,63,500,,
2022,158251154,38,500,,
2022,158251155,17,3500,,
2022,158417946,63,100,,
2022,158251157,20,50,,
2022,158251157,25,10,,
2022,158251157,63,1,,
2022,158251159,61,300,,
2022,158251160,4,200,,
2022,158251161,20,42982,,
2022,161228075,37,750,,
2022,158251163,38,15000,,
2022,158251164,38,4,,
2022,158251165,20,10,,
2022,158251165,25,25,,
2022,158251165,63,1,,
2022,158251166,2,240,,
2022,158251166,6,120,,
2022,158251166,61,1100,,
2022,158251168,51,0,,
2022,158417947,20,400,,
2022,158251169,63,1,,
2022,158417948,24,1000,,
2022,156041276,8,10,,
2022,158251170,38,1,,
2022,158251171,61,900,,
2022,158251172,20,5551,,
2022,158251174,63,100,,
2022,158251175,4,200,,
2022,158251176,20,150,,
2022,158251177,8,10,,
2022,158251180,4,250,,
2022,158251180,6,50,,
2022,158251180,26,400,,
2022,158251181,38,100,,
2022,158251182,9,0,,
2022,158251183,20,7800,,
2022,158470584,24,400,,
2022,158470584,42,600,,
2022,162819176,37,24950,2022-10-15,
2022,162819177,37,24950,,
2022,161386041,24,1500,,
2022,162819181,24,3000,2022-10-16,
2022,162819182,24,3000,,
2022,158291087,50,37,,
2022,158291088,25,20,,
2022,158291089,42,450,,
2022,158291090,63,300,,
2022,158291092,25,200,,
2022,160140810,38,8000,,
2022,158291096,20,1000,,
2022,156052760,7,3850,,
2022,156052760,17,6650,,
2022,156052760,26,600,,
2022,158291096,23,200,,
2022,158291096,26,15000,,
2022,158291097,38,1,,
2022,156052761,19,15,2022-08-24,
2022,158417950,63,18800,,
2022,156052762,19,15,,
2022,158291099,20,9000,,
2022,157410246,10,,,
2022,158417951,63,5000,,
2022,158291100,51,0,,
2022,156060693,61,600,,
2022,158291101,38,1500,,
2022,158291102,51,0,,
2022,162156602,20,30,,
2022,162156602,25,10,,
2022,162156602,63,5,,
2022,158291103,26,500,,
2022,161386042,26,176,,
2022,160140811,10,,,
2022,160140811,11,1,,
2022,158417952,25,20,,
2022,158417953,3,4000,,
2022,158417954,51,0,,
2022,158417954,63,20,,
2022,158315256,6,455,,
2022,158315256,20,10,,
2022,158315256,25,30,,
2022,158315256,26,20,,
2022,158315256,66,500,,
2022,158417955,42,150,,
2022,158417956,25,300,,
2022,158417956,51,0,,
2022,158417956,63,1,,
2022,158417957,26,100,,
2022,158417958,20,4000,,
2022,160140812,7,186,,
2022,160140812,17,15,,
2022,158417960,6,196,,
2022,160140813,26,200,,
2022,160140813,42,300,,
2022,160140814,3,20000,,
2022,158417963,6,50,,
2022,158417963,17,100,,
2022,158417963,63,300,,
2022,158417964,38,1000,,
2022,158417965,61,6600,,
2022,158417966,63,2,,
2022,161386043,63,1013,,
2022,158417967,38,200,,
2022,161386044,20,17609,,
2022,158470594,63,9176,,
2022,158470596,63,135,,
2022,158470600,6,80,,
2022,158470605,20,200,,
2022,160140815,7,1,,
2022,158470613,9,0,,
2022,158470613,20,6,,
2022,158470613,25,20,,
2022,158470613,51,0,,
2022,158470617,6,30,,
2022,158470617,9,0,,
2022,158470617,25,330,,
2022,158470617,51,0,,
2022,158470617,63,120,,
2022,158470620,6,50,,
2022,158470624,20,10,,
2022,158470624,25,100,,
2022,158470625,6,45,,
2022,158470625,20,1,,
2022,158470628,6,450,,
2022,158470628,63,80,,
2022,158470630,63,15,,
2022,158519819,38,500,,
2022,158653215,3,1000,,
2022,158653215,24,500,,
2022,158653216,9,0,,
2022,158653216,25,10,,
2022,158653216,51,0,,
2022,158653217,38,500,,
2022,158653218,16,3685,,
2022,162188257,42,250,,
2022,158519821,63,10,,
2022,158554771,38,100,,
2022,156167399,20,30,,
2022,158554772,26,200,2022-10-28,
2022,158554773,26,200,,
2022,158554774,63,84,,
2022,158554775,6,20,,
2022,158554775,20,100,,
2022,162819184,3,10000,2022-10-31,
2022,162819185,3,10000,,
2022,160140816,9,0,,
2022,160140816,51,0,,
2022,158554777,6,50,,
2022,158554777,61,200,,
2022,158554778,61,1100,,
2022,158554779,20,70,,
2022,162188258,63,134,,
2022,158554781,25,15,,
2022,158554781,51,0,,
2022,158554781,63,2,,
2022,158554782,9,0,,
2022,158554782,51,0,,
2022,158554783,63,1,,
2022,158554783,66,12,,
2022,160140817,61,1000,2022-10-30,
2022,160140818,61,1000,,
2022,158554786,16,350,,
2022,158653219,63,800,,
2022,158653221,61,150,,
2022,158653223,20,20,,
2022,158653223,25,80,,
2022,158653223,63,100,,
2022,162185035,38,575,,
2022,158653224,42,3000,,
2022,158653224,63,300,,
2022,158653225,51,0,,
2022,158653226,38,2000,,
2022,158653227,6,250,,
2022,160140819,6,470,,
2022,160140819,7,550,,
2022,160140819,16,500,,
2022,158653228,63,1000,,
2022,160140820,38,600,,
2022,160140821,9,0,,
