data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,179963933,184644906,18,
2022,179963934,184644907,18,
2022,179963935,184644908,24,
2022,179963936,184644909,17,
2022,179963937,184644910,18,
2022,179963939,184644914,19,
2022,179963941,184644916,26,
2022,179963942,184644917,1,
2022,179963944,184644919,1,
2022,179963945,184644920,13,
2022,179963946,184644921,18,
2022,179963947,184644921,18,
2022,179963953,184644927,24,
2022,179963954,184644927,24,
2022,179963961,184644933,24,
2022,179963964,184644936,16,
2022,179963965,184644937,1,
2022,179963969,184644941,24,
2022,179963971,184644943,3,
2022,171346750,176138768,18,
2022,179963975,184644948,24,
2022,166258185,171093814,3,
2022,179963976,184644949,24,
2022,179963977,184644950,24,
2022,179963979,184644952,24,
2022,179963981,184644953,26,
2022,179963982,184644954,24,
2022,179963983,184644955,16,
2022,179963984,184644956,18,
2022,179963985,184644957,11,
2022,179963986,184644958,24,
2022,179963991,184644963,24,
2022,179963994,184644966,17,
2022,179963998,184644970,18,
2022,179963999,184644971,24,
2022,179964001,184644976,24,
2022,179964006,184644982,26,
2022,179964010,184644989,24,
2022,179964011,184644990,24,
2022,179964012,184644991,24,
2022,179964015,184644993,24,
2022,179964017,184644995,24,
2022,179964018,184644996,16,
2022,179964021,184644999,17,
2022,179964022,184645000,16,
2022,179964022,184645001,1,
2022,179964024,184645003,24,
2022,179964025,184645004,14,
2022,179964026,184645005,24,
2022,179964027,184645006,7,
2022,179964028,184645007,24,
2022,179964029,184645008,18,
2022,179964032,184645011,21,
2022,179964033,184645012,16,
2022,179964033,184645013,18,
2022,179964034,184645014,21,
2022,179964035,184645015,21,
2022,179964036,184645016,24,
2022,179964037,184645017,18,
2022,179964037,184645018,18,
2022,179964039,184645019,24,
2022,179964041,184645022,1,
2022,179964043,184645024,24,
2022,179964045,184645025,17,
2022,179964046,184645026,18,
2022,179964046,184645027,18,
2022,179964047,184645028,24,
2022,179964048,184645029,24,
2022,179964051,184645032,18,
2022,179964059,184645040,24,
2022,179964063,184645044,26,
2022,179964064,184645045,24,
2022,179964065,184645046,24,
2022,179964065,184645047,24,
2022,179964066,184645048,15,
2022,179964067,184645049,3,
2022,166636055,171467530,18,
2022,166636056,171467531,9,
2022,176293858,181028708,18,
2022,170875747,175677108,27,
2022,175117207,179865575,24,
2022,175844851,180586785,5,
2022,175844851,180586786,25,
2022,175844852,180586785,25,
2022,175844852,180586786,17,
2022,166993958,171822408,16,
2022,171386962,176177849,27,
2022,171386962,176177850,27,
2022,171386963,176177849,27,
2022,171386963,176177850,27,
2022,169639559,174451615,22,
2022,166970172,171798286,24,
2022,172681134,177458840,3,
2022,166993963,171822411,18,
2022,169579725,174391871,17,
2022,166993964,171822412,1,
2022,166993965,171822413,24,
2022,167136905,171962334,7,
2022,169841783,174650408,16,
2022,169841784,174650408,9,
2022,167102964,171928375,1,
2022,174639359,179396388,18,
2022,175117208,179865576,24,
2022,174639360,179396388,16,
2022,171456548,176243544,18,
2022,176660346,181392357,9,
2022,171967676,176744675,18,
2022,171401755,176191987,3,
2022,172684834,177462538,3,
2022,167118809,171944029,14,
2022,175117214,179865582,1,
2022,172973167,177744773,18,
2022,175117216,179865584,18,
2022,175117217,179865585,20,
2022,173517687,178283175,24,
2022,169569508,174381854,18,
2022,167200151,172026282,5,
2022,184071561,188706304,18,
2022,167086510,171912132,24,
2022,167172739,171998491,14,
2022,168319920,173140979,16,
2022,167118813,171944033,9,
2022,167154892,171980316,18,
2022,170879475,175680917,26,
2022,170874111,175675516,18,
2022,167086513,171912135,3,
2022,167161156,171986711,3,
2022,167136909,171962338,17,
2022,171805246,176587336,3,
2022,176617877,181350121,3,
2022,167128495,171953776,3,
2022,167128495,171953777,3,
2022,167128496,171953776,3,
2022,167128496,171953777,3,
2022,167128497,171953778,24,
2022,167172741,171998493,9,
2022,167136913,171962341,24,
2022,171401759,176191990,24,
2022,167442869,172268389,16,
2022,167200153,172026284,18,
2022,179958037,184639097,14,
2022,184071564,188706307,18,
2022,171340612,176132638,19,
2022,167161158,171986713,18,
2022,169579727,174391873,3,
2022,167128500,171953781,27,
2022,167211687,172037868,24,
2022,167136916,171962344,27,
2022,167283023,172107156,1,
2022,167154910,171980334,1,
2022,167154913,171980337,24,
2022,168319930,173140989,18,
2022,175117218,179865586,24,
2022,167283024,172107157,16,
2022,167161160,171986715,24,
2022,175117219,179865587,18,
2022,175117220,179865588,24,
2022,175117221,179865588,24,
2022,175117222,179865589,24,
2022,170007644,174814815,18,
2022,175117224,179865591,24,
2022,167172742,171998494,27,
2022,175117226,179865593,24,
2022,175117227,179865594,26,
2022,175117228,179865595,5,
2022,167154915,171980339,16,
2022,167283025,172107158,24,
2022,170875749,175677110,24,
2022,170875750,175677110,24,
2022,167154916,171980340,18,
2022,170875752,175677111,24,
2022,167211690,172037871,18,
2022,167161161,171986716,24,
2022,170875754,175677112,3,
2022,167154919,171980342,18,
2022,173425127,178190796,18,
2022,171456549,176243545,17,
2022,168319939,173140998,5,
2022,168319940,173140998,5,
2022,168319942,173140999,1,
2022,171378058,176168911,1,
2022,175117229,179865596,24,
2022,175117233,179865600,24,
2022,175117234,179865601,21,
2022,175117235,179865601,20,
2022,175117236,179865602,21,
2022,175117238,179865604,21,
2022,175117239,179865605,24,
2022,175117240,179865606,24,
2022,175117244,179865611,7,
2022,175117244,179865612,16,
2022,175117249,179865618,24,
2022,175117253,179865622,24,
2022,175117256,179865623,24,
2022,175117266,179865633,24,
2022,175117266,179865634,24,
2022,175117269,179865637,7,
2022,175117273,179865641,24,
2022,175117275,179865643,24,
2022,169951511,174758600,18,
2022,168319945,173141001,3,
2022,176293859,181028709,3,
2022,168319947,173141003,18,
2022,168319948,173141003,18,
2022,168319949,173141003,18,
2022,174960075,179710152,18,
2022,170875755,175677113,16,
2022,170875756,175677114,18,
2022,167427350,172252624,14,
2022,167427350,172252625,14,
2022,167172745,171998497,18,
2022,168319956,173141007,3,
2022,168319957,173141008,19,
2022,168319961,173141011,18,
2022,175117275,179865644,24,
2022,167427351,172252626,24,
2022,175117276,179865645,24,
2022,179958039,184639098,18,
2022,172340987,177121662,18,
2022,167283027,172107160,24,
2022,175117282,179865651,24,
2022,168319963,173141013,3,
2022,169130472,173943357,1,
2022,175117286,179865655,16,
2022,171449311,176236509,24,
2022,175117287,179865656,14,
2022,175117291,179865661,21,
2022,175117292,179865662,8,
2022,175117292,179865663,8,
2022,175117296,179865667,24,
2022,175117297,179865668,24,
2022,175117298,179865669,24,
2022,175117300,179865671,24,
2022,175117301,179865672,21,
2022,175117303,179865673,24,
2022,175117304,179865674,3,
2022,175117308,179865678,1,
2022,175117308,179865679,18,
2022,175117326,179865698,19,
2022,175117327,179865698,17,
2022,175117336,179865706,24,
2022,175117338,179865708,24,
2022,175117343,179865713,24,
2022,175117343,179865714,24,
2022,176340387,181074621,24,
2022,176340388,181074622,16,
2022,176340388,181074623,16,
2022,176340388,181074624,16,
2022,176340388,181074625,16,
2022,176340391,181074629,24,
2022,176340393,181074631,18,
2022,176340393,181074632,18,
2022,176340397,181074637,24,
2022,176340404,181074645,1,
2022,176340405,181074646,21,
2022,176340408,181074649,24,
2022,176340417,181074658,24,
2022,176340420,181074661,24,
2022,176340421,181074662,16,
2022,176340423,181074664,3,
2022,176340424,181074665,24,
2022,176340424,181074666,24,
2022,176340424,181074667,24,
2022,176340425,181074668,18,
2022,176340428,181074671,24,
2022,176340432,181074675,18,
2022,176340433,181074676,24,
2022,176340434,181074677,17,
2022,176340435,181074678,16,
2022,176340439,181074682,24,
2022,176340440,181074683,24,
2022,176340444,181074687,1,
2022,176340445,181074688,16,
2022,176340448,181074691,24,
2022,176340449,181074692,14,
2022,176340449,181074693,14,
2022,176340450,181074692,14,
2022,176340450,181074693,14,
2022,176340452,181074695,24,
2022,176340453,181074696,24,
2022,176340454,181074697,1,
2022,176340456,181074699,24,
2022,176340459,181074702,11,
2022,176340460,181074703,24,
2022,176340462,181074705,24,
2022,176340466,181074710,24,
2022,176340466,181074711,24,
2022,176340467,181074712,18,
2022,176340467,181074713,24,
2022,176340469,181074715,21,
2022,176340472,181074718,24,
2022,176340473,181074719,21,
2022,176340483,181074729,24,
2022,176340484,181074729,24,
2022,176340485,181074730,24,
2022,176340486,181074731,24,
2022,176340487,181074732,19,
2022,176340488,181074733,24,
2022,176340488,181074734,24,
2022,176340489,181074733,24,
2022,176340489,181074734,24,
2022,176340496,181074744,24,
2022,176340498,181074746,14,
2022,176340500,181074748,24,
2022,176340500,181074749,24,
2022,176340503,181074751,1,
2022,176340504,181074752,17,
2022,176340506,181074754,3,
2022,176340507,181074755,24,
2022,176340508,181074756,24,
2022,176340509,181074757,1,
2022,176340510,181074758,1,
2022,176340511,181074759,24,
2022,176340512,181074760,24,
2022,179964074,184645055,21,
2022,179964077,184645058,24,
2022,179964078,184645059,16,
2022,179964081,184645062,19,
2022,179964082,184645062,24,
2022,168319966,173141015,24,
2022,179964086,184645068,16,
2022,168319967,173141015,24,
2022,169579728,174391874,24,
2022,179964089,184645071,24,
2022,168612487,173428563,18,
2022,179964091,184645073,16,
2022,171449314,176236511,18,
2022,179964092,184645074,24,
2022,179964093,184645075,16,
2022,167200160,172026289,16,
2022,172681138,177458844,24,
2022,179964095,184645077,26,
2022,179964097,184645079,24,
2022,179964099,184645083,18,
2022,171456550,176243546,18,
2022,179964100,184645084,24,
2022,184327349,188956224,18,
2022,179964101,184645085,24,
2022,179964102,184645086,18,
2022,179964102,184645087,18,
2022,179964102,184645088,18,
2022,167340965,172164883,18,
2022,179964103,184645089,16,
2022,179964105,184645091,24,
2022,179964106,184645092,1,
2022,167340966,172164884,8,
2022,179964109,184645095,14,
2022,175850311,180592232,3,
2022,179964110,184645096,5,
2022,168319973,173141019,18,
2022,179964111,184645097,24,
2022,179964112,184645098,24,
2022,179964113,184645098,24,
2022,179964114,184645099,27,
2022,168470301,173286620,7,
2022,168319974,173141020,18,
2022,179964126,184645109,24,
2022,179964126,184645110,24,
2022,168470302,173286621,24,
2022,179964130,184645114,3,
2022,179964134,184645118,21,
2022,179964138,184645122,24,
2022,179964139,184645123,24,
2022,179964140,184645124,24,
2022,179964144,184645127,24,
2022,167442871,172268391,18,
2022,167442872,172268391,18,
2022,173517688,178283176,3,
2022,168319980,173141026,16,
2022,172350094,177130751,24,
2022,179964153,184645137,18,
2022,179964153,184645138,18,
2022,167283030,172107163,18,
2022,170875758,175677116,18,
2022,179964157,184645141,18,
2022,175012326,179761156,27,
2022,179964158,184645142,24,
2022,179964159,184645143,24,
2022,179964159,184645144,24,
2022,179964162,184645147,24,
2022,179964163,184645148,24,
2022,179964166,184645151,11,
2022,171456552,176243548,3,
2022,179964167,184645152,1,
2022,167340971,172164890,18,
2022,179964170,184645155,16,
2022,168319988,173141034,18,
2022,179964172,184645157,21,
2022,179964173,184645158,3,
2022,170875759,175677117,3,
2022,179964177,184645162,26,
2022,168319990,173141036,18,
2022,179964178,184645163,1,
2022,170875760,175677118,3,
2022,170875760,175677119,25,
2022,179964181,184645166,18,
2022,179964181,184645167,1,
2022,170875761,175677118,25,
2022,170875761,175677119,3,
2022,188580746,193160986,24,
2022,179964186,184645172,24,
2022,168319996,173141042,18,
2022,179964188,184645174,1,
2022,179964189,184645175,24,
2022,179964189,184645176,24,
2022,179964189,184645177,24,
2022,179964189,184645178,24,
2022,168319997,173141042,18,
2022,179964190,184645175,24,
2022,179964190,184645176,24,
2022,179964190,184645177,24,
2022,179964190,184645178,24,
2022,184887158,189513069,16,
2022,179964192,184645180,9,
2022,179964194,184645183,24,
2022,179964195,184645183,24,
2022,179964196,184645183,24,
2022,179964197,184645184,16,
2022,179964199,184645186,24,
2022,179964205,184645193,26,
2022,179964206,184645194,16,
2022,179964207,184645195,26,
2022,179964209,184645197,24,
2022,179964209,184645198,24,
2022,179964213,184645202,24,
2022,179964213,184645203,1,
2022,179964213,184645204,1,
2022,179964213,184645205,1,
2022,179964213,184645206,1,
2022,179964214,184645207,18,
2022,179964217,184645211,26,
2022,179964218,184645212,24,
2022,179964220,184645214,24,
2022,179964221,184645215,24,
2022,179964224,184645218,26,
2022,179964226,184645220,26,
2022,179964230,184645224,16,
2022,179964231,184645225,24,
2022,179964231,184645226,24,
2022,179964234,184645228,24,
2022,179964234,184645229,24,
2022,179964238,184645233,7,
2022,179964239,184645234,24,
2022,179964239,184645235,18,
2022,179964243,184645240,24,
2022,179964245,184645243,16,
2022,179964252,184645249,24,
2022,179964256,184645256,24,
2022,179964257,184645256,24,
2022,179964260,184645260,18,
2022,179964261,184645261,26,
2022,179964263,184645262,26,
2022,179964265,184645264,24,
2022,179964266,184645265,18,
2022,179964267,184645265,16,
2022,179964268,184645266,24,
2022,179964269,184645267,16,
2022,179964270,184645268,16,
2022,179964274,184645272,18,
2022,179964275,184645273,19,
2022,179964276,184645274,3,
2022,179964278,184645276,24,
2022,179964278,184645277,24,
2022,179964279,184645278,18,
2022,179964281,184645280,24,
2022,179964283,184645282,16,
2022,179964286,184645285,24,
2022,179964290,184645288,9,
2022,179964291,184645288,24,
2022,179964293,184645290,3,
2022,179964294,184645291,21,
2022,179964295,184645292,3,
2022,179964297,184645294,24,
2022,179964297,184645295,24,
2022,179964297,184645296,24,
2022,179964298,184645297,24,
2022,179964300,184645299,24,
2022,179964301,184645299,24,
2022,179964302,184645300,16,
2022,179964304,184645302,14,
2022,179964307,184645305,5,
2022,179964310,184645308,24,
2022,179964311,184645309,16,
2022,179964316,184645314,24,
2022,184887158,189513070,16,
2022,169057625,173871739,27,
2022,179964318,184645316,24,
2022,179964319,184645316,18,
2022,179964320,184645316,18,
2022,175087292,179835350,18,
2022,175087292,179835351,18,
2022,175087292,179835352,18,
2022,175087293,179835350,18,
2022,175087293,179835351,18,
2022,175087293,179835352,18,
2022,168320000,173141045,18,
2022,179964330,184645325,24,
2022,171401762,176191993,18,
2022,179964331,184645326,24,
2022,179964332,184645327,26,
2022,167340975,172164894,18,
2022,179964336,184645330,16,
2022,167340977,172164896,18,
2022,182059342,186721312,1,
2022,167340977,172164897,18,
2022,167340979,172164898,18,
2022,180798870,185470722,18,
2022,182059346,186721316,18,
2022,182059347,186721317,21,
2022,185809429,190422780,3,
2022,182059349,186721319,17,
2022,182059350,186721320,1,
2022,168744721,173561303,1,
2022,168744721,173561304,1,
2022,168320010,173141056,18,
2022,171805249,176587339,24,
2022,182059358,186721328,18,
2022,168320011,173141057,16,
2022,182059361,186721331,17,
2022,180798871,185470723,18,
2022,182059363,186721333,21,
2022,182059364,186721334,21,
2022,182059368,186721338,24,
2022,182059375,186721347,18,
2022,182059391,186721367,1,
2022,182059391,186721368,1,
2022,182059393,186721370,13,
2022,182059397,186721374,24,
2022,182059397,186721375,24,
2022,182059408,186721387,24,
2022,182059410,186721389,24,
2022,182059411,186721390,16,
2022,182059412,186721390,16,
2022,182059413,186721391,3,
2022,182059419,186721396,16,
2022,182059422,186721399,24,
2022,182059427,186721404,24,
2022,182059434,186721411,16,
2022,182059436,186721413,24,
2022,182059437,186721414,16,
2022,182059438,186721415,5,
2022,182059439,186721416,16,
2022,182059439,186721417,16,
2022,182059440,186721418,26,
2022,182059442,186721420,18,
2022,182059446,186721424,3,
2022,182059448,186721426,24,
2022,182059450,186721428,24,
2022,182059451,186721429,24,
2022,182059452,186721430,16,
2022,182059454,186721432,8,
2022,182059456,186721434,24,
2022,182059458,186721436,24,
2022,182059464,186721442,24,
2022,182059465,186721443,24,
2022,182059466,186721444,24,
2022,182059469,186721447,21,
2022,182059473,186721451,9,
2022,182059476,186721454,17,
2022,182059477,186721455,17,
2022,182059479,186721457,19,
2022,182059482,186721460,24,
2022,182059483,186721461,24,
2022,182059485,186721463,21,
2022,182059486,186721464,16,
2022,182059489,186721467,16,
2022,180798872,185470724,18,
2022,168830878,173644803,24,
2022,182059501,186721481,3,
2022,182059502,186721482,24,
2022,182059504,186721485,16,
2022,182059505,186721485,16,
2022,170871991,175673465,3,
2022,184306388,188935692,18,
2022,184306388,188935693,18,
2022,185822031,190435195,1,
2022,184071567,188706310,24,
2022,184071567,188706311,24,
2022,184071567,188706312,24,
2022,184071567,188706313,24,
2022,168320018,173141064,24,
2022,168320018,173141065,24,
2022,172709211,177486905,3,
2022,185822101,190435277,24,
2022,185822101,190435278,24,
2022,168332198,173153247,24,
2022,168332199,173153248,21,
2022,168332200,173153249,21,
2022,168332201,173153250,18,
2022,168332202,173153251,19,
2022,168332203,173153252,3,
2022,168332205,173153255,1,
2022,168332205,173153256,1,
2022,168332205,173153257,1,
2022,168332205,173153258,1,
2022,168332206,173153255,1,
2022,168332206,173153256,1,
2022,168332206,173153257,1,
2022,168332206,173153258,1,
2022,168332207,173153259,3,
2022,168332208,173153260,18,
2022,168332208,173153261,18,
2022,168332209,173153262,24,
2022,168332210,173153263,3,
2022,168332210,173153264,25,
2022,168332212,173153263,25,
2022,168332212,173153264,3,
2022,168332214,173153268,18,
2022,168332215,173153269,24,
2022,168332217,173153272,21,
2022,168332219,173153274,24,
2022,168332219,173153275,24,
2022,168332220,173153274,24,
2022,168332220,173153275,24,
2022,172973170,177744775,27,
2022,184071568,188706314,15,
2022,184071569,188706314,15,
2022,171734187,176519224,3,
2022,174639361,179396389,21,
2022,168332221,173153276,24,
2022,168332223,173153278,24,
2022,168320025,173141070,18,
2022,170807091,175608636,19,
2022,170807091,175608637,19,
2022,171456555,176243551,15,
2022,185374411,189989276,24,
2022,168332224,173153279,26,
2022,168332226,173153280,18,
2022,168332229,173153283,24,
2022,168332239,173153293,26,
2022,168332241,173153295,24,
2022,168332244,173153298,18,
2022,168332246,173153299,1,
2022,168332251,173153304,1,
2022,168332251,173153305,1,
2022,168332252,173153306,24,
2022,168332252,173153307,25,
2022,168332253,173153306,25,
2022,168332253,173153307,24,
2022,168332256,173153317,17,
2022,168332257,173153318,3,
2022,168332258,173153319,24,
2022,168332259,173153320,18,
2022,168332260,173153320,18,
2022,168332264,173153323,19,
2022,168332267,173153325,24,
2022,168332267,173153326,24,
2022,168332269,173153328,1,
2022,168332269,173153329,1,
2022,168332269,173153330,18,
2022,168332273,173153334,3,
2022,168332274,173153335,24,
2022,168332276,173153337,1,
2022,168332276,173153338,1,
2022,168332277,173153339,18,
2022,168332278,173153340,3,
2022,168332281,173153343,17,
2022,168332282,173153343,14,
2022,168332284,173153345,19,
2022,168332286,173153347,21,
2022,168332288,173153349,17,
2022,168332289,173153350,5,
2022,168332294,173153354,25,
2022,168332294,173153355,15,
2022,168332295,173153354,15,
2022,168332295,173153355,25,
2022,168332296,173153354,15,
2022,168332296,173153355,15,
2022,184071570,188706315,7,
2022,168666646,173483460,24,
2022,168666646,173483461,24,
2022,168666647,173483462,3,
2022,168666648,173483463,24,
2022,168666649,173483464,24,
2022,168666651,173483465,24,
2022,168320035,173141085,3,
2022,168666652,173483466,1,
2022,168666655,173483468,24,
2022,168666656,173483469,3,
2022,168666658,173483471,24,
2022,168320035,173141086,3,
2022,168320036,173141085,3,
2022,168666660,173483473,3,
2022,168320036,173141086,3,
2022,171734189,176519226,21,
2022,168666664,173483477,18,
2022,168666664,173483478,18,
2022,171734191,176519228,24,
2022,168666665,173483479,24,
2022,168666665,173483480,24,
2022,168666666,173483481,16,
2022,168666666,173483482,14,
2022,168666666,173483483,24,
2022,168666666,173483484,24,
2022,171734193,176519230,4,
2022,168666669,173483487,24,
2022,172941210,177713166,16,
2022,168666670,173483488,1,
2022,168666671,173483489,3,
2022,168666672,173483490,18,
2022,168666675,173483493,15,
2022,168666676,173483494,18,
2022,168666676,173483495,24,
2022,168666676,173483496,24,
2022,168666677,173483497,1,
2022,168666677,173483498,1,
2022,168666678,173483497,1,
2022,168666678,173483498,1,
2022,168666680,173483500,1,
2022,168666682,173483502,21,
2022,168666683,173483503,17,
2022,168666684,173483504,24,
2022,168666685,173483505,24,
2022,168666686,173483506,24,
2022,168666686,173483507,24,
2022,168666688,173483508,3,
2022,168666689,173483509,1,
2022,168666692,173483511,1,
2022,168666693,173483512,24,
2022,168666693,173483513,24,
2022,168666696,173483515,24,
2022,168666698,173483517,15,
2022,168666701,173483520,1,
2022,168666703,173483522,24,
2022,168666704,173483523,1,
2022,168666708,173483527,24,
2022,168666709,173483528,24,
2022,168666711,173483530,3,
2022,168666712,173483531,24,
2022,168666717,173483536,3,
2022,168666720,173483539,3,
2022,168666722,173483541,11,
2022,168666723,173483542,18,
2022,168666729,173483547,1,
2022,168666738,173483556,1,
2022,168666740,173483558,1,
2022,168666741,173483559,3,
2022,168666743,173483561,24,
2022,168666744,173483562,1,
2022,168666748,173483565,5,
2022,170008027,174815198,17,
2022,170008028,174815199,21,
2022,170008029,174815200,19,
2022,170008030,174815201,16,
2022,170008030,174815202,16,
2022,170008030,174815203,24,
2022,170008032,174815206,1,
2022,170008033,174815207,24,
2022,170008033,174815208,24,
2022,170008034,174815209,24,
2022,170008035,174815210,24,
2022,170008036,174815211,1,
2022,170008036,174815212,1,
2022,170008036,174815213,1,
2022,170008036,174815214,1,
2022,170008037,174815215,3,
2022,170008037,174815216,25,
2022,170008038,174815215,25,
2022,170008038,174815216,3,
2022,170008039,174815217,1,
2022,170008042,174815220,24,
2022,170008043,174815220,24,
2022,170008044,174815221,17,
2022,170008047,174815224,24,
2022,170008048,174815225,24,
2022,179980389,184661145,24,
2022,170008051,174815228,1,
2022,170008052,174815229,15,
2022,168320041,173141091,24,
2022,170008056,174815232,5,
2022,184071571,188706316,24,
2022,179980390,184661146,24,
2022,170008058,174815234,27,
2022,177733051,182444528,18,
2022,171734197,176519232,24,
2022,170008061,174815237,15,
2022,170008064,174815241,10,
2022,171734197,176519233,24,
2022,170008065,174815242,17,
2022,169664226,174475868,16,
2022,170008066,174815243,24,
2022,170008067,174815244,15,
2022,170008068,174815245,3,
2022,178197043,182903590,25,
2022,170008070,174815247,18,
2022,170008071,174815247,18,
2022,170008072,174815248,1,
2022,170008074,174815250,19,
2022,170008077,174815253,14,
2022,170008078,174815254,3,
2022,170008081,174815257,15,
2022,170008083,174815259,1,
2022,170008083,174815260,1,
2022,170008086,174815264,24,
2022,170008088,174815266,13,
2022,170008093,174815270,24,
2022,170008093,174815271,24,
2022,170008095,174815273,3,
2022,170008096,174815274,1,
2022,170008098,174815276,24,
2022,170008103,174815281,17,
2022,170008106,174815284,19,
2022,170008110,174815288,24,
2022,170008113,174815291,25,
2022,170008113,174815292,3,
2022,170008114,174815291,3,
2022,170008114,174815292,25,
2022,170008116,174815294,17,
2022,170008116,174815295,25,
2022,170008117,174815294,25,
2022,170008117,174815295,5,
2022,170008118,174815296,19,
2022,170008118,174815297,25,
2022,170008119,174815296,25,
2022,170008119,174815297,19,
2022,170008120,174815298,24,
2022,170008120,174815299,24,
2022,170008121,174815300,21,
2022,170008122,174815301,24,
2022,171805309,176587404,24,
2022,171805311,176587406,24,
2022,171805312,176587407,8,
2022,171805315,176587409,18,
2022,171805316,176587410,24,
2022,171805318,176587411,24,
2022,171805320,176587412,24,
2022,171805320,176587413,24,
2022,171805321,176587412,24,
2022,171805321,176587413,24,
2022,171805322,176587412,24,
2022,171805322,176587413,24,
2022,171805324,176587415,24,
2022,171805328,176587419,24,
2022,171805329,176587420,3,
2022,171805332,176587423,17,
2022,171805332,176587424,17,
2022,171805333,176587423,25,
2022,171805333,176587424,19,
2022,171805334,176587423,19,
2022,171805334,176587424,25,
2022,171805335,176587425,5,
2022,171805338,176587428,1,
2022,171805338,176587429,1,
2022,171805338,176587430,1,
2022,171805340,176587432,22,
2022,171805341,176587433,18,
2022,171805341,176587434,18,
2022,171805341,176587435,18,
2022,171805341,176587436,18,
2022,171805341,176587437,18,
2022,171805341,176587438,18,
2022,171805341,176587439,18,
2022,171805341,176587440,18,
2022,171805342,176587441,24,
2022,171805342,176587442,24,
2022,171805343,176587443,24,
2022,171805344,176587444,17,
2022,171805346,176587446,24,
2022,171805347,176587447,21,
2022,171805350,176587450,24,
2022,171805352,176587452,24,
2022,171805352,176587453,24,
2022,171805352,176587454,24,
2022,171805353,176587452,24,
2022,171805353,176587453,24,
2022,171805353,176587454,24,
2022,171805354,176587455,3,
2022,171805355,176587456,14,
2022,171805356,176587456,14,
2022,171805357,176587456,14,
2022,171805358,176587457,24,
2022,171805359,176587458,24,
2022,171805360,176587459,24,
2022,171805360,176587460,25,
2022,171805361,176587459,25,
2022,171805361,176587460,24,
2022,171805362,176587461,3,
2022,171805365,176587463,24,
2022,171805366,176587463,24,
2022,171805372,176587467,1,
2022,171805375,176587469,8,
2022,171805376,176587470,24,
2022,171805378,176587471,1,
2022,171805379,176587472,24,
2022,171805380,176587473,1,
2022,171805381,176587473,1,
2022,171805382,176587474,17,
2022,171805383,176587475,1,
2022,171805386,176587477,1,
2022,171805387,176587478,1,
2022,171805388,176587479,24,
2022,171805390,176587481,5,
2022,171805392,176587482,1,
2022,171805393,176587483,16,
2022,171805395,176587486,24,
2022,173439421,178205065,17,
2022,173439422,178205066,17,
2022,173439423,178205067,3,
2022,173439424,178205068,21,
2022,173439426,178205070,24,
2022,173439428,178205071,19,
2022,173439430,178205076,5,
2022,173439433,178205079,24,
2022,173439438,178205084,18,
2022,173439439,178205085,24,
2022,173439442,178205087,24,
2022,173439443,178205088,1,
2022,173439443,178205089,24,
2022,173439443,178205090,1,
2022,173439444,178205091,1,
2022,173439446,178205093,16,
2022,173439447,178205094,1,
2022,173439448,178205095,24,
2022,173439451,178205100,1,
2022,173439456,178205105,19,
2022,173439458,178205108,18,
2022,173439460,178205110,17,
2022,173439461,178205111,24,
2022,173439462,178205112,24,
2022,173439463,178205113,24,
2022,173439464,178205114,1,
2022,173439465,178205115,1,
2022,173439467,178205117,19,
2022,173439469,178205119,24,
2022,173439470,178205120,24,
2022,173439471,178205121,3,
2022,173439472,178205122,3,
2022,173439473,178205123,18,
2022,173439473,178205124,18,
2022,173439474,178205125,1,
2022,173439477,178205128,18,
2022,173439478,178205129,24,
2022,173439479,178205130,27,
2022,173439480,178205131,24,
2022,173439482,178205133,24,
2022,173439482,178205134,24,
2022,173439482,178205135,24,
2022,173439482,178205136,24,
2022,173439482,178205137,24,
2022,173439483,178205138,3,
2022,173439485,178205140,24,
2022,173439486,178205141,24,
2022,173439487,178205142,24,
2022,173439488,178205143,16,
2022,173439490,178205145,24,
2022,173439491,178205146,16,
2022,173439492,178205147,3,
2022,173439493,178205148,16,
2022,173439495,178205150,24,
2022,173439496,178205151,24,
2022,173439497,178205152,21,
2022,173439499,178205154,27,
2022,173439500,178205155,24,
2022,173439502,178205157,17,
2022,173439503,178205158,3,
2022,173439504,178205159,24,
2022,173439505,178205159,24,
2022,173439506,178205159,24,
2022,173439508,178205160,24,
2022,173439511,178205163,19,
2022,173439514,178205165,24,
2022,173439516,178205166,24,
2022,173439516,178205167,24,
2022,173439516,178205168,24,
2022,173439517,178205169,26,
2022,173439518,178205170,24,
2022,173439518,178205171,24,
2022,173439519,178205172,24,
2022,173439519,178205173,24,
2022,173439520,178205174,24,
2022,173439520,178205175,24,
2022,173439524,178205178,24,
2022,173439525,178205179,24,
2022,173439526,178205179,24,
2022,173439528,178205181,24,
2022,173439529,178205182,24,
2022,173439529,178205183,24,
2022,173439531,178205185,24,
2022,173439532,178205186,17,
2022,173439533,178205187,24,
2022,173439535,178205189,3,
2022,173439536,178205190,19,
2022,173439538,178205192,24,
2022,173439539,178205193,1,
2022,173439540,178205194,16,
2022,173439541,178205195,24,
2022,173439542,178205196,19,
2022,173439546,178205200,24,
2022,173439547,178205201,24,
2022,178197043,182903591,3,
2022,178197044,182903590,3,
2022,178197044,182903591,25,
2022,171805254,176587344,24,
2022,169656642,174468192,24,
2022,169656643,174468192,24,
2022,173053887,177825735,21,
2022,173053887,177825736,25,
