data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2022,47159198,154626202,1,2022-06-13,1,N,23C,61,58,M,10,20,N,,,58,
2022,47159199,154626206,1,2022-06-14,1,N,23C,33,30,M,20,20,N,,,30,
2022,48432765,159241125,1,2022-09-06,1,N,23C,38,35,F,20,20,N,,,35,
2022,48432767,159241129,1,2022-09-06,1,N,23C,45,42,M,20,20,R,,,42,
2022,47619221,156364379,1,2022-06-15,1,N,23C,43,40,F,98,10,N,,,40,
2022,47619222,156364381,1,2022-06-16,1,N,23C,19,16,F,10,40,N,H,,16,
2022,48432770,159241135,1,2022-09-06,1,N,35A,42,39,F,10,20,R,,,39,
2022,47849316,157154229,1,2022-06-17,1,N,23C,18,15,M,10,10,N,H,,15,
2022,48432771,159241145,1,2022-09-07,3,N,23C,46,43,F,10,20,R,,,43,
2022,47174031,154692511,1,2022-06-17,1,N,23C,20,17,F,10,20,N,H,,17,
2022,48432772,159241147,1,2022-09-07,1,N,23C,47,44,M,10,20,R,,,44,
2022,47174032,154692515,1,2022-06-18,1,N,23C,54,51,F,10,20,N,,,51,
2022,48490891,159458091,1,2022-09-08,1,N,23C,34,31,F,20,20,R,,,31,
2022,48490892,159458095,1,2022-09-08,1,N,23C,55,52,M,20,20,N,,,52,
2022,47849317,157154230,1,2022-06-18,1,N,23C,51,48,M,10,10,N,,,48,
2022,47849318,157154230,2,2022-06-18,1,N,23C,32,29,F,10,10,N,,,29,
2022,47174033,154692516,1,2022-06-18,1,N,23C,27,24,M,40,20,N,,,24,
2022,48490893,159458099,1,2022-09-09,1,N,35A,48,45,F,10,20,R,,,45,
2022,47174034,154692517,1,2022-06-18,1,N,23C,42,39,F,40,20,N,,,39,
2022,47619223,156364386,1,2022-06-03,1,N,220,29,26,M,20,20,N,,,26,
2022,47619224,156364386,2,2022-06-03,1,N,220,30,27,F,20,20,N,,,27,
2022,47194044,154758025,1,2022-06-20,1,N,23C,33,30,M,40,20,N,,,30,
2022,48502801,159495487,1,2022-09-10,1,N,290,36,33,M,10,10,R,,,33,
2022,47849319,157154232,1,2022-06-20,1,N,23C,22,19,F,10,20,N,,,19,
2022,48507362,159509237,1,2022-09-11,1,N,13A,28,25,F,10,10,R,,,25,
2022,48507363,159509238,1,2022-09-11,1,N,23C,45,42,M,20,20,R,,,42,
2022,47849320,157154232,2,2022-06-20,1,N,23C,22,19,M,10,20,N,,,19,
2022,47247522,154941488,1,2022-06-21,1,N,23C,20,17,F,40,20,N,H,,17,
2022,48507364,159509239,1,2022-09-11,1,N,90Z,45,42,M,20,20,R,,,42,
2022,48516076,159542060,1,2022-09-14,1,N,13B,35,32,M,20,20,R,,,32,
2022,48516077,159542063,1,2022-09-13,1,N,23H,23,20,F,20,20,R,,,20,
2022,48516078,159542064,1,2022-09-21,1,N,13A,18,15,M,20,20,R,R,,15,
2022,47619225,156364390,1,2022-06-21,1,N,23C,63,60,M,98,10,N,,,60,
2022,48516079,159542066,1,2022-09-13,1,N,23C,35,32,F,10,10,R,,,32,
2022,48516080,159542066,2,2022-09-13,1,N,23C,34,31,M,20,20,R,,,31,
2022,48122848,158167258,1,2022-06-23,1,N,35A,16,13,M,20,20,N,H,,13,
2022,48538889,159617221,1,2022-09-12,1,N,13B,31,28,F,20,20,R,,,28,
2022,48538890,159617222,1,2022-09-14,1,N,290,33,30,M,10,20,R,,,30,
2022,48538891,159617225,1,2022-09-13,1,N,23C,31,28,F,20,20,N,,,28,
2022,48538892,159617225,2,2022-09-13,1,N,23C,31,28,F,20,20,N,,,28,
2022,48538893,159617226,1,2022-09-13,1,N,13B,30,27,F,20,20,R,,,27,
2022,48538894,159617228,1,2022-09-13,1,N,23H,17,14,M,20,20,R,R,,14,
2022,47849321,157154234,1,2022-06-23,1,N,23C,30,27,F,20,20,N,,,27,
2022,48564850,159702876,1,2022-09-13,1,N,23C,33,30,F,10,20,N,,,30,
2022,47280055,155065857,1,2022-06-24,1,N,23C,33,30,F,10,10,N,,,30,
2022,48564851,159702877,1,2022-09-13,1,N,13A,44,41,M,10,20,R,,,41,
2022,48564852,159702878,1,2022-09-13,1,N,23C,55,52,M,10,20,N,,,52,
2022,48564853,159702879,1,2022-09-13,1,N,13B,34,31,F,10,20,R,,,31,
2022,47619226,156364393,1,2022-06-24,1,N,23C,48,45,F,20,20,N,,,45,
2022,48626209,159968028,1,2022-09-13,1,N,13A,24,21,M,10,10,R,,,21,
2022,47619227,156364395,1,2022-06-25,1,N,23C,30,27,M,10,20,N,,,27,
2022,47319949,155198454,1,2022-06-30,1,N,23C,31,28,M,10,10,N,,,28,
2022,48626210,159968035,1,2022-09-15,1,N,13A,15,12,M,20,20,R,R,,12,
2022,48626211,159968036,1,2022-09-30,1,N,23C,59,56,M,10,20,R,,,56,
2022,48626212,159968038,1,2022-09-15,1,N,13B,40,37,F,20,20,R,,,37,
2022,48708099,160309386,1,2022-09-15,1,N,23C,61,58,M,10,20,R,,,58,
2022,47319950,155198454,2,2022-06-30,1,N,23C,22,19,M,10,10,N,,,19,
2022,47619228,156364398,1,2022-06-30,1,N,23C,44,41,M,10,20,N,,,41,
2022,47345503,155295739,1,2022-07-01,1,N,23C,33,30,M,10,10,N,,,30,
2022,48708100,160309394,1,2022-09-16,1,N,23C,46,43,M,10,10,R,,,43,
2022,47619229,156364399,1,2022-07-01,1,N,23C,62,59,F,10,20,N,,,59,
2022,48708101,160309397,1,2022-09-17,1,N,13B,64,61,M,20,20,R,,,61,
2022,47345504,155295741,1,2022-07-01,1,N,23C,36,33,M,10,10,R,,,33,
2022,48708102,160309398,1,2022-09-17,1,N,23C,58,55,M,20,20,R,,,55,
2022,48122849,158167261,1,2022-07-02,1,N,23C,58,55,M,10,10,N,,,55,
2022,48708103,160309400,1,2022-09-17,1,N,13B,26,23,F,20,20,R,,,23,
2022,48708104,160309401,1,2022-09-27,1,N,13B,63,60,M,10,20,R,,,60,
2022,48708105,160309402,1,2022-09-18,1,N,220,51,48,M,10,10,N,,,48,
2022,48708106,160309402,2,2022-09-18,1,N,220,46,43,F,10,20,N,,,43,
2022,47619230,156364400,1,2022-07-02,1,N,23C,36,33,F,10,10,N,,,33,
2022,48708107,160309404,1,2022-09-18,1,N,23H,53,50,F,20,20,R,,,50,
2022,48708108,160309406,1,2022-09-18,1,N,13B,32,29,F,20,20,N,,,29,
2022,47619231,156364401,1,2022-07-02,1,N,23C,25,22,F,10,10,N,,,22,
2022,48708109,160309409,1,2022-09-19,1,N,13B,18,15,M,10,10,R,H,,15,
2022,48132794,158201177,1,2022-07-05,1,N,35A,34,31,M,10,20,N,,,31,
2022,47596117,156273148,1,2022-07-05,1,N,23C,41,38,M,10,20,N,,,38,
2022,48740958,160431687,1,2022-09-20,1,N,23C,44,41,M,20,20,R,,,41,
2022,48740959,160431687,2,2022-09-20,1,N,23C,41,38,F,20,20,R,,,38,
2022,47596118,156273149,1,2022-07-05,1,N,23C,29,26,F,10,10,N,,,26,
2022,48740960,160431689,1,2022-09-20,1,N,13B,15,12,F,10,20,R,H,,12,
2022,47596119,156273149,2,2022-07-05,1,N,23C,39,36,M,10,10,N,,,36,
2022,47596120,156273151,1,2022-07-06,1,N,23C,24,21,F,10,10,N,,,21,
2022,48740961,160431692,1,2022-09-20,1,N,23C,48,45,F,10,20,R,,,45,
2022,48740962,160431695,1,2022-09-20,1,N,13B,15,12,M,20,20,R,R,,12,
2022,47596121,156273154,1,2022-07-07,1,N,23C,22,19,F,10,40,N,,,19,
2022,48740963,160431697,1,2022-09-20,1,N,35A,35,32,F,10,10,R,,,32,
2022,48740964,160431697,2,2022-09-20,1,N,35A,34,31,M,20,20,R,,,31,
2022,48740965,160431698,1,2022-09-20,1,N,35A,52,49,M,20,20,R,,,49,
2022,48740966,160431699,1,2022-09-20,1,N,35A,34,31,M,20,20,R,,,31,
2022,48070502,157981346,1,2022-07-07,1,N,23D,32,29,M,20,20,N,,,29,
2022,48749288,160460546,1,2022-09-21,1,N,220,51,48,M,20,20,R,,,48,
2022,48749289,160460546,2,2022-09-21,1,N,220,42,39,M,20,20,R,,,39,
2022,48740967,160431700,1,2022-09-21,1,N,23C,37,34,F,20,20,R,,,34,
2022,48122850,158167263,1,2022-07-07,1,N,23C,41,38,F,10,10,N,,,38,
2022,48749290,160460547,1,2022-09-21,1,N,23C,28,25,F,10,20,N,,,25,
2022,48749291,160460548,1,2022-09-21,1,N,13B,15,12,F,10,20,R,H,,12,
2022,48070503,157981347,1,2022-07-07,1,N,23C,34,31,F,10,10,R,,,31,
2022,48749292,160460549,1,2022-09-21,1,N,290,37,34,F,20,20,R,,,34,
2022,47596122,156273155,1,2022-07-08,1,N,23C,18,15,F,10,20,N,H,,15,
2022,47596123,156273155,2,2022-07-08,1,N,23C,17,14,F,10,20,N,H,,14,
2022,48749294,160460555,1,2022-09-22,1,N,13B,73,70,F,20,20,R,,,70,
2022,47599959,156286055,1,2022-07-09,1,N,23C,24,21,M,20,20,N,,,21,
2022,48755440,160478924,1,2022-09-22,1,N,13B,48,45,F,20,20,R,,,45,
2022,47599960,156286056,1,2022-07-09,1,N,23C,39,36,F,10,10,N,,,36,
2022,48755441,160478926,1,2022-09-27,1,N,13B,19,16,F,10,10,N,H,,16,
2022,48755442,160478928,1,2022-09-28,1,N,23C,55,52,F,20,20,N,,,52,
2022,47599961,156286056,2,2022-07-09,1,N,23C,30,27,F,10,10,N,,,27,
2022,47599962,156286059,1,2022-07-11,1,N,23C,36,33,M,10,10,N,,,33,
2022,48755443,160478929,1,2022-09-25,1,N,220,17,14,M,10,10,R,R,,14,
2022,48755444,160478929,2,2022-09-25,1,N,220,19,16,M,10,20,R,R,,16,
2022,48755445,160478929,3,2022-09-25,1,N,220,18,15,F,10,20,R,R,,15,
2022,48755446,160478932,1,2022-09-23,1,N,23C,43,40,F,10,20,N,,,40,
2022,47601190,156289936,1,2022-07-12,1,N,23C,32,29,F,20,20,N,,,29,
2022,48755447,160478933,1,2022-09-23,1,N,13B,19,16,F,20,20,R,H,,16,
2022,48755448,160478933,2,2022-09-23,1,N,13B,17,14,F,20,20,R,H,,14,
2022,48762381,160507463,1,2022-09-23,1,N,23C,39,36,M,20,10,R,,,36,
2022,47601191,156289936,2,2022-07-12,1,N,23C,28,25,M,20,20,N,,,25,
2022,48762382,160507465,1,2022-09-24,1,N,13B,22,19,F,10,10,R,,,19,
2022,47601192,156289936,3,2022-07-12,1,N,23C,26,23,F,20,20,N,,,23,
2022,47619232,156364408,1,2022-07-18,1,N,23C,23,20,F,10,10,N,,,20,
2022,48762383,160507470,1,2022-09-24,1,N,23C,34,31,M,20,20,R,,,31,
2022,48762384,160507471,1,2022-09-25,1,N,13A,38,35,M,20,20,R,,,35,
2022,48762385,160507472,1,2022-09-24,1,N,220,17,14,M,10,10,R,R,,14,
2022,48762386,160507472,2,2022-09-24,1,N,220,19,16,M,10,20,R,R,,16,
2022,48762387,160507472,3,2022-09-24,1,N,220,18,15,F,10,20,R,R,,15,
2022,48762388,160507475,1,2022-09-30,1,N,220,16,13,M,10,20,R,R,,13,
2022,48762389,160507475,2,2022-09-30,1,N,220,16,13,M,20,10,R,R,,13,
2022,48762390,160507477,1,2022-09-26,1,N,23C,53,50,M,20,20,R,,,50,
2022,48122851,158167269,1,2022-07-21,1,N,23C,51,48,M,10,20,N,,,48,
2022,48762391,160507480,1,2022-09-26,1,N,13B,20,17,M,20,20,R,H,,17,
2022,48762392,160507481,1,2022-09-27,1,N,520,18,15,M,20,10,R,R,,15,
2022,47619233,156364409,1,2022-07-19,1,N,23C,44,41,M,10,10,N,,,41,
2022,47619234,156364410,1,2022-07-16,1,N,23C,18,15,F,10,20,N,H,,15,
2022,48762393,160507486,1,2022-09-27,1,N,23C,53,50,M,10,20,N,,,50,
2022,48762760,160508984,1,2022-09-27,1,N,35A,36,33,M,10,20,R,,,33,
2022,47619235,156364410,2,2022-07-16,1,N,23C,18,15,F,10,20,N,H,,15,
2022,47619236,156364411,1,2022-07-16,1,N,23C,51,48,M,10,20,N,,,48,
2022,48762761,160508988,1,2022-09-28,1,N,220,31,28,M,20,20,R,,,28,
2022,47697324,156634292,1,2022-07-20,1,N,23C,52,49,F,10,10,N,,,49,
2022,48762762,160508992,1,2022-09-28,1,N,13A,50,47,M,10,20,R,,,47,
2022,48495352,159473148,1,2022-09-30,3,N,11A,34,31,M,10,20,R,,,31,
2022,47770024,156878366,1,2022-07-21,1,N,23C,24,21,M,10,10,N,,,21,
2022,48762763,160508994,1,2022-09-28,1,N,23C,71,68,M,20,20,N,,,68,
2022,48762764,160508994,2,2022-09-28,1,N,23C,55,52,F,20,20,N,,,52,
2022,48762765,160508995,1,2022-09-29,1,N,35A,44,41,F,10,20,R,,,41,
2022,47770581,156880315,1,2022-07-23,1,N,26A,41,38,M,40,20,N,,,38,
2022,47776559,156901079,1,2022-07-23,1,N,23C,22,19,F,40,20,N,,,19,
2022,48762766,160509007,1,2022-09-30,1,N,23C,60,57,M,10,20,N,,,57,
2022,47776560,156901080,1,2022-07-23,1,N,23C,19,16,F,10,20,N,H,,16,
2022,48762767,160509009,1,2022-09-30,1,N,23C,44,41,M,10,20,N,,,41,
2022,48796252,160630538,1,2022-10-01,1,N,13B,60,57,M,10,10,R,,,57,
2022,47776561,156901080,2,2022-07-23,1,N,23C,19,16,F,10,20,N,H,,16,
2022,47776562,156901082,1,2022-07-23,1,N,23C,20,17,F,10,20,N,H,,17,
2022,48796253,160630539,1,2022-10-01,1,N,13B,32,29,M,20,20,R,,,29,
2022,47847228,157147623,1,2022-07-23,1,N,23C,34,31,F,10,10,N,,,31,
2022,48806377,160661772,1,2022-10-01,1,N,13B,32,29,M,10,10,R,,,29,
2022,48120959,158159937,1,2022-07-23,1,N,23C,48,45,F,20,20,N,,,45,
2022,48806378,160661776,1,2022-10-02,1,N,13B,35,32,F,20,20,R,,,32,
2022,48132795,158201180,1,2022-07-24,1,N,35A,50,47,M,10,10,N,,,47,
2022,48806379,160661778,1,2022-10-02,1,N,13A,28,25,M,20,20,R,,,25,
2022,47847229,157147624,1,2022-07-25,1,N,23C,60,57,M,10,20,N,,,57,
2022,48806380,160661780,1,2022-10-03,1,N,13B,19,16,M,20,10,R,H,,16,
2022,48806381,160661782,1,2022-10-03,1,N,36B,23,20,M,10,20,N,,,20,
2022,48806382,160661785,1,2022-10-04,1,N,13B,45,42,M,10,20,N,,,42,
2022,48806383,160661788,1,2022-10-04,1,N,23C,28,25,F,10,20,N,,,25,
2022,48806384,160661788,2,2022-10-04,1,N,23C,29,26,M,20,20,N,,,26,
2022,48806385,160661789,1,2022-10-04,1,N,13B,50,47,M,10,10,R,,,47,
2022,47847230,157147625,1,2022-07-26,1,N,23C,27,24,F,10,10,N,,,24,
2022,48806386,160661790,1,2022-10-08,1,N,23C,30,27,M,20,20,R,,,27,
2022,47847231,157147626,1,2022-07-26,1,N,23C,31,28,M,98,20,N,,,28,
2022,48806387,160661793,1,2022-10-05,1,N,13C,39,36,F,10,10,R,,,36,
2022,47792480,156952822,1,2022-07-27,1,N,23F,45,42,F,10,10,N,,,42,
2022,48828492,160740483,1,2022-10-05,1,N,35A,72,69,F,20,20,R,,,69,
2022,48828493,160740485,1,2022-10-06,1,N,13B,23,20,M,20,20,R,,,20,
2022,47792481,156952823,1,2022-07-27,1,N,240,32,29,M,40,20,N,,,29,
2022,47792482,156952824,1,2022-07-28,1,N,23C,18,15,F,40,20,N,H,,15,
2022,48828494,160740491,1,2022-10-06,1,N,23C,46,43,F,10,10,N,,,43,
2022,47847232,157147627,1,2022-07-28,1,N,23C,46,43,F,10,20,N,,,43,
2022,47792483,156952826,1,2022-07-29,1,N,23C,17,14,F,10,10,R,H,,14,
2022,48838724,160780332,1,2022-10-07,1,N,13B,39,36,M,10,10,N,,,36,
2022,47792484,156952826,2,2022-07-29,1,N,23C,17,14,F,10,20,N,H,,14,
2022,47792485,156952828,1,2022-07-30,1,N,23C,49,46,M,10,20,N,,,46,
2022,48838725,160780336,1,2022-10-07,1,N,35A,38,35,M,10,20,N,,,35,
2022,48070505,157981350,1,2022-08-02,1,N,23G,45,42,F,10,20,N,,,42,
2022,48838726,160780338,1,2022-10-07,1,N,35A,47,44,M,20,20,R,,,44,
2022,48838727,160780342,1,2022-10-09,1,N,23C,53,50,M,20,20,R,,,50,
2022,48838728,160780343,1,2022-10-08,1,N,13A,60,57,F,20,20,R,,,57,
2022,48838729,160780345,1,2022-10-08,1,N,23C,20,17,F,20,20,R,R,,17,
2022,48838730,160780345,2,2022-10-08,1,N,23C,21,18,F,20,20,R,,,18,
2022,47847233,157147629,1,2022-08-02,1,N,23C,56,53,F,10,10,N,,,53,
2022,48838731,160780346,1,2022-10-09,1,N,13C,32,29,M,40,10,N,,,29,
2022,48070506,157981351,1,2022-08-02,1,N,23C,34,31,M,10,20,N,,,31,
2022,48838732,160780349,1,2022-10-09,1,N,13B,68,65,F,20,20,R,,,65,
2022,47792486,156952836,1,2022-08-03,1,N,23C,33,30,F,20,20,N,,,30,
2022,48838733,160780350,1,2022-10-11,1,N,13B,50,47,M,20,20,R,,,47,
2022,48838734,160780351,1,2022-10-09,1,N,23C,30,27,M,20,20,R,,,27,
2022,48838735,160780353,1,2022-10-10,1,N,23C,44,41,M,20,20,R,,,41,
2022,47792487,156952836,2,2022-08-03,1,N,23C,39,36,F,20,20,N,,,36,
2022,47792488,156952836,3,2022-08-03,1,N,23C,38,35,M,20,20,N,,,35,
2022,47847234,157147632,1,2022-08-03,1,N,23C,59,56,F,98,10,N,,,56,
2022,47847235,157147633,1,2022-08-04,1,N,23C,27,24,F,10,10,N,,,24,
2022,48838736,160780361,1,2022-10-10,1,N,23C,38,35,M,10,20,N,,,35,
2022,47842367,157132578,1,2022-08-08,1,N,240,32,29,M,20,20,N,,,29,
2022,48838737,160780363,1,2022-10-11,1,N,35A,50,47,M,20,20,R,,,47,
2022,48838738,160780364,1,2022-10-18,1,N,23C,37,34,F,20,20,R,,,34,
2022,47847236,157147637,1,2022-07-27,1,N,23C,52,49,M,20,20,N,,,49,
2022,48931780,161084894,1,2022-10-11,1,N,23C,46,43,M,10,20,R,,,43,
2022,48931781,161084899,1,2022-10-13,1,N,23C,30,27,M,20,20,R,,,27,
2022,48931784,161084906,1,2022-10-13,1,N,23C,34,31,M,10,20,R,,,31,
2022,47991058,157692937,1,2022-08-16,1,N,23C,58,55,M,20,20,N,,,55,
2022,47991059,157692938,1,2022-08-16,1,N,23C,61,58,F,20,20,N,,,58,
2022,48029057,157846957,1,2022-08-18,1,N,23C,40,37,M,10,20,N,,,37,
2022,48931789,161084923,1,2022-10-17,1,N,13B,17,14,F,20,20,R,H,,14,
2022,48931790,161084929,1,2022-10-15,1,N,23C,40,37,M,10,10,R,,,37,
2022,49361810,162632493,1,2022-10-14,1,N,520,26,23,M,10,10,N,,,23,
2022,49361811,162632493,2,2022-10-14,1,N,520,19,16,M,10,10,N,R,,16,
2022,49361812,162632494,1,2022-10-15,1,N,13B,23,20,M,20,20,R,,,20,
2022,48029058,157846958,1,2022-08-18,1,N,23C,33,30,M,98,40,N,,,30,
2022,48070507,157981358,1,2022-08-18,1,N,23C,50,47,M,20,20,N,,,47,
2022,49361813,162632497,1,2022-10-15,1,N,120,15,12,M,20,20,R,R,,12,
2022,48029059,157846962,1,2022-08-19,1,N,23C,50,47,M,20,20,N,,,47,
2022,49361814,162632501,1,2022-10-15,1,N,23C,40,37,F,10,20,R,,,37,
2022,48122852,158167275,1,2022-08-19,1,N,23C,38,35,F,10,10,N,,,35,
2022,49361815,162632507,1,2022-10-16,1,N,13B,24,21,F,10,10,R,,,21,
2022,48041186,157892582,1,2022-08-20,1,N,23C,45,42,F,10,20,N,,,42,
2022,49361816,162632514,1,2022-10-17,1,N,35A,31,28,M,10,20,N,,,28,
2022,48043269,157899731,1,2022-08-20,1,N,23C,37,34,F,10,20,N,,,34,
2022,48043270,157899732,1,2022-08-20,1,N,23C,20,17,M,10,40,N,H,,17,
2022,48043271,157899732,2,2022-08-20,1,N,23C,20,17,M,10,40,N,H,,17,
2022,49361817,162632522,1,2022-10-23,1,N,23C,27,24,F,10,10,N,,,24,
2022,48122853,158167276,1,2022-08-22,1,N,23C,24,21,F,10,20,N,,,21,
2022,49361818,162632523,1,2022-10-18,1,N,240,33,30,M,10,20,N,,,30,
2022,49361819,162632525,1,2022-10-20,1,N,23C,53,50,M,20,20,R,,,50,
2022,48043272,157899737,1,2022-08-23,1,N,23C,18,15,F,10,20,N,H,,15,
2022,49361820,162632526,1,2022-10-20,1,N,23C,46,43,M,10,20,R,,,43,
2022,49361821,162632529,1,2022-10-20,1,N,35A,26,23,M,10,20,R,,,23,
2022,48043273,157899737,2,2022-08-23,1,N,23C,18,15,F,10,20,N,H,,15,
2022,49361822,162632532,1,2022-10-21,1,N,220,44,41,M,10,10,R,,,41,
2022,48048332,157916648,1,2022-08-12,1,N,23C,67,64,M,98,20,N,,,64,
2022,49361823,162632533,1,2022-10-21,1,N,13C,16,13,M,20,20,R,R,,13,
2022,49361824,162632536,1,2022-10-21,1,N,23C,25,22,F,10,10,R,,,22,
2022,49361825,162632537,1,2022-10-21,1,N,13C,33,30,M,20,20,R,,,30,
2022,48048333,157916649,1,2022-08-12,1,N,23C,22,19,M,10,10,N,,,19,
2022,49361826,162632538,1,2022-10-22,1,N,23C,30,27,M,20,20,R,,,27,
2022,49361827,162632539,1,2022-10-23,1,N,23C,30,27,M,20,20,R,,,27,
2022,48048334,157916653,1,2022-08-13,1,N,23C,53,50,F,10,20,N,,,50,
2022,49361828,162632542,1,2022-10-23,1,N,13B,28,25,F,20,20,R,,,25,
2022,48048335,157916654,1,2022-08-05,1,N,26A,26,23,F,10,10,N,,,23,
2022,48048336,157916655,1,2022-08-05,1,N,23C,65,62,F,20,20,N,,,62,
2022,49361829,162632547,1,2022-10-23,1,N,23C,36,33,F,20,20,R,,,33,
2022,49361830,162632548,1,2022-10-23,1,N,23C,55,52,M,20,20,R,,,52,
2022,49361831,162632549,1,2022-10-26,1,N,23C,55,52,M,20,20,R,,,52,
2022,48156281,158295880,1,2022-09-06,2,N,23H,44,41,F,20,20,N,,,41,
2022,49361832,162632550,1,2022-10-23,1,N,23C,30,27,M,20,20,R,,,27,
2022,48156282,158295880,2,2022-09-06,2,N,23H,32,29,M,20,20,N,,,29,
2022,49361833,162632551,1,2022-10-23,1,N,520,18,15,M,20,20,R,R,,15,
2022,48070508,157981362,1,2022-08-25,1,N,23C,35,32,F,10,10,N,,,32,
2022,49361834,162632554,1,2022-10-24,1,N,23C,37,34,F,20,20,R,,,34,
2022,48122854,158167281,1,2022-08-25,1,N,23C,35,32,F,10,10,N,,,32,
2022,48084408,158041011,1,2022-08-26,1,N,23C,50,47,F,20,10,N,,,47,
2022,49361835,162632561,1,2022-10-25,1,N,23C,44,41,F,10,20,N,,,41,
2022,48098984,158084396,1,2022-08-29,1,N,240,33,30,M,10,10,N,,,30,
2022,49361836,162632562,1,2022-10-25,1,N,13B,19,16,F,10,10,R,R,,16,
2022,49361837,162632564,1,2022-10-25,1,N,23C,22,19,F,10,20,R,,,19,
2022,49361838,162632570,1,2022-10-26,1,N,23C,30,27,M,20,20,R,,,27,
2022,49361839,162632572,1,2022-10-26,1,N,23C,59,56,M,20,20,R,,,56,
2022,48132796,158201184,1,2022-08-06,1,N,23C,23,20,F,10,20,N,,,20,
2022,49361840,162632584,1,2022-10-27,1,N,13A,33,30,M,10,20,R,,,30,
2022,48151433,158270946,1,2022-09-01,1,N,23C,69,66,F,10,20,N,,,66,
2022,48144089,158243400,1,2022-09-02,1,N,23C,27,24,F,10,10,N,,,24,
2022,49361841,162632592,1,2022-10-29,1,N,13B,57,54,M,20,20,R,,,54,
2022,48144090,158243400,2,2022-09-02,1,N,23C,24,21,M,10,10,N,,,21,
2022,48151434,158270948,2,2022-09-02,1,N,23C,18,15,F,10,10,N,H,,15,
2022,48151435,158270948,3,2022-09-02,1,N,23C,21,18,F,10,10,N,,,18,
2022,49361842,162632599,1,2022-10-29,1,N,23C,42,39,F,10,20,N,,,39,
2022,49361843,162632599,2,2022-10-29,1,N,23C,36,33,M,10,20,N,,,33,
2022,48144091,158243401,1,2022-09-03,1,N,23C,28,25,M,10,10,N,,,25,
2022,48144092,158243403,1,2022-09-03,1,N,23C,59,56,M,20,20,N,,,56,
2022,49361844,162632604,1,2022-10-31,1,N,220,44,41,M,20,20,R,,,41,
2022,49361845,162632606,1,2022-10-30,1,N,13B,22,19,F,20,20,R,,,19,
2022,48383532,159089158,1,2022-09-05,1,N,23C,32,29,F,10,10,N,,,29,
2022,48156283,158295882,1,2022-08-31,1,N,23C,32,29,F,20,20,N,,,29,
2022,48156284,158295882,2,2022-08-31,1,N,23C,29,26,M,20,20,N,,,26,
2022,49361846,162632613,1,2022-10-31,1,N,13B,40,37,M,10,20,R,,,37,
2022,48156285,158295887,1,2022-09-06,1,N,23C,42,39,F,20,20,N,,,39,
2022,49361847,162632617,1,2022-10-31,1,N,220,46,43,F,20,20,R,,,43,
2022,49361848,162632624,1,2022-11-01,1,N,35A,38,35,M,10,20,R,,,35,
2022,49361849,162632625,1,2022-11-01,1,N,23C,42,39,F,10,20,R,,,39,
2022,48383533,159089162,1,2022-09-07,1,N,23C,32,29,M,20,20,N,,,29,
2022,49361850,162632637,1,2022-11-03,3,N,09A,42,39,M,10,10,R,,,39,
2022,49361851,162632638,1,2022-11-03,1,N,23C,40,37,M,10,20,R,,,37,
2022,48188313,158398316,1,2022-09-05,1,N,23H,25,22,F,10,20,N,,,22,
2022,49361852,162632642,1,2022-11-03,1,N,23C,50,47,F,10,20,N,,,47,
2022,48188314,158398316,2,2022-09-05,1,N,23H,27,24,F,20,20,N,,,24,
2022,48188315,158398317,1,2022-09-09,1,N,23C,31,28,F,20,20,N,,,28,
2022,49361853,162632647,1,2022-11-04,1,N,23C,36,33,M,10,20,R,,,33,
2022,48188316,158398318,1,2022-09-09,1,N,23C,37,34,F,20,20,N,,,34,
2022,49361854,162632649,1,2022-11-04,1,N,13A,52,49,F,20,20,R,,,49,
2022,48280526,158737519,1,2022-09-14,1,N,23C,48,45,F,10,10,N,,,45,
2022,49361855,162632652,1,2022-11-04,1,N,23C,38,35,M,20,20,N,,,35,
2022,49361856,162632655,1,2022-11-05,1,N,23C,37,34,F,10,10,N,,,34,
2022,49361857,162632656,1,2022-11-05,1,N,13B,43,40,M,20,10,R,,,40,
2022,48383534,159089166,1,2022-09-14,1,N,23C,24,21,F,10,10,N,,,21,
2022,49361858,162632657,1,2022-11-05,1,N,23C,21,18,M,20,20,R,,,18,
2022,49361859,162632657,2,2022-11-05,1,N,23C,20,17,F,20,20,R,R,,17,
2022,49361860,162632659,1,2022-11-06,1,N,13B,25,22,M,10,10,R,,,22,
2022,48383535,159089166,2,2022-09-14,1,N,23C,23,20,F,10,10,N,,,20,
2022,49361861,162632660,1,2022-11-06,1,N,13B,19,16,M,20,20,R,R,,16,
2022,49361862,162632660,2,2022-11-06,1,N,13B,19,16,M,20,20,R,R,,16,
2022,48280527,158737521,1,2022-09-14,1,N,23D,22,19,F,20,20,N,,,19,
2022,48383536,159089167,1,2022-09-21,1,N,220,39,36,M,10,10,N,,,36,
2022,48383537,159089167,2,2022-09-21,1,N,220,36,33,M,10,10,N,,,33,
2022,48383538,159089180,1,2022-09-21,1,N,23C,24,21,M,20,20,N,,,21,
2022,49361863,162632670,1,2022-11-08,1,N,290,48,45,M,10,20,N,,,45,
2022,49361864,162632675,1,2022-11-09,1,N,23C,25,22,F,10,20,R,,,22,
