data_year,victim_id,injury_id
2022,170007870,3
2022,170007877,4
2022,182331134,8
2022,177481594,5
2022,176618161,3
2022,176669200,5
2022,176686419,4
2022,176686422,4
2022,176686423,4
2022,176713901,4
2022,177307196,8
2022,177481596,8
2022,177848670,5
2022,177502547,5
2022,177488318,4
2022,177488319,5
2022,177488322,4
2022,179966364,6
2022,177535535,5
2022,177535536,5
2022,183747870,8
2022,177537215,4
2022,177813731,5
2022,177848677,5
2022,177850979,4
2022,177850980,5
2022,179966367,8
2022,177977216,4
2022,177931457,3
2022,183051730,5
2022,178416745,5
2022,178416755,4
2022,179966371,6
2022,179966375,7
2022,179966384,5
2022,179966388,5
2022,179966389,4
2022,179966390,4
2022,179966395,3
2022,179966403,4
2022,179966404,4
2022,179966410,5
2022,179966414,4
2022,179966417,4
2022,179966418,4
2022,188547407,4
2022,179966427,5
2022,179966431,4
2022,179966443,4
2022,179966451,5
2022,179966454,4
2022,179966459,5
2022,170007878,3
2022,170007884,4
2022,174907307,5
2022,180362002,4
2022,179966491,5
2022,179966493,4
2022,181069623,5
2022,179966496,5
2022,180254509,4
2022,180848887,8
2022,180848904,4
2022,180848907,6
2022,180848908,6
2022,180868383,4
2022,180988569,4
2022,180868387,4
2022,180868400,5
2022,182662480,5
2022,180988571,5
2022,182662481,4
2022,181069625,5
2022,181069626,5
2022,181069627,4
2022,170154998,4
2022,170155001,4
2022,170155009,5
2022,170155012,3
2022,170155027,3
2022,170155032,4
2022,170155040,4
2022,182634820,6
2022,170155044,5
2022,170155060,4
2022,170155064,5
2022,170155067,4
2022,170155069,4
2022,170155078,3
2022,170155080,5
2022,170155083,4
2022,170157871,5
2022,170155088,5
2022,170155090,4
2022,170155094,4
2022,170155103,4
2022,170155109,4
2022,170155112,5
2022,170155125,4
2022,170155127,4
2022,170155130,4
2022,170155134,5
2022,170155137,4
2022,170155140,4
2022,174904052,4
2022,179966967,3
2022,179966968,6
2022,179966969,4
2022,179966970,6
2022,179966972,4
2022,167167653,4
2022,178416781,4
2022,167171266,6
2022,167194613,6
2022,178416783,4
2022,169650998,4
2022,167194620,4
2022,167194621,4
2022,167198467,4
2022,167205781,4
2022,167205782,4
2022,167205783,4
2022,169367710,4
2022,178416805,4
2022,169643243,4
2022,167205787,4
2022,178416808,5
2022,178416810,5
2022,178416812,4
2022,178416818,5
2022,167329730,4
2022,167329731,4
2022,167329735,6
2022,167329741,6
2022,167336872,4
2022,167336874,4
2022,167415058,6
2022,167415064,4
2022,167415068,5
2022,167415069,4
2022,167415070,4
2022,167415073,4
2022,170155154,5
2022,170155162,5
2022,178416834,4
2022,168324085,4
2022,168324089,4
2022,168324091,4
2022,168324092,4
2022,168324095,4
2022,178416845,4
2022,168324101,4
2022,169410878,4
2022,168324110,4
2022,168324117,4
2022,168324121,4
2022,168324124,4
2022,168324129,4
2022,168324133,4
2022,168324135,4
2022,169516111,4
2022,178416883,4
2022,168324142,4
2022,168324145,4
2022,168324146,6
2022,168324154,6
2022,178416900,4
2022,168324157,5
2022,178416905,4
2022,178416906,4
2022,178416907,4
2022,178416908,4
2022,178452064,5
2022,177723995,4
2022,177723996,4
2022,178416923,4
2022,168324180,4
2022,178416927,6
2022,178416936,4
2022,178416941,5
2022,178416959,8
2022,178416964,6
2022,178416972,4
2022,178416976,4
2022,178416979,4
2022,178416981,5
2022,178416985,4
2022,177724025,3
2022,178417006,5
2022,178417023,4
2022,178417027,4
2022,178417029,3
2022,178417031,4
2022,178417055,4
2022,178417057,4
2022,168324231,4
2022,168324234,6
2022,178417081,4
2022,178417085,4
2022,178417133,4
2022,178417144,4
2022,178417148,6
2022,178417152,3
2022,178417162,4
2022,178417170,4
2022,178417181,4
2022,178417185,4
2022,178417189,6
2022,178417191,5
2022,178417192,5
2022,170155174,3
2022,178417203,4
2022,178417204,4
2022,170155177,4
2022,178417214,4
2022,178417225,6
2022,178417227,4
2022,178417228,6
2022,178417230,4
2022,178417232,6
2022,178417241,4
2022,178417249,4
2022,178417254,4
2022,178417278,4
2022,178417280,4
2022,178417284,2
2022,178417289,4
2022,168618560,4
2022,178417309,5
2022,178417325,4
2022,178417329,4
2022,178417342,6
2022,178417351,5
2022,178417356,4
2022,178417361,4
2022,178417365,4
2022,178417368,4
2022,178417390,6
2022,178417393,6
2022,178417413,4
2022,178417422,3
2022,178417426,4
2022,178417429,4
2022,178417435,6
2022,178417446,5
2022,178452066,4
2022,178417487,6
2022,178417492,4
2022,178417499,6
2022,174904059,4
2022,178417506,4
2022,178417531,6
2022,178417532,5
2022,178417534,4
2022,178417548,4
2022,178452067,4
2022,178417568,6
2022,178417571,6
2022,169662469,6
2022,169120448,6
2022,169120449,6
2022,178417623,4
2022,178417627,4
2022,178417633,4
2022,178417639,4
2022,178417652,4
2022,178417654,4
2022,178417656,4
2022,178417661,5
2022,178417669,5
2022,178417670,5
2022,178417674,6
2022,178417679,4
2022,178417681,5
2022,178417688,6
2022,174904060,4
2022,170619706,5
2022,170619709,4
2022,170619713,5
2022,170619718,4
2022,174904062,4
2022,170619736,6
2022,174939747,4
2022,170619746,8
2022,170619757,5
2022,170619758,5
2022,170619760,4
2022,170619764,4
2022,170619766,3
2022,170619768,5
2022,170619769,4
2022,174944214,3
2022,174944214,6
2022,176395195,2
2022,176395195,6
2022,170619780,4
2022,170619782,5
2022,170619788,4
2022,170619798,5
2022,170619800,4
2022,170619808,5
2022,170619809,4
2022,176395197,5
2022,178417706,5
2022,170619810,5
2022,170619812,4
2022,170619813,5
2022,170619820,5
2022,170619821,4
2022,176395199,4
2022,170619824,3
2022,170619830,3
2022,170619830,8
2022,170619832,4
2022,176395200,5
2022,170619836,4
2022,170619838,4
2022,170619840,5
2022,175004347,5
2022,170619850,4
2022,170619860,5
2022,176395204,8
2022,166029876,4
2022,176395209,4
2022,166955664,4
2022,169660492,4
2022,169052085,5
2022,166976401,4
2022,178417737,4
2022,178417740,4
2022,178417750,4
2022,167047398,4
2022,178417758,4
2022,178417790,4
2022,178417792,4
2022,178417797,4
2022,178417806,4
2022,178417825,4
2022,178417827,4
2022,178417831,5
2022,178417833,5
2022,178417843,5
2022,178417845,4
2022,176395212,5
2022,178417853,4
2022,178417866,4
2022,178417881,4
2022,178417893,4
2022,178417894,5
2022,178417900,5
2022,178417901,5
2022,178417922,5
2022,178417925,4
2022,167167659,4
2022,178417932,5
2022,178417933,5
2022,178417949,4
2022,178417952,2
2022,178417957,5
2022,178417968,4
2022,178417979,4
2022,167415078,6
2022,167429662,5
2022,167436101,5
2022,167436102,5
2022,178418053,2
2022,178418058,4
2022,168324248,8
2022,178418066,5
2022,178418074,4
2022,178418092,4
2022,178418097,4
2022,178418100,4
2022,178418122,5
2022,178418130,5
2022,178418147,4
2022,176395218,4
2022,178418163,4
2022,178418166,5
2022,178418168,5
2022,178418170,6
2022,178418174,4
2022,178418176,4
2022,178418177,5
2022,178418183,4
2022,178418185,5
2022,178418207,4
2022,178418209,4
2022,178418211,4
2022,178418220,5
2022,168324329,4
2022,168324337,5
2022,178418227,5
2022,179966980,5
2022,169639603,4
2022,168324366,4
2022,169516121,3
2022,178418252,4
2022,178418255,6
2022,178418257,4
2022,178418268,5
2022,178418275,4
2022,178418278,5
2022,178418279,5
2022,168324385,5
2022,178418306,4
2022,178418310,4
2022,178418318,4
2022,178418320,5
2022,178418327,4
2022,176395221,4
2022,178418335,4
2022,178418341,4
2022,178418352,4
2022,178418357,5
2022,168379426,6
2022,168379430,6
2022,178418386,4
2022,178418394,8
2022,178418406,4
2022,178418408,4
2022,168655031,2
2022,178418418,5
2022,178418422,4
2022,178418432,5
2022,178418468,4
2022,178418478,4
2022,168881728,4
2022,179966986,5
2022,178418487,5
2022,178418498,5
2022,184064261,5
2022,178418510,5
2022,169379731,5
2022,176395222,5
2022,178418531,6
2022,178418538,5
2022,178418542,4
2022,178418552,4
2022,178418576,5
2022,178418578,5
2022,178418580,4
2022,169564304,5
2022,179966988,3
2022,178418589,5
2022,178418590,3
2022,178418605,4
2022,178418607,4
2022,178418629,5
2022,178418643,3
2022,176395223,3
2022,178418662,5
2022,178418667,4
2022,178418671,4
2022,178418677,5
2022,178418695,4
2022,178418704,4
2022,178418706,5
2022,169516125,4
2022,178418710,3
2022,178418715,8
2022,178418727,4
2022,178418730,5
2022,168824948,5
2022,178418748,5
2022,178418750,4
2022,168824958,8
2022,178418769,5
2022,178418772,5
2022,178418784,5
2022,178418786,5
2022,168824970,4
2022,178418793,3
2022,178452072,4
2022,178418815,5
2022,178418820,4
2022,178452073,4
2022,178418830,4
2022,178418835,5
2022,178418855,4
2022,178418859,4
2022,178418865,4
2022,178418867,4
2022,168829806,4
2022,169714271,5
2022,169714274,4
2022,178418889,4
2022,169716621,5
2022,172700869,6
2022,172700875,4
2022,176395224,5
2022,179970894,5
2022,176395226,2
2022,176395226,3
2022,176395227,4
2022,178418902,4
2022,178418905,6
2022,178418907,4
2022,178418909,4
2022,178418911,4
2022,178418913,4
2022,178418915,4
2022,178418963,6
2022,178418984,4
2022,178418985,4
2022,178418986,4
2022,178418992,4
2022,178418999,4
2022,176395231,4
2022,176395234,5
2022,178419042,5
2022,178419055,4
2022,178419059,4
2022,178419074,4
2022,178419086,6
2022,178419131,4
2022,176395235,4
2022,176395236,4
2022,176395238,2
2022,169914727,4
2022,176395240,4
2022,169956306,5
2022,176395241,5
2022,176395243,4
2022,176395244,4
2022,176395246,4
2022,169960350,4
2022,176395248,4
2022,169960356,4
2022,178419167,5
2022,178419169,4
2022,178419171,4
2022,176395249,4
2022,178419189,4
2022,178419190,4
2022,178419217,4
2022,178419218,4
2022,178419222,4
2022,178419224,4
2022,178419225,4
2022,178419245,4
2022,178419247,5
2022,178419264,4
2022,178419272,4
2022,178419275,5
2022,178419276,5
2022,178419277,4
2022,178419297,4
2022,178419302,4
2022,178419304,4
2022,178419313,4
2022,178419315,5
2022,178419316,4
2022,178419328,6
2022,178419341,4
2022,178419357,5
2022,178419364,6
2022,178419368,6
2022,178419380,4
2022,178419393,4
2022,178419396,6
2022,178419403,4
2022,178419422,5
2022,178419444,4
2022,182616297,4
2022,178419450,4
2022,178419459,4
2022,178419488,4
2022,178419498,4
2022,178419508,6
2022,178419520,6
2022,178419524,6
2022,178419528,4
2022,178419535,6
2022,178419584,4
2022,170799792,5
2022,178419595,4
2022,178419597,6
2022,178419611,4
2022,178419618,4
2022,178419620,6
2022,170957052,4
2022,170957056,4
2022,178419634,4
2022,178419638,4
2022,178419654,5
2022,172786314,6
2022,178419683,5
2022,178419694,4
2022,178419704,5
2022,178419706,5
2022,172786317,4
2022,178419734,4
2022,178419736,4
2022,171570619,5
2022,178419746,5
2022,179966994,4
2022,178419757,6
2022,178419760,6
2022,178419783,4
2022,171305126,4
2022,171305127,4
2022,171305130,4
2022,171305136,4
2022,178419839,4
2022,178452075,4
2022,171347006,6
2022,171347008,3
2022,178419880,6
2022,178419884,6
2022,178419891,4
2022,171570628,4
2022,171570632,4
2022,171570633,4
2022,171570636,5
2022,171805545,4
2022,171570639,4
2022,171570641,4
2022,171570644,4
2022,171570645,4
2022,171570647,4
2022,176686485,2
2022,171570674,4
2022,171570675,4
2022,171570677,5
2022,171570689,4
2022,171570692,2
2022,171570692,3
2022,176686488,5
2022,171570697,4
2022,171570708,5
2022,171570709,4
2022,171570719,4
2022,171570722,4
2022,179970896,4
2022,171570730,4
2022,176686492,5
2022,178419902,4
2022,178419904,6
2022,178419910,4
2022,171570751,5
2022,171570760,5
2022,178419923,4
2022,171570763,4
2022,171570766,4
2022,171570769,5
2022,171570772,5
2022,178419938,3
2022,185812229,4
2022,178419940,6
2022,178419948,5
2022,178419957,4
2022,178419960,6
2022,178419962,4
2022,171805460,4
2022,171805463,4
2022,171570783,4
2022,171570790,4
2022,171570796,5
2022,179970898,5
2022,172786330,4
2022,171570809,5
2022,178419986,6
2022,171570811,4
2022,171570819,4
2022,178419997,6
2022,171570840,4
2022,171805473,4
2022,178420009,4
2022,171570847,4
2022,171570859,4
2022,171830714,5
2022,171570881,5
2022,178420022,6
2022,178420026,5
2022,181524416,5
2022,178420040,4
2022,171734708,6
2022,171734726,5
2022,172370165,2
2022,178420052,5
2022,178420053,5
2022,178420070,4
2022,178420080,4
2022,178420083,5
2022,172370168,4
2022,172370172,4
2022,172370173,5
2022,172370174,4
2022,172370179,4
2022,172370183,4
2022,172370186,4
2022,176395259,3
2022,176395259,8
2022,172370193,4
2022,172370195,4
2022,172370203,4
2022,172370206,4
2022,172370211,4
2022,172370213,4
2022,172370216,1
2022,172370219,4
2022,172370220,5
2022,172370222,5
2022,178420106,4
2022,178420107,4
2022,178420108,4
2022,172370223,5
2022,172370224,8
2022,178420122,4
2022,172681610,4
2022,172293025,4
2022,178420131,4
2022,172293032,5
2022,176395263,5
2022,172786334,4
2022,178420149,4
2022,178420161,4
2022,178420181,4
2022,178420182,4
2022,178420185,4
2022,178420190,4
2022,178420199,4
2022,169569653,5
2022,178420221,5
2022,178420226,4
2022,178420239,4
2022,178420267,3
2022,169626113,5
2022,178420287,5
2022,172370237,5
2022,181526872,2
2022,172370239,4
2022,172681612,5
2022,172681618,8
2022,172681626,4
2022,172681627,4
2022,172681628,4
2022,172681629,5
2022,172681630,5
2022,176395267,5
2022,176395268,5
2022,181526873,4
2022,172681633,4
2022,172681634,4
2022,176395269,2
2022,178420293,3
2022,178420304,4
2022,178420306,4
2022,178420311,4
2022,174471593,5
2022,174471594,2
2022,178420341,5
2022,178394162,4
2022,178394169,4
2022,178394171,5
2022,176395269,8
2022,176395270,5
2022,178394175,4
2022,178394182,5
2022,178394188,5
2022,178420360,4
2022,178394192,4
2022,178394199,5
2022,178394200,4
2022,178394202,4
2022,181526875,4
2022,178394207,5
2022,172681647,5
2022,172681649,5
2022,176395272,5
2022,178394218,4
2022,178394224,4
2022,178394231,2
2022,178394232,5
2022,178394235,5
2022,174471599,4
2022,178394249,5
2022,178394251,5
2022,176395273,4
2022,169899052,4
2022,178394256,4
2022,178394259,4
2022,178420368,1
2022,178420384,4
2022,178420386,5
2022,178420398,5
2022,176395274,5
2022,176395275,5
2022,176395276,4
2022,181526876,5
2022,176395279,5
2022,176395280,5
2022,170036185,4
2022,176395281,5
2022,176395283,5
2022,178420438,4
2022,170062963,4
2022,178420448,5
2022,174471605,5
2022,174471608,5
2022,178420485,5
2022,172999814,5
2022,178420512,5
2022,178420520,5
2022,172999815,4
2022,176672165,6
2022,178420523,5
2022,176672166,6
2022,176672167,6
2022,178420530,5
2022,176672169,3
2022,172999827,5
2022,178420537,5
2022,178420538,4
2022,172999832,4
2022,178420553,4
2022,178420557,5
2022,174752771,5
2022,174752772,5
2022,178420579,4
2022,178420590,4
2022,178420600,5
2022,178420610,8
2022,178420615,5
2022,178420617,4
2022,178420620,5
2022,178420633,4
2022,178420666,4
2022,178420675,5
2022,178420689,3
2022,178420714,4
2022,178420734,4
2022,178420740,4
2022,171305151,4
2022,171305161,4
2022,171305162,4
2022,171305163,4
2022,171305168,4
2022,171305169,4
2022,171305170,5
2022,171305171,5
2022,171347021,4
2022,178420758,4
2022,178420759,4
2022,178420767,4
2022,171546321,4
2022,172999836,4
2022,172999837,4
2022,173307750,5
2022,173307755,4
2022,171546335,5
2022,173307756,5
2022,173307758,5
2022,178420817,4
2022,176672171,5
2022,178420839,5
2022,178420841,4
2022,171734562,4
2022,178420900,5
2022,173307762,5
2022,178420913,4
2022,173307763,5
2022,173307766,5
2022,173307767,4
2022,174752775,4
2022,182657786,4
2022,178420938,4
2022,178420943,4
2022,178420945,4
2022,173401589,5
2022,178420946,4
2022,173401599,4
2022,178420962,5
2022,179966999,4
2022,173401603,4
2022,178420977,5
2022,173401605,5
2022,173401606,5
2022,173401607,5
2022,178420991,5
2022,173401611,5
2022,173401612,4
2022,176672174,4
2022,173439744,4
2022,178421004,5
2022,173556204,6
2022,179967001,5
2022,177672990,5
2022,177672991,4
2022,173556206,4
2022,178421017,4
2022,177672996,4
2022,178421019,4
2022,178421021,5
2022,181810807,4
2022,178421023,4
2022,178421024,4
2022,173556209,4
2022,179967003,5
2022,173556211,5
2022,178421028,8
2022,178421030,4
2022,174752776,5
2022,174752777,5
2022,178421034,5
2022,177673007,4
2022,178421042,4
2022,178421046,5
2022,178421053,5
2022,178421055,4
2022,178421056,5
2022,178421061,4
2022,178421067,4
2022,178421070,6
2022,178421094,4
2022,178421114,4
2022,178421120,4
2022,178421126,4
2022,173664407,4
2022,178421142,4
2022,178421149,5
2022,178421150,5
2022,178421151,5
2022,178421152,5
2022,178421153,3
2022,178421154,4
2022,178421160,4
2022,178421168,3
2022,178421172,4
2022,178421179,5
2022,173692282,4
2022,173692292,4
2022,173692296,5
2022,174485229,3
2022,178394266,4
2022,178394268,4
2022,173704210,4
2022,178394272,4
2022,178394276,5
2022,178394279,1
2022,178394292,4
2022,178394293,4
2022,174327848,3
2022,178394302,4
2022,178394303,5
2022,178394308,5
2022,178394319,4
2022,178394322,5
2022,178394328,4
2022,178394331,4
2022,178394336,5
2022,177541963,4
2022,179967005,6
2022,177537225,4
2022,172880703,6
2022,172880705,6
2022,177537227,4
2022,177537228,4
2022,177537229,4
2022,177537244,6
2022,177541967,6
2022,177537253,4
2022,174975567,5
2022,177537264,4
2022,177541971,4
2022,177541981,4
2022,177537278,4
2022,177537279,4
2022,177541986,5
2022,177541993,4
2022,177541994,5
2022,177542001,4
2022,177542002,5
2022,177542005,4
2022,177542007,6
2022,177542011,4
2022,177542013,5
2022,177542014,5
2022,177542021,4
2022,177542023,5
2022,177542025,5
2022,177542029,4
2022,177542031,4
2022,177542033,4
2022,177542035,4
2022,177542038,4
2022,177542039,6
2022,177542040,6
2022,177542042,6
2022,177542043,4
2022,177542067,4
2022,177542074,4
2022,177542080,4
2022,177542082,5
2022,177542084,6
2022,179967007,5
2022,177542088,4
2022,173395328,4
2022,177542091,4
2022,174752778,5
2022,177542092,4
2022,177542093,4
2022,173667313,4
2022,173395339,6
2022,177542101,4
2022,181819141,5
2022,177542102,6
2022,177542103,6
2022,177542104,6
2022,177542105,6
2022,173667317,4
2022,173401476,4
2022,173401477,4
2022,173667322,4
2022,173401481,4
2022,173401482,4
2022,173667333,4
2022,177542116,4
2022,177542117,6
2022,176672175,5
2022,177542120,5
2022,173667335,5
2022,177542123,5
2022,173667336,4
2022,173667337,5
2022,173556165,4
2022,173667339,4
2022,173667341,5
2022,173556175,5
2022,173556176,5
2022,173667342,5
2022,173556177,5
2022,173667343,5
2022,173667344,5
2022,176672177,5
2022,173667347,4
2022,173667348,5
2022,174038687,4
2022,173667349,5
2022,174038688,4
2022,173667351,4
2022,174896700,4
2022,177542137,5
2022,177542146,4
2022,177542147,4
2022,177542149,4
2022,177542151,4
2022,177542155,4
2022,177542159,5
2022,177542165,6
2022,177542167,6
2022,177542169,3
2022,177542179,5
2022,177542180,6
2022,177542190,6
2022,177542192,5
2022,177542194,5
2022,177537341,4
2022,177537344,4
2022,177537348,6
2022,177537349,4
2022,177537350,5
2022,177537355,6
2022,177537356,6
2022,177537357,4
2022,177537359,5
2022,177537360,5
2022,177537361,4
2022,177537362,4
2022,177537364,4
2022,177537365,6
2022,177537366,6
2022,177537371,8
2022,177537372,6
2022,177537374,4
2022,177537379,6
2022,177537383,5
2022,177537385,4
2022,177537387,4
2022,177537388,4
2022,177537390,4
2022,177537394,4
2022,177537395,4
2022,177537407,4
2022,177537410,3
2022,177537411,3
2022,177537416,4
2022,174083398,5
2022,174083401,5
2022,174083402,4
2022,174083403,4
2022,174083407,4
2022,174083410,5
2022,174083411,5
2022,174083418,5
2022,174327875,4
2022,174327876,8
2022,174083420,5
2022,174083421,4
2022,174083424,4
2022,174083428,5
2022,174083431,4
2022,174083433,4
2022,174083441,4
2022,174083444,5
2022,174083449,5
2022,174327880,4
2022,174327881,4
2022,174327885,4
2022,174327886,5
2022,181588518,4
2022,174896704,1
2022,174327896,4
2022,174327901,4
2022,174327902,5
2022,174327903,4
2022,174327904,5
2022,174327905,5
2022,174327906,5
2022,174327907,4
2022,174327909,5
2022,174332275,5
2022,176618199,4
2022,174332280,5
2022,174896706,5
2022,174896707,4
2022,174896708,4
2022,174540856,5
2022,174488707,4
2022,177537425,4
2022,174488710,5
2022,177537426,4
2022,177537431,5
2022,176618202,4
2022,176618203,5
2022,181810810,4
2022,174540863,4
2022,174548890,4
2022,177537437,4
2022,177673010,5
2022,177673011,5
2022,177537453,1
2022,177537454,5
2022,177537458,6
2022,177537468,4
2022,177537470,5
2022,177537485,6
2022,177537488,8
2022,177537489,4
2022,177542200,4
2022,177542201,4
2022,177542205,4
2022,177537494,4
2022,177537506,6
2022,177537507,6
2022,177537515,5
2022,177537527,4
2022,177537538,4
2022,177537544,5
2022,177537545,4
2022,177537547,4
2022,177537552,4
2022,177537557,4
2022,174540864,5
2022,177537561,5
2022,177537564,4
2022,177537565,8
2022,177537567,6
2022,177542209,4
2022,177542210,4
2022,177542212,4
2022,177542214,5
2022,177542215,5
2022,177542216,4
2022,177542217,4
2022,177542218,4
2022,177542228,5
2022,177537588,4
2022,177537591,6
2022,177537600,3
2022,177537601,4
2022,177537609,8
2022,177537611,4
2022,177537612,4
2022,177537625,5
2022,177537626,5
2022,177537627,6
2022,177537635,8
2022,177537636,5
2022,177542230,5
2022,177542234,4
2022,177542237,6
2022,177542238,6
2022,177542239,5
2022,177542240,5
2022,177542241,4
2022,177542247,4
2022,177542250,5
2022,177542253,5
2022,177542259,4
2022,177542261,4
2022,176376424,5
2022,177542266,6
2022,177542268,5
2022,177542269,4
2022,177537643,4
2022,177537654,4
2022,177537655,5
2022,177537656,5
2022,177537657,4
2022,177537658,6
2022,177537659,5
2022,177537663,6
2022,174896709,4
2022,174540865,4
2022,177537680,4
2022,177537682,6
2022,177537685,4
2022,177537686,6
2022,177537689,8
2022,177537690,4
2022,177537691,4
2022,177537692,4
2022,177537693,4
2022,177537694,5
2022,177537718,4
2022,177537724,4
2022,177537726,4
2022,178394340,4
2022,178394358,4
2022,178394359,4
2022,178394369,4
2022,178394376,2
2022,178394382,4
2022,178394384,4
2022,178394387,4
2022,178394402,4
2022,178394403,5
2022,178394404,4
2022,174540868,4
2022,178394409,4
2022,178394418,4
2022,178394421,5
2022,178394427,4
2022,178394429,4
2022,171401895,4
2022,178394432,4
2022,178394438,4
2022,178394442,4
2022,178394444,6
2022,178394445,5
2022,178394446,8
2022,178394450,4
2022,178394457,4
2022,178394460,5
2022,171546350,4
2022,178394465,5
2022,174540869,4
2022,174752720,5
2022,178394472,5
2022,174540872,5
2022,174896712,8
2022,176340790,2
2022,174540876,4
2022,174540819,4
2022,178394497,5
2022,174548902,4
2022,174642728,4
2022,178452082,5
2022,178394507,5
2022,178394527,2
2022,178394529,4
2022,178394532,5
2022,178394542,4
2022,178394543,5
2022,178394544,3
2022,178394545,3
2022,178394553,4
2022,178394558,4
2022,178394561,4
2022,178394564,5
2022,178394570,5
2022,181810813,4
2022,178394580,4
2022,178394584,5
2022,178394588,4
2022,178394589,4
2022,178394592,8
2022,178394593,4
2022,178394594,5
2022,178394602,5
2022,175628784,4
2022,175708319,4
2022,178394612,4
2022,178394617,5
2022,178394619,5
2022,178394642,4
2022,178394643,5
2022,178394651,4
2022,178394672,4
2022,178394673,5
2022,178394676,4
2022,175911431,5
2022,178394679,4
2022,178394685,4
2022,178394686,5
2022,178394691,2
2022,178394697,4
2022,178394698,5
2022,178394700,5
2022,178394703,4
2022,178394705,4
2022,178394706,4
2022,178394708,5
2022,178394728,4
2022,178394730,4
2022,178394731,4
2022,178394733,4
2022,176228402,4
2022,176228403,4
2022,178394753,4
2022,178394756,5
2022,178394766,4
2022,178394767,5
2022,178394769,5
2022,176337201,4
2022,178394775,4
2022,178394776,2
2022,178394789,5
2022,185383704,4
2022,178394792,5
2022,178394818,4
2022,178394821,8
2022,178394822,4
2022,178394828,4
2022,178394832,4
2022,178394835,3
2022,178394851,4
2022,178394852,8
2022,178394853,5
2022,178394856,4
2022,174642734,4
2022,174642736,5
2022,178394862,5
2022,178394872,4
2022,178394873,4
2022,178394877,4
2022,178394882,5
2022,178394885,4
2022,178394886,6
2022,178394888,4
2022,178394889,6
2022,178394901,4
2022,178394914,4
2022,178394916,4
2022,178394922,4
2022,178394926,4
2022,178394932,5
2022,178394933,4
2022,178394937,5
2022,178394941,5
2022,174896713,4
2022,174642738,3
2022,174642739,3
2022,174896716,4
2022,174896717,4
2022,174642740,5
2022,174896718,5
2022,174642741,5
2022,176618204,4
2022,174642747,4
2022,184306636,4
2022,174642748,5
2022,174642749,4
2022,185179486,6
2022,185179487,5
2022,184306647,4
2022,184306648,4
2022,174642752,4
2022,174642754,4
2022,179967043,4
2022,185179495,7
2022,184306650,4
2022,179967050,4
2022,179967055,4
2022,174642756,5
2022,179967056,6
2022,174718482,4
2022,179967061,4
2022,179967064,4
2022,182365205,4
2022,179967069,2
2022,185179499,6
2022,179967073,6
2022,179967074,4
2022,185179503,4
2022,179967078,4
2022,179967091,3
2022,179967092,6
2022,179967093,3
2022,179967094,4
2022,179967095,4
2022,184306659,4
2022,184306661,4
2022,179967107,4
2022,179967109,4
2022,179967112,4
2022,179967115,5
2022,179967116,6
2022,179967117,6
2022,179967119,4
2022,179967121,5
2022,179967123,3
2022,179967125,4
2022,185179505,8
2022,179967130,4
2022,174718483,4
2022,174718484,5
2022,174718485,5
2022,176618206,5
2022,174752784,5
2022,185179507,4
2022,179967136,5
2022,179967141,4
2022,179967144,4
2022,179967153,4
2022,179967154,4
2022,179967156,6
2022,179967157,6
2022,179967172,4
2022,179967176,4
2022,179967179,4
2022,179967186,4
2022,179967189,5
2022,179967197,5
2022,179967202,4
2022,179967204,3
2022,179967207,4
2022,179967209,4
2022,185179517,6
2022,179967221,6
2022,179967225,6
2022,179967229,4
2022,179967230,4
2022,179967232,4
2022,179967236,6
2022,179967237,6
2022,179967242,5
2022,179967245,6
2022,179967248,4
2022,174752787,4
2022,179967256,5
2022,179967262,6
2022,179967264,5
2022,179967270,6
2022,179967277,6
2022,179967290,6
2022,182365210,5
2022,184306666,4
2022,185179537,4
2022,184306669,4
2022,182864433,3
2022,182864434,4
2022,185179542,6
2022,182864436,4
2022,184306685,6
2022,182864438,5
2022,182864441,5
2022,185179543,6
2022,184306700,4
2022,184306702,6
2022,184306703,4
2022,184306709,4
2022,185179546,6
2022,185179549,4
2022,185179556,4
2022,184306711,4
2022,185179564,4
2022,183747880,4
2022,174752788,4
2022,174752789,4
2022,183747882,1
2022,183747883,4
2022,176618208,5
2022,174752791,4
2022,174752792,4
2022,174752797,5
2022,174752799,4
2022,174752800,4
2022,176618210,4
2022,174752801,5
2022,174896723,5
2022,183747888,4
2022,174896724,5
2022,183747889,4
2022,174752802,5
2022,174752804,5
2022,174896725,4
2022,176618211,4
2022,174896726,4
2022,183747893,6
2022,183747915,4
2022,183747916,4
2022,183747918,4
2022,174752806,4
2022,174859463,4
2022,174859470,5
2022,174859472,4
2022,176618214,5
2022,179970903,4
2022,179970904,4
2022,176618215,5
2022,176618218,4
2022,176026943,4
2022,175028874,5
2022,175028877,4
2022,175028881,5
2022,175028883,4
2022,175028884,4
2022,175028886,8
2022,175028895,5
2022,175028896,4
2022,175028897,4
2022,175028898,8
2022,175028899,4
2022,175028902,4
2022,181410915,4
2022,175028904,4
2022,175436780,4
2022,175028905,5
2022,175028906,4
2022,175028907,5
2022,175028912,5
2022,175478349,4
2022,175478351,4
2022,175478353,5
2022,175478357,4
2022,183747925,2
2022,184306713,4
2022,184306718,4
2022,175631276,5
2022,184306722,4
2022,184306723,4
2022,175478361,4
2022,175478363,5
2022,175478365,4
2022,175478369,4
2022,175478370,1
2022,175478377,5
2022,175478379,4
2022,175478381,4
2022,175478385,4
2022,175478387,5
